filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,196608000.0,5.0,-1.1,0.0060872145237171,100.0,5.0,-1.09,78.11898039762616,0.005770419401390781,200.0,54000
1,196608000.0,1.0,-1.1,0.0077470580262861,100.0,0.9,-1.09,11.077017128544153,0.0070160514074018715,75.0,36000
2,196608000.0,0.5,-1.0,0.0109535660468746,100.0,0.5,-1.03,0.6972206485312823,0.008271369871413081,0.0,27000
3,196608000.0,0.4,-1.0,0.0074428570353733,50.0,0.31,-0.9,0.010302967167478017,0.0065362056239355315,0.0,45562
4,196608000.0,0.2,-0.7,0.0073186933638156,0.0,0.2,-0.69,1.0779188127694402e-05,0.006589214161472068,0.0,40500
5,196608000.0,1.4,-1.0,0.003672071790909,100.0,1.0,-0.97,60.901588383862446,0.002783810064561465,0.0,243000
6,196608000.0,0.7,-1.0,0.0058058865032868,0.0,0.69,-1.0,8.754677001574633,0.005339763151032129,0.0,68343
7,196608000.0,0.5,-1.0,0.0072848127241139,50.0,0.48,-1.0,0.8188176324413742,0.005900098151142008,0.0,54000
8,196608000.0,0.3,-0.8,0.0071564210341166,50.0,0.3,-0.85,0.00880987072786129,0.004593731748257973,0.0,91125
9,196608000.0,0.3,-0.9,0.0061347537063785,100.0,0.21,-0.7,3.091627088324656e-05,0.00448172000174156,0.0,96000
10,196608000.0,0.8,-1.0,0.0066378130678252,0.0,0.9,-1.04,45.11816108767298,0.0049151262363597015,0.0,76885
11,196608000.0,0.8,-1.1,0.0089539583103921,200.0,0.7,-1.08,6.773627349392222,0.008515596840141026,150.0,25627
12,196608000.0,0.4,-1.0,0.0095482734479665,50.0,0.38,-1.0,0.1953121665912064,0.008452345386371296,0.0,27000
13,196608000.0,0.3,-0.9,0.0081960599650192,100.0,0.24,-0.8,0.0006550147626302364,0.006536537184707106,0.0,45562
14,196608000.0,0.2,-0.7,0.0069628244257396,50.0,0.17,-0.6,5.535473417486383e-07,0.005486930709018234,0.0,60750
15,196608000.0,0.9,-1.0,0.0048800072523372,100.0,0.7,-0.96,29.861959223902193,0.004303610134963887,0.0,96000
16,196608000.0,0.5,-1.0,0.0072792719493132,50.0,0.51,-1.0,3.1059941000085987,0.006909825985771667,50.0,40500
17,196608000.0,0.3,-0.9,0.0075623170351594,0.0,0.3,-0.89,0.03498776657262493,0.006977306009044393,0.0,36000
18,196608000.0,0.1,0.3,0.0078296449601051,0.0,0.11,0.1,1.1045814177158666e-12,0.007719706271189536,0.0,30375
19,196608000.0,0.1,0.1,0.0052151976458761,0.0,0.13,-0.3,3.669908053845552e-10,0.0035758363647785396,0.0,144000
