filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",23.807521862174394,18.785254841310287,30.747662706361194,5.610622399019503,2.4395263067918735,32.89296041350551,196608000.0,"(2.0, 0.5, 0.044)",0.006087214523717188,5.0,-1.1,82.8825096081176,100.0,22.22475444729815,9.685608715247527e-05
1,"(2.0, 0.5, 0.065)",5.429974814430993,4.218070297133697,7.179697908831132,8.194879800400573,3.4002792351883966,59.30255238277407,196608000.0,"(2.0, 0.5, 0.065)",0.00774705802628628,1.0,-1.1,12.499779449209395,100.0,4.999911779683757,9.685608715247527e-05
2,"(2.0, 0.5, 0.096)",1.2714515746616464,0.9723885510623682,1.7026760236156655,10.514227747117992,4.390004261993116,56.97539390091533,196608000.0,"(2.0, 0.5, 0.096)",0.010953566046874669,0.5,-1.0,0.5767833732321225,100.0,1.153566746464245,9.685608715247527e-05
3,"(2.0, 0.5, 0.141)",0.3244621825233931,0.2302411113533694,0.6493742899672126,30.116787106037876,6.351788927623489,266.62095931967696,196608000.0,"(2.0, 0.5, 0.141)",0.007442857035373396,0.4,-1.0,0.06064173716569855,50.0,0.2959145715768436,9.685608715247527e-05
4,"(2.0, 0.5, 0.208)",0.0756959815791575,0.0489904245230266,0.1581607820116661,40.34423816478327,9.440216492218145,298.4737388991861,196608000.0,"(2.0, 0.5, 0.208)",0.0073186933638157425,0.2,-0.7,1.1264282973088916e-05,0.0,0.07569598157915752,9.685608715247527e-05
5,"(2.0, 0.5, 0.306)",32.277841843447106,25.82246656972165,40.22410895857612,6.244556340647607,2.334400053580253,31.309672351675257,196608000.0,"(2.0, 0.5, 0.306)",0.003672071790908782,1.4,-1.0,77.430781560659,100.0,29.922761973139835,9.685608715247527e-05
6,"(2.0, 0.5, 0.45)",7.544956192664695,5.816212430447297,10.233244603590784,8.714435563510598,3.5584529272359275,64.69131879475674,196608000.0,"(2.0, 0.5, 0.45)",0.0058058865032868945,0.7,-1.0,9.005299303852977,0.0,7.544956192664695,9.685608715247527e-05
7,"(2.0, 1.0, 0.044)",1.8856804099172615,1.4034643837440592,3.685446239115589,22.288831665151132,5.006911580362315,264.312883983173,196608000.0,"(2.0, 1.0, 0.044)",0.007284812724113909,0.5,-1.0,0.8691441080891729,50.0,1.7382882161783457,9.685608715247527e-05
8,"(2.0, 1.0, 0.065)",0.426052291373884,0.2905507784714095,0.793683763091063,28.137059440302952,6.635847080218272,208.91507535109443,196608000.0,"(2.0, 1.0, 0.065)",0.007156421034116622,0.3,-0.8,0.006665863579157277,50.0,0.38435905419774385,9.685608715247527e-05
9,"(2.0, 1.0, 0.096)",0.1060539175897377,0.0699841791333498,0.2502713417664586,55.49261628367972,8.58675583773205,357.872973238949,196608000.0,"(2.0, 1.0, 0.096)",0.006134753706378504,0.3,-0.9,0.002173496566608493,100.0,0.08722014771492444,9.685608715247527e-05
10,"(2.0, 1.0, 0.141)",23.30937934024268,18.155624683455216,32.844363776224995,8.156564308499766,2.9079484751672124,63.20923035511495,196608000.0,"(2.0, 1.0, 0.141)",0.006637813067825293,0.8,-1.0,35.070418846983266,0.0,23.30937934024268,9.685608715247527e-05
11,"(2.0, 1.0, 0.208)",5.203323527323623,3.861938971106852,6.815746872025944,9.499843433047612,4.237018657846336,47.709935093489875,196608000.0,"(2.0, 1.0, 0.208)",0.00895395831039214,0.8,-1.1,8.64854387679925,200.0,4.484490574980993,9.685608715247527e-05
12,"(2.0, 1.0, 0.306)",1.2257986228642967,0.8704795531134314,1.738474146287044,14.43392289216613,6.132501734369357,69.72640841939464,196608000.0,"(2.0, 1.0, 0.306)",0.009548273447966493,0.4,-1.0,0.2329978661837883,50.0,1.1369638630519634,9.685608715247527e-05
