filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,23.807521862174394,23.807521862174394,22.79894411533689,22.22475444729815,21.32993766597445,0.0062284536083619,0.0061354329786841,0.0060872145237171,0.006141899799372,0.0057704194013906696,21.32993766597445,0.006325002011937975,0.006235299940938632,0.006142010717023361,0.006087214523717188,0.006470936491416168,0.007127819573845784,0.006979972691183889,0.00812434844187404
1,5.429974814430993,5.429974814430993,5.154057974499071,4.999911779683757,4.7619799001497265,0.0077700126978533,0.0078814316264201,0.0077470580262862,0.0086520395841986,0.00801652821433696,5.07228385744439,0.007768032183366358,0.0075150051235722826,0.007241781685488613,0.007298721317077872,0.0070160514074018715,0.007300644546007096,0.007077799656573236,0.007295577825136457
2,1.2714515746616464,1.2714515746616464,1.196350795045716,1.153566746464245,1.0883796739011184,0.013545621320408,0.0112909091397943,0.0109535660468746,0.0126121205372933,0.010528096836033618,1.2714515746616464,0.010390756759798989,0.009715491470717819,0.009416074462622576,0.008980254002946664,0.009757334485982205,0.009609086366628647,0.0089900367684934,0.008271369871413081
3,0.3244621825233931,0.3244621825233931,0.2959145715768436,0.2825219817395581,0.2626048550742311,0.007792759667683,0.0074428570353733,0.0081517471699001,0.0111239160274791,0.008503513261969166,0.32446218252339315,0.008245570587236295,0.007566987793505862,0.007618907989135892,0.007442857035373396,0.007757081101798402,0.0065362056239355384,,
4,0.0756959815791575,0.0756959815791575,0.0671582302122457,0.0632505184413013,0.0576525407907054,0.0073186933638157,0.0110701043586133,0.0096695913083689,0.0090171126976575,0.008045105328743245,0.07569598157915752,0.008312708526628458,0.007647734742068812,0.007322760620550553,0.006589214161472068,,,,
5,32.277841843447106,32.277841843447106,30.773238654132687,29.922761973139835,28.629317446911816,0.0044673647906898,0.0036864821527407,0.0036720717909087,0.0048804510375967,0.004613190768293807,32.277841843447106,0.00440855666894735,0.0039510392914858805,0.0036950192625120337,0.0034723805759723225,0.0034630869763431216,0.0032524874670408765,0.0030652214195134864,0.002783810064561465
6,7.544956192664695,7.544956192664695,7.147005311072217,6.924401903358293,6.5831474984978025,0.0058058865032868,0.0071668511219634,0.0081072030049773,0.0085529813251638,0.006215759906618601,7.544956192664695,0.005895155786615369,0.005761598658396316,0.005448451570637627,0.005339763151032129,,,,
7,1.8856804099172615,1.8856804099172615,1.7382882161783455,1.6713928756695116,1.571189544676258,0.0084661895313808,0.0072848127241139,0.0094124883537744,0.0106356878980028,0.007284820974018502,1.8856804099172615,0.006971578136125922,0.006756410765288434,0.007105521973112414,0.006627836943754475,0.0059717899370088645,0.005900098151142008,,
8,0.426052291373884,0.426052291373884,0.3843590541977438,0.3653532205578061,0.3377683911145008,0.0084956189047622,0.0071564210341166,0.0095384017763082,0.0119411016601566,0.00710550230530186,0.42605229137388406,0.006581007606240127,0.006114782667759,0.0063712683006257875,0.0060526214967364655,0.005106632664496694,0.004593731748257973,,
9,0.1060539175897377,0.1060539175897377,0.0929016612691028,0.0872201477149244,0.0791751279464252,0.0079381488348871,0.0065370421292467,0.0061347537063785,0.008385595870835,0.007641282976304273,0.10605391758973771,0.00685707297385163,0.00684201146654681,0.005947627922076842,0.005575341302610691,0.005790725108158368,0.006243132985474409,0.00500709616705558,0.004481720001741574
10,23.30937934024268,23.30937934024268,22.123803895864004,21.503033110471193,20.551640557499525,0.0066378130678252,0.007661781080762,0.0075739574222201,0.007511364010923,0.005369890721494963,23.30937934024268,0.0051651259583812,0.005231101965113935,0.005262533021018201,0.0049151262363595905,,,,
11,5.203323527323623,5.203323527323623,4.912874176465333,4.743556687064369,4.484490574980993,0.0093026623200144,0.0100066260172612,0.010464718176394,0.0089539583103921,0.009458454764361912,4.605006662099341,0.009251747402328536,0.009033386196548233,0.00892290886448388,0.00895395831039214,0.008983979752605342,0.008515596840141026,0.008670920098359736,0.008919546629836406
12,1.2257986228642967,1.2257986228642967,1.1369638630519634,1.0876320117693354,1.0140071084082836,0.0109640848068794,0.0095482734479664,0.0099309351932389,0.0127643899561041,0.010072851883155341,1.2257986228642967,0.009993992217361053,0.00950047223597681,0.009025772857847052,0.008833275407496718,0.008546973376913014,0.00845234538637124,,
