filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,19.51273169190206,19.51273169190206,18.856352086984064,18.459432583075778,17.840649656804754,0.030190415604448,0.0301911069567145,0.0301906905855904,0.0301906690881982,0.030190607513342793,0.030190485179916293,0.030190575941489328,0.030190724218576992,0.030190415604448018,,,,,
1,7.825586861621166,7.825586861621166,7.524350223821941,7.353008959233777,7.089118847112341,0.0247226124962374,0.0247235821498265,0.0247244753347814,0.0247283075649032,0.024732009031719127,0.024723840540797903,0.024723041196382578,0.02472989099433065,0.024722612496237473,,,,,
2,3.203549148034639,3.203549148034639,3.0312486727942765,2.951977865829194,2.8332971205705872,0.0163075214986895,0.0162973767035926,0.0163046301405614,0.0162991567525215,0.016303475544352075,0.016295863931883647,0.016304025815890577,0.016296712772533528,0.01629737670359266,2.9187499848552374,0.01630603403776243,0.01630752149868958,,
3,1.2990670284540071,1.2990670284540071,1.2039144811577924,1.1679027468152403,1.1153974076055024,0.008241261367192,0.0087840862363458,0.0086750889369274,0.0092990851944292,0.010069117916711959,0.009636128297400792,0.0093510530180968,0.008877876311355004,0.008241261367192054,,,,,
4,0.5031300679017542,0.5031300679017542,0.4622419698604182,0.4472438249523025,0.4257709632574221,0.0061127565622968,0.0047546287029867,0.0050335259045329,0.0058431236937389,0.006571984658526042,0.006240652493341603,0.005781606715425658,0.005405517152892836,0.004754628702986707,,0.005108689258183807,0.00581216639051374,,
5,0.1776740383436319,0.1776740383436319,0.1627608609765937,0.1578615634185793,0.1508986498379719,0.0093032977224533,0.0072757382247974,0.006551897264737,0.0053186213787582,0.005470112049007048,0.00526013754700716,0.005604471578078529,0.005963981935621199,0.00531862137875827,0.14683373281668638,0.005826375067407241,0.006949536147369595,0.008160416169266216,0.009484670272601803
6,0.1208566261708683,0.1208566261708683,0.1115397028057828,0.1085974086739502,0.1044064482793401,0.0102708275964314,0.0077786307675192,0.0071364918196139,0.0059410025771948,0.005557759666647066,0.005431972633883175,0.0056140733247757035,0.00578148436461956,0.005941002577194876,0.10195866403191836,0.006090464487272906,0.006346682312843299,0.006716772843935792,0.007159712261045392
7,25.326290085208893,25.326290085208893,24.46010682409661,23.952859747566528,23.16193758722176,0.0279345622301689,0.0279332890952213,0.0279329457566331,0.0279339499526153,0.027934940241995887,0.027939702625394358,0.027932784910201902,0.027938594160179575,0.027932945756633187,23.53228795111263,0.027934759257696007,0.02793975064457438,0.027943070523477054,0.027955161908312154
8,10.787103433829865,10.787103433829865,10.377394526955957,10.137513751878934,9.76751239587234,0.0246747647376566,0.0246741408739546,0.0246735136096013,0.0246713267515023,0.024671205327089996,0.024670338431460326,0.024671062648463638,0.02467087726681516,0.024671326751502354,9.538917056605545,0.024671015366008964,0.024672870336247432,0.024670407182853016,0.024670400053467878
9,4.270451682142163,4.270451682142163,4.068978277883407,3.962898265162404,3.803362599616405,0.020023402442723,0.020026278247979,0.0200257556300805,0.0200241050814601,0.020029165630818135,0.020026564616815845,0.020026478292098304,0.020024620545359917,0.02002340244272305,,,,,
10,1.7679233622501918,1.7679233622501918,1.658976259691079,1.6111975724691878,1.54046163359818,0.0118599324870494,0.0118457013865482,0.011850364599761,0.0118561636874162,0.01195549437321608,0.011899609230517694,0.011851384250162245,0.01184570850810196,0.011845701386548224,1.6906725080749576,0.011840697085935048,0.011859932487049474,,
11,0.696641026708459,0.696641026708459,0.6431628285223456,0.6224124602941121,0.5923919976317067,0.0061296147606245,0.0055127904868005,0.0058036039569617,0.005809954408875,0.006651435968906758,0.006283366739656349,0.0056729523883786714,0.005336939648734315,0.005512790486800534,0.6319763547701622,0.005778923833351213,0.006108110567347502,,
12,0.2588104405077348,0.2588104405077348,0.2385069889955474,0.2309357629976991,0.2200530169387008,0.0067389323078503,0.0047060534249939,0.0040617126421922,0.004168374793411,0.004793803934608501,0.00432360832113321,0.00385466031983845,0.003676352381561998,0.004061712642192239,0.22784032521692474,0.004419710445819458,0.004984290543083636,0.0051004403439895984,0.006548285220869476
13,0.1215943220630072,0.1215943220630072,0.1116257989794489,0.1085843737206341,0.1042580340639234,0.0092566689945828,0.0060622300874549,0.0052385447215438,0.0040462472770206,0.0048416769353715194,0.004616860821075597,0.004402334471052316,0.004180481365004263,0.0040462472770206315,,0.004304168728783808,0.004487656403012519,0.004770633172687333,0.005158586064244242
