filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
0,104.75192,104.75192,98.20792,94.756584,89.69494,0.0101626533176508,0.0104211951694912,0.0099144847388684,0.0106612462292469,0.00939195336013654,104.75192,0.009069717041193082,0.008391086228075273,0.008669012555828082,0.008366141498110435,0.008208987815239821,0.007457978913782359,0.00731084996072634,0.006463298886101421
1,44.688686,44.688686,41.240204,39.563732,37.1739,0.0092531650099986,0.0088904183235159,0.0091301776249823,0.0094887128873131,0.007828154679149324,39.563732,0.0077521853281541375,0.007669577129350069,0.008555960739508484,0.008890418323515947,0.010522161392966453,0.012396023735423034,,
2,19.629204,19.629204,17.863811,17.034042,15.865404,0.0104879721139069,0.010069576623351,0.009844240170434,0.0097004366605743,0.010150456763647342,,0.010043635584509325,0.009933208000871718,0.009819405118879243,0.009700436660574352,0.00997396898973471,0.011068178135127005,0.012243231293489254,0.013522317792452831
3,7.4163656,7.4163656,6.659602,6.3219447,5.855699,0.0095825238588012,0.0082780945802317,0.0115078938726264,0.008809821123954,0.007734033033037102,6.476105,0.008003678832173233,0.008022332254826625,0.007360508171860514,0.007470965376752903,0.007430182263378993,0.007639117213845914,,
4,3.1777956,3.1777956,2.8107529,2.6551628,2.443444,0.0080418227344589,0.0079290345964042,0.0085421240678812,0.0103739752676308,0.007145260444363144,2.9211178,0.007738735328976676,0.007539548955710296,0.0070168533868071314,0.006542318858299034,0.005765107292290739,0.006415257382031081,,
5,0.9182585,0.9182585,0.7978632,0.7507537,0.6878599,0.0044722772779103,0.0050915716753594,0.0061210678619966,0.0067849921120373,0.008151426452224081,0.9182585,0.006974329933309598,0.006592512073502088,0.005658538863919704,0.003617549167065179,,,,
6,0.5815013,0.5815013,0.5065717,0.4786287,0.44100723,0.0028241230470426,0.0038040951960429,0.0035053047179502,0.0054781978255268,0.00672082172683941,,0.006007143506992607,0.00583800399544486,0.00486651648526934,0.0028241230470426038,,,,
7,135.91377,135.91377,127.08056,122.512726,115.89504,0.0110810804745344,0.0113003394562699,0.0105943657424845,0.0110775138747924,0.009185405599432594,135.91377,0.009427775400364102,0.0092464464630731,0.009132679527594778,0.008234167134173576,0.008391682239182185,0.008069195040977417,0.007653583700657829,0.007052385890028434
8,58.51669,58.51669,53.746346,51.521523,48.380646,0.0104405538750917,0.0097297513047613,0.0115544813709732,0.0117725317985263,0.01304463305239556,,0.012328975817321397,0.011554481370973202,0.01070439418041702,0.009729751304761391,0.010969462560863064,0.014519519574645479,,
9,28.640982,28.640982,25.96509,24.797375,23.147264,0.0107831990162079,0.0103868833358558,0.0102199303845066,0.0104072466448714,0.010690328678529037,,0.010572345451698717,0.010447556650651113,0.010314788474243719,0.010219930384506692,0.011193880083372368,0.012758366283777911,0.014695441945484028,0.019009375346653368
10,11.196692,11.196692,10.040785,9.532776,8.830265,0.0103357833280268,0.0079240562912358,0.0111782740750624,0.0098381080994107,0.008027030071093122,11.196692,0.0072437739051518235,0.0069688431204066315,0.007656037532586257,0.0077361763719878684,0.007211964198957199,0.006841240269324311,,
11,4.1696367,4.1696367,3.700807,3.4981942,3.2201579,0.0093692481785047,0.0117493754024937,0.0105669043847863,0.0087845083169783,0.008375744503207008,3.4981942,0.008218433306743655,0.00800020550914271,0.007776654352734169,0.008331003347439414,0.007909564018046433,0.0073449312220122825,0.007200668053553683,0.006865416893241799
12,1.5553946,1.5553946,1.3501246,1.2689574,1.1600305,0.0068242279610109,0.0080636993992703,0.008960344091879,0.0072281102063401,0.01061206144740684,,0.009679883001921685,0.009798264693647307,0.008334804443131338,0.006824227961010967,,,,
13,0.58937305,0.58937305,0.5146322,0.48650473,0.4487135,0.0029649157456948,0.0042912605312373,0.005532716938923,0.005542528444398,0.006211467798871717,0.58937305,0.005704167672658411,0.00509903492156405,0.004150045307290351,0.002801128341911374,,,,
14,103.26244,103.26244,95.9705,92.33066,87.046425,0.0099970148129094,0.0099834166558334,0.0102931325417752,0.0110674842823295,0.010546743420621119,98.42553,0.010424780122283095,0.010293132541775218,0.010148160072931511,0.009983416655833466,0.009790986610819952,0.01254456698063422,,
15,46.23726,46.23726,43.01957,41.353848,38.911034,0.0085015334123469,0.0084686562770934,0.0084845183689784,0.0084374940018633,0.00866237414684845,,0.008590383125564705,0.008516450097261652,0.00844021524946309,0.008437494001863333,0.008457220150239697,0.008683435779843318,0.009039948479170334,0.00942881846222754
16,20.037388,20.037388,18.202623,17.353918,16.141014,0.0113575740427753,0.0107939728448429,0.0105503646524204,0.0103669892777517,0.009095974010585817,15.233924,0.009927012450396677,0.010529160996096687,0.010419590801983347,0.01036698927775176,0.01067602814692406,0.01177698587276943,0.012058696507920408,0.012646916985049134
17,8.319288,8.319288,7.445243,7.050454,6.500254,0.0085580631888707,0.010846630402325,0.0120461360095848,0.0090306134342624,0.007965393025069989,7.718991,0.00795235356831725,0.008028075515587096,0.00791979815875199,0.008196591262685515,,,,
18,3.2307115,3.2307115,2.811022,2.6390643,2.4077845,0.0104444552071732,0.0113830115375438,0.0102732028863767,0.0145955980933729,0.009012108133860053,3.2307115,0.00864500139710589,0.007881986204136882,0.008111455402965206,0.008328292049441882,0.008276579358023714,0.0073823788240341415,0.007134594031643404,0.006812161519949511
19,0.96752053,0.96752053,0.8241138,0.7715246,0.70212185,0.0030979540305816,0.0056691724513355,0.0050039756437767,0.0060260363084542,0.006298841103244968,0.96752053,0.006062639436626618,0.005509129647738975,0.00394684237113356,0.002983925108832275,,,,
20,0.34831363,0.34831363,0.2935185,0.27588755,0.2531193,0.0038837378561385,0.0020014096328061,0.0037552840269769,0.0040901441596536,0.004660987294537344,0.30681744,0.004079473400603106,0.0036968854333213896,0.0029020366207629794,0.001922164638157975,0.0017081693897450512,0.0030788912704582116,,
21,111.1275,111.1275,102.73839,98.63874,92.73774,0.0102488572689967,0.009953800964268,0.0099741045346894,0.0104679537611602,0.010460298691222392,,0.01034466632740244,0.01021986018214932,0.010082337841901379,0.009953800964268011,0.011419796175715091,0.014713813430600076,,
22,49.90227,49.90227,46.02462,44.1499,41.463306,0.0094298049512312,0.0090091612329914,0.0089311407349669,0.0093349664387584,0.009334966438758419,,0.009241510402851927,0.009143718022969427,0.009041357933965988,0.008931140734966925,0.009948828155274758,0.011375288501536018,0.013127306351736645,0.01657504462126691
23,23.767887,23.767887,21.610493,20.620253,19.201735,0.0102575363173131,0.0099098805691563,0.0098203369530096,0.0098539691129905,0.009132298031448771,19.201735,0.009295309288900544,0.009207979684408896,0.009212130297316157,0.009749011004110297,0.009838665803691804,0.00988572177449637,0.009993988933123865,0.010183945312957188
24,9.408416,9.408416,8.303849,7.853283,7.232907,0.0080339529154808,0.0093644642209561,0.012049685620997,0.0092313807373651,0.007850096984677313,8.619903,0.007834651226968081,0.007908083636884777,0.007530034995363644,0.007977778973590172,,,,
25,3.8262506,3.8262506,3.3471591,3.1468534,2.8745024,0.0080985352003681,0.0095968550385804,0.0106469410465375,0.0124688696222637,0.008681482843477917,3.8262506,0.008822772821522218,0.008771845050538185,0.007618774094401148,0.007092091115701249,,,,
26,1.2694466,1.2694466,1.0594853,0.98534465,0.8890378,0.005483573046653,0.0059711143437096,0.005454800797377,0.0064717586998126,0.005704494708360493,1.0186701,0.005849006175175732,0.00506251009295744,0.0050728183514737735,0.0046401111707647935,0.004370402879628171,0.0050730271818613115,0.005874132797487164,0.007024027680333389
27,0.3788139,0.3788139,0.319417,0.2998178,0.2744108,0.0036917879260426,0.0028985502059681,0.0035275670684667,0.004335218833555,0.0053120246259360515,0.33407843,0.0044912131555663315,0.003873377177493399,0.003347971723688614,0.002400353114773761,0.001967693480801891,0.0034263354887492936,,
28,95.73262,95.73262,89.30322,85.91572,80.95404,0.0095536603783051,0.0106326666968804,0.0099815539196779,0.0108224793809926,0.007853670550447944,95.73262,0.006770793957770971,0.006878406646554036,0.00687611792085252,0.005805233532464371,,,,
29,42.464394,42.464394,39.20588,37.605392,35.276234,0.0091169465074671,0.0087658959157471,0.0086338740061243,0.0088247379072862,0.008991284958230983,,0.008899925097084038,0.008805199614266901,0.00870460613187718,0.008633874006124365,0.00952065846101234,0.010416450622605988,0.011725842553251375,0.013556110984095593
30,19.2017,19.2017,17.611086,16.815018,15.673539,0.0106688259942349,0.0104578963153201,0.0102251450403259,0.0100751447929506,0.010409065693705144,,0.010312200279594785,0.0102119453550652,0.010108156740269714,0.010075144792950658,0.010446828584204648,0.011507943222549444,0.011655917499758472,0.01234347452263121
31,7.875181,7.875181,7.0427847,6.67008,6.153202,0.0098870620868111,0.0098589539720467,0.0077928680738262,0.0111029261225358,0.008275409233672704,,0.008120266293902667,0.007980765098432319,0.00786690397687706,0.007792868073826287,0.007813597214980206,0.007888181153992702,0.0077977929273915225,0.008068169379482848
32,3.103922,3.103922,2.7169847,2.558577,2.343383,0.0109539794305182,0.0102912529309305,0.0120427973605865,0.0081485915002333,0.008239537678955938,2.558577,0.007963975278398538,0.00782221293287122,0.007939096931311784,0.008148591500233393,0.008408666697226175,0.00813020580857271,0.0076036422448463314,0.007027222476387429
33,0.9956717,0.9956717,0.83042705,0.7767016,0.70630145,0.0036917295884084,0.0056353292990017,0.0055974427896712,0.00568312547898,0.006241380232888893,0.9956717,0.005784703376954137,0.004365569976836681,0.003841216545932738,0.003663712162795929,,,,
34,0.30910185,0.30910185,0.25304067,0.2388742,0.22040679,0.004015133839022,0.0026672552501773,0.00320016903334,0.0039127200695902,0.005128741728626429,0.26370856,0.004557530477883542,0.003997080576139567,0.0034585641504257802,0.0025083753604155934,0.0017194439522894012,0.0028642117180718712,,
35,102.45844,102.45844,94.281784,90.36829,84.80294,0.0107195179300794,0.0103632630286683,0.0107067210660149,0.011227725258706,0.010985218720355405,,0.010851437393202046,0.010706721066014946,0.010546693108067107,0.010363263028668301,0.011874558553783388,0.015344738931050497,,
36,46.47148,46.47148,43.112934,41.44257,39.011284,0.0091476664397734,0.0088732791303597,0.0088795478608639,0.0092662946402141,0.007887839080716164,41.44257,0.007813439493694785,0.0077329645410977865,0.008676757048608597,0.008873279130359735,0.010094338273367698,0.011892759770799316,,
37,20.133867,20.133867,18.128727,17.251513,16.023354,0.0105779747932995,0.0103941099392772,0.0101515648485253,0.0100328900757829,0.010213122675703346,15.5396385,0.010115067608232386,0.010013461083480169,0.01001717288839643,0.010032890075782952,0.01007871515310621,0.010051174812566788,0.010039116895533273,0.010477460232447833
38,9.355118,9.355118,8.241087,7.802016,7.1991506,0.0082403158056157,0.0111241926952322,0.0091887134457366,0.0106664512658773,0.0075830056638276355,8.001937,0.007244532545316207,0.007262328128401441,0.007510664235257591,0.00741601232545952,,,,
39,3.5068789,3.5068789,3.0229135,2.836304,2.585895,0.0086613782289288,0.0103745623586745,0.0100111109882864,0.013455880776734,0.007840221096925337,3.5068789,0.007658595698862847,0.007522513815747145,0.007220244484081095,0.006892917991310199,,,,
40,1.1221639,1.1221639,0.94035846,0.8775559,0.79590017,0.0031983311223492,0.0051268877585547,0.0049011250404422,0.0070732487947783,0.006581320314156591,1.1221639,0.00559812520947367,0.0048317207122846595,0.0042894504495940705,0.0028450867487886944,,,,
41,0.3166524,0.3166524,0.26120538,0.24550477,0.22522464,0.0038013296596895,0.002417024604564,0.0027790363559906,0.0043823725434762,0.004763729315558907,0.2730448,0.004127809033956618,0.0034795168263084472,0.0027332148254266553,0.0021725158295585745,0.00131784208414909,0.003333042742137346,,
