filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",104.75192,79.17134,144.73082,9.756392,3.3553905,53.3057,160000000.0,"(2.0, 0.5, 0.044)",0.009914484738868412,1.2,-1.1,273.6248513332934,100.0,94.756584,0.00010736608296131946
1,"(2.0, 0.5, 0.065)",44.688686,33.397083,65.19383,15.381451,3.886639,124.98791,160000000.0,"(2.0, 0.5, 0.065)",0.008890418323515947,8.1,-1.2,188.3743762003868,50.0,41.240204,0.00010736608296131946
2,"(2.0, 0.5, 0.096)",19.629204,14.301214,29.159916,20.022379,4.7702937,139.8528,160000000.0,"(2.0, 0.5, 0.096)",0.009700436660574352,20.0,-1.2,70.53809931068321,200.0,15.865404,0.00010736608296131946
3,"(2.0, 0.5, 0.141)",7.4163656,5.2225766,13.065188,27.64342,5.379395,179.51541,160000000.0,"(2.0, 0.5, 0.141)",0.008278094580231765,0.6,-1.1,7.573986842253756,50.0,6.659602,0.00010736608296131946
4,"(2.0, 0.5, 0.208)",3.1777956,2.1393108,6.415463,37.375984,6.4848466,279.4215,160000000.0,"(2.0, 0.5, 0.208)",0.00792903459640426,0.5,-1.0,1.4053764343261719,50.0,2.8107529,0.00010736608296131946
5,"(2.0, 0.5, 0.306)",0.9182585,0.59712803,2.0313475,53.13364,5.832935,328.75552,160000000.0,"(2.0, 0.5, 0.306)",0.00447227727791033,0.1,1.3,7.264585998629327e-16,0.0,0.9182585,0.00010736608296131946
6,"(2.0, 0.5, 0.45)",0.5815013,0.3919702,1.4776993,61.5477,5.7967253,374.79242,160000000.0,"(2.0, 0.5, 0.45)",0.0028241230470426038,0.1,1.6,1.8904521992672173e-16,0.0,0.5815013,0.00010736608296131946
7,"(2.0, 1.0, 0.044)",135.91377,104.68336,182.71121,10.395148,3.5620334,62.887478,160000000.0,"(2.0, 1.0, 0.044)",0.010594365742484513,1.1,-1.1,332.372268081094,100.0,122.512726,0.00010736608296131946
8,"(2.0, 1.0, 0.065)",58.51669,43.111374,92.27136,16.282785,3.8721788,119.732285,160000000.0,"(2.0, 1.0, 0.065)",0.009729751304761391,20.0,-1.2,238.95798852932353,50.0,53.746346,0.00010736608296131946
9,"(2.0, 1.0, 0.096)",28.640982,20.81962,52.89707,27.145056,4.63166,234.63905,160000000.0,"(2.0, 1.0, 0.096)",0.010219930384506692,4.5,-1.2,115.3949055302715,100.0,24.797375,0.00010736608296131946
10,"(2.0, 1.0, 0.141)",11.196692,8.007415,21.0163,29.195446,5.4935017,225.7635,160000000.0,"(2.0, 1.0, 0.141)",0.007924056291235826,0.6,-1.1,11.419416707729129,50.0,10.040785,0.00010736608296131946
11,"(2.0, 1.0, 0.208)",4.1696367,2.7961855,8.138825,35.0285,5.9914465,251.40207,160000000.0,"(2.0, 1.0, 0.208)",0.008784508316978301,0.5,-1.0,1.6100789308547974,200.0,3.2201579,0.00010736608296131946
12,"(2.0, 1.0, 0.306)",1.5553946,1.0224743,3.6483562,59.593884,6.8830295,354.81097,160000000.0,"(2.0, 1.0, 0.306)",0.006824227961010967,0.1,1.0,3.268749703588099e-15,0.0,1.5553946,0.00010736608296131946
13,"(2.0, 1.0, 0.45)",0.58937305,0.4132001,1.3592975,56.235786,5.394934,344.04855,160000000.0,"(2.0, 1.0, 0.45)",0.0029649157456948516,0.1,1.7,1.4487155397098794e-16,0.0,0.58937305,0.00010736608296131946
14,"(3.0, 0.5, 0.044)",103.26244,78.80837,150.00531,12.760425,4.029715,88.14721,160000000.0,"(3.0, 0.5, 0.044)",0.009983416655833466,20.0,-1.2,426.6879307007759,50.0,95.9705,0.00010736608296131946
15,"(3.0, 0.5, 0.065)",46.23726,34.27758,64.5734,12.8415785,4.202002,86.5753,160000000.0,"(3.0, 0.5, 0.065)",0.008437494001863333,3.5,-1.2,181.5225610104514,200.0,38.911034,0.00010736608296131946
16,"(3.0, 0.5, 0.096)",20.037388,14.5119095,35.047028,25.472736,4.9760156,207.56424,160000000.0,"(3.0, 0.5, 0.096)",0.01036698927775176,4.1,-1.2,75.23512451935281,200.0,16.141014,0.00010736608296131946
17,"(3.0, 0.5, 0.141)",8.319288,5.7463126,14.736124,29.537373,6.7026873,205.51164,160000000.0,"(3.0, 0.5, 0.141)",0.008558063188870757,0.5,-1.1,5.7772835095723485,0.0,8.319288,0.00010736608296131946
18,"(3.0, 0.5, 0.208)",3.2307115,2.080925,6.7776895,46.367184,7.3137407,294.5928,160000000.0,"(3.0, 0.5, 0.208)",0.010273202886376787,0.3,-0.8,0.04576877398402264,100.0,2.6390643,0.00010736608296131946
