filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",104.75192,79.17134,144.73082,9.756392,3.3553905,53.3057,160000000.0,"(2.0, 0.5, 0.044)",0.0099144847388684,1.2,-1.1,273.6248513332934,100.0,104.75192260742188,0.00010736608296131946,0.006463298886101421,1.6,-1.14,381.628203003665,0.0,43944
1,"(2.0, 0.5, 0.065)",44.688686,33.397083,65.19383,15.381451,3.886639,124.98791,160000000.0,"(2.0, 0.5, 0.065)",0.0088904183235159,8.1,-1.2,188.3743762003868,50.0,39.5637321472168,0.00010736608296131946,0.007669577129350069,8.0,-1.19,176.2705152620628,100.0,32958
2,"(2.0, 0.5, 0.096)",19.629204,14.301214,29.159916,20.022379,4.7702937,139.8528,160000000.0,"(2.0, 0.5, 0.096)",0.0097004366605743,20.0,-1.2,70.53809931068321,200.0,15.865404,0.00010736608296131946,0.0097004366605743,20.0,-1.2,70.53809931068321,200.0,19531
3,"(2.0, 0.5, 0.141)",7.4163656,5.2225766,13.065188,27.64342,5.379395,179.51541,160000000.0,"(2.0, 0.5, 0.141)",0.0082780945802317,0.6,-1.1,7.573986842253756,50.0,6.476105213165283,0.00010736608296131946,0.007360508171860514,0.63,-1.1,8.211364992881409,75.0,32958
4,"(2.0, 0.5, 0.208)",3.1777956,2.1393108,6.415463,37.375984,6.4848466,279.4215,160000000.0,"(2.0, 0.5, 0.208)",0.0079290345964042,0.5,-1.0,1.405376434326172,50.0,2.9211177825927734,0.00010736608296131946,0.005765107292290739,0.38,-0.9,0.3310579682612878,25.0,58593
5,"(2.0, 0.5, 0.306)",0.9182585,0.59712803,2.0313475,53.13364,5.832935,328.75552,160000000.0,"(2.0, 0.5, 0.306)",0.0044722772779103,0.1,1.3,7.264585998629327e-16,0.0,0.9182584881782532,0.00010736608296131946,0.003617549167065179,0.11,1.0,1.0065578250874632e-13,0.0,148314
6,"(2.0, 0.5, 0.45)",0.5815013,0.3919702,1.4776993,61.5477,5.7967253,374.79242,160000000.0,"(2.0, 0.5, 0.45)",0.0028241230470426,0.1,1.6,1.890452199267217e-16,0.0,0.5815013,0.00010736608296131946,0.0028241230470426,0.1,1.6,1.890452199267217e-16,0.0,234375
7,"(2.0, 1.0, 0.044)",135.91377,104.68336,182.71121,10.395148,3.5620334,62.887478,160000000.0,"(2.0, 1.0, 0.044)",0.0105943657424845,1.1,-1.1,332.372268081094,100.0,135.9137725830078,0.00010736608296131946,0.007052385890028434,1.4,-1.14,470.1751549291303,0.0,39062
8,"(2.0, 1.0, 0.065)",58.51669,43.111374,92.27136,16.282785,3.8721788,119.732285,160000000.0,"(2.0, 1.0, 0.065)",0.0097297513047613,20.0,-1.2,238.95798852932356,50.0,53.746346,0.00010736608296131946,0.0097297513047613,20.0,-1.2,238.95798852932356,50.0,19531
9,"(2.0, 1.0, 0.096)",28.640982,20.81962,52.89707,27.145056,4.63166,234.63905,160000000.0,"(2.0, 1.0, 0.096)",0.0102199303845066,4.5,-1.2,115.3949055302715,100.0,24.797375,0.00010736608296131946,0.0102199303845066,4.5,-1.2,115.3949055302715,100.0,18535
10,"(2.0, 1.0, 0.141)",11.196692,8.007415,21.0163,29.195446,5.4935017,225.7635,160000000.0,"(2.0, 1.0, 0.141)",0.0079240562912358,0.6,-1.1,11.419416707729129,50.0,11.19669246673584,0.00010736608296131946,0.006841240269324311,0.56,-1.1,10.7473583924408,0.0,39062
11,"(2.0, 1.0, 0.208)",4.1696367,2.7961855,8.138825,35.0285,5.9914465,251.40207,160000000.0,"(2.0, 1.0, 0.208)",0.0087845083169783,0.5,-1.0,1.6100789308547974,200.0,3.4981942176818848,0.00010736608296131946,0.006865416893241799,0.47,-1.0,1.407390111328885,100.0,39062
12,"(2.0, 1.0, 0.306)",1.5553946,1.0224743,3.6483562,59.593884,6.8830295,354.81097,160000000.0,"(2.0, 1.0, 0.306)",0.0068242279610109,0.1,1.0,3.268749703588099e-15,0.0,1.5553946,0.00010736608296131946,0.0068242279610109,0.1,1.0,3.268749703588099e-15,0.0,39062
13,"(2.0, 1.0, 0.45)",0.58937305,0.4132001,1.3592975,56.235786,5.394934,344.04855,160000000.0,"(2.0, 1.0, 0.45)",0.0029649157456948,0.1,1.7,1.4487155397098794e-16,0.0,0.5893730521202087,0.00010736608296131946,0.002801128341911374,0.11,1.3,2.6540764125953175e-14,0.0,234375
14,"(3.0, 0.5, 0.044)",103.26244,78.80837,150.00531,12.760425,4.029715,88.14721,160000000.0,"(3.0, 0.5, 0.044)",0.0099834166558334,20.0,-1.2,426.6879307007759,50.0,98.42552947998047,0.00010736608296131946,0.009790986610819952,20.0,-1.2,437.60308383588904,25.0,19531
15,"(3.0, 0.5, 0.065)",46.23726,34.27758,64.5734,12.8415785,4.202002,86.5753,160000000.0,"(3.0, 0.5, 0.065)",0.0084374940018633,3.5,-1.2,181.5225610104514,200.0,38.911034,0.00010736608296131946,0.0084374940018633,3.5,-1.2,181.5225610104514,200.0,24718
16,"(3.0, 0.5, 0.096)",20.037388,14.5119095,35.047028,25.472736,4.9760156,207.56424,160000000.0,"(3.0, 0.5, 0.096)",0.0103669892777517,4.1,-1.2,75.23512451935281,200.0,15.23392391204834,0.00010736608296131946,0.009095974010585817,4.0,-1.19,69.21143500409198,300.0,21972
17,"(3.0, 0.5, 0.141)",8.319288,5.7463126,14.736124,29.537373,6.7026873,205.51164,160000000.0,"(3.0, 0.5, 0.141)",0.0085580631888707,0.5,-1.1,5.7772835095723485,0.0,7.718990802764893,0.00010736608296131946,0.00791979815875199,0.5,-1.09,5.172199680223059,25.0,29296
18,"(3.0, 0.5, 0.208)",3.2307115,2.080925,6.7776895,46.367184,7.3137407,294.5928,160000000.0,"(3.0, 0.5, 0.208)",0.0102732028863767,0.3,-0.8,0.0457687739840226,100.0,3.2307114601135254,0.00010736608296131946,0.006812161519949511,0.27,-0.8,0.022908090278583853,0.0,39062
19,"(3.0, 0.5, 0.306)",0.96752053,0.64389277,2.503243,74.60835,6.9569793,418.4444,160000000.0,"(3.0, 0.5, 0.306)",0.0030979540305816,0.1,1.1,1.4523564637145964e-15,0.0,0.967520534992218,0.00010736608296131946,0.002983925108832275,0.09,1.4,3.490916367755946e-18,0.0,197752
20,"(3.0, 0.5, 0.45)",0.34831363,0.22771205,1.0194739,94.94666,5.792669,481.23706,160000000.0,"(3.0, 0.5, 0.45)",0.0020014096328061,0.1,2.4,1.2366510794319013e-17,50.0,0.3068174421787262,0.00010736608296131946,0.0017081693897450512,0.09,2.7,2.8527097383994887e-20,25.0,625000
21,"(3.0, 1.0, 0.044)",111.1275,83.93578,174.69623,14.755602,4.438743,118.81765,160000000.0,"(3.0, 1.0, 0.044)",0.009953800964268,5.5,-1.2,475.5542697373169,50.0,102.73839,0.00010736608296131946,0.009953800964268,5.5,-1.2,475.5542697373169,50.0,19531
22,"(3.0, 1.0, 0.065)",49.90227,36.680264,77.24,15.803743,4.185438,123.64474,160000000.0,"(3.0, 1.0, 0.065)",0.0089311407349669,9.9,-1.2,200.26246615488688,100.0,44.1499,0.00010736608296131946,0.0089311407349669,9.9,-1.2,200.26246615488688,100.0,21972
23,"(3.0, 1.0, 0.096)",23.767887,17.83056,44.81133,26.129862,5.4001036,225.3022,160000000.0,"(3.0, 1.0, 0.096)",0.0098203369530096,1.7,-1.2,89.57454842663874,100.0,19.20173454284668,0.00010736608296131946,0.009132298031448771,1.4,-1.19,76.00199662529197,200.0,21972
24,"(3.0, 1.0, 0.141)",9.408416,6.407953,21.467014,47.407227,6.4123626,333.5643,160000000.0,"(3.0, 1.0, 0.141)",0.0080339529154808,0.5,-1.1,6.533622079425389,0.0,8.619902610778809,0.00010736608296131946,0.007530034995363644,0.5,-1.09,5.775866128905662,25.0,32958
25,"(3.0, 1.0, 0.208)",3.8262506,2.568938,7.8837805,43.596165,7.582922,249.40425,160000000.0,"(3.0, 1.0, 0.208)",0.0080985352003681,0.3,-0.9,0.0953488690181531,0.0,3.8262505531311035,0.00010736608296131946,0.007092091115701249,0.3,-0.89,0.09177132960828584,0.0,37077
26,"(3.0, 1.0, 0.306)",1.2694466,0.80751073,3.3927772,95.968765,7.9130754,436.35748,160000000.0,"(3.0, 1.0, 0.306)",0.005454800797377,0.2,-0.2,2.383865300321587e-05,100.0,1.0186700820922852,0.00010736608296131946,0.004370402879628171,0.17,0.0,7.082507577727185e-07,75.0,98874
27,"(3.0, 1.0, 0.45)",0.3788139,0.24498002,1.0631245,95.2694,6.1221805,465.1679,160000000.0,"(3.0, 1.0, 0.45)",0.0028985502059681,0.1,2.1,2.7591722492752762e-17,50.0,0.33407843112945557,0.00010736608296131946,0.001967693480801891,0.1,2.0,3.710339878609208e-17,25.0,468750
28,"(4.0, 0.5, 0.044)",95.73262,74.029205,135.1938,11.693912,3.753717,73.81252,160000000.0,"(4.0, 0.5, 0.044)",0.0095536603783051,0.8,-1.1,184.62470881292697,0.0,95.73262023925781,0.00010736608296131946,0.005805233532464371,1.2,-1.15,313.2496823049983,0.0,55615
29,"(4.0, 0.5, 0.065)",42.464394,31.035038,66.53642,16.30955,4.5623474,122.87516,160000000.0,"(4.0, 0.5, 0.065)",0.0086338740061243,4.6,-1.2,174.9134911419304,100.0,37.605392,0.00010736608296131946,0.0086338740061243,4.6,-1.2,174.9134911419304,100.0,24718
30,"(4.0, 0.5, 0.096)",19.2017,13.834638,30.125235,18.21451,5.225444,135.4564,160000000.0,"(4.0, 0.5, 0.096)",0.0100751447929506,3.9,-1.2,73.0975339438646,200.0,15.673539,0.00010736608296131946,0.0100751447929506,3.9,-1.2,73.0975339438646,200.0,18535
31,"(4.0, 0.5, 0.141)",7.875181,5.4045815,15.215401,30.44923,6.201187,224.10632,160000000.0,"(4.0, 0.5, 0.141)",0.0077928680738262,0.6,-1.1,7.58590352758728,100.0,6.67008,0.00010736608296131946,0.0077928680738262,0.6,-1.1,7.58590352758728,100.0,29296
32,"(4.0, 0.5, 0.208)",3.103922,2.0707543,6.7461333,49.029716,6.710369,342.77768,160000000.0,"(4.0, 0.5, 0.208)",0.0081485915002333,0.5,-1.0,1.1716915369033811,200.0,2.558577060699463,0.00010736608296131946,0.007027222476387429,0.4,-0.93,0.4148936875990833,100.0,39062
33,"(4.0, 0.5, 0.306)",0.9956717,0.6337305,3.1543882,125.8,7.045384,519.0793,160000000.0,"(4.0, 0.5, 0.306)",0.0036917295884084,0.1,1.1,1.4946144931276462e-15,0.0,0.9956716895103455,0.00010736608296131946,0.003663712162795929,0.09,1.4,3.59248870914232e-18,0.0,131835
