layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,4000,0.6,-0.6,0.0240572010999233,0.0,0.7,-0.69,5058.752753907406,0.023761061096667424,0.0,3375
3,16000,2.4,-1.1,0.0094332460290964,50.0,2.4,-1.1,6499.286269133489,0.0094332460290964,50.0,20250
4,64000,2.3,-1.2,0.0067318922793045,200.0,2.6,-1.2,2288.9366552939764,0.006683013208697797,225.0,40500
5,256000,0.8,-1.2,0.0128990245133147,350.0,1.1,-1.24,505.74478773864195,0.012789999999999913,450.0,11389
6,1024000,1.1,-1.3,0.0342699999999998,0.0,1.1,-1.3,214.25498983945417,0.0342699999999998,0.0,1500
7,4096000,1.1,-1.3,0.0729299999999998,0.0,1.1,-1.3,49.06606431772177,0.0729299999999998,0.0,354
8,16384000,1.1,-1.3,0.1204399999999997,0.0,1.1,-1.3,10.807765382514829,0.1204399999999997,0.0,125
9,65536000,1.1,-1.3,0.1698099999999998,0.0,1.1,-1.3,2.550614547629485,0.1698099999999998,0.0,62
10,262144000,0.2,-0.3,0.2201699999999997,0.0,0.2,-0.3,4.718984876360206e-06,0.2201699999999997,0.0,37
