band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.0185637641642616,0.0149535975550506,0.0232457395405435,72.24880258322914,31.18384716715463,142.20829216240264,197712.0,0.001746843576729,0.2,0.0,1.795861902070125e-07,100.0,0.013132997788127723,0.0030534775437893067,0.001735309209303993,0.2,-0.01,1.845003964888015e-07,100.0,633390
3,0.2894186644147591,0.250792822126112,0.3318261728821054,27.546148737757942,22.178210059980984,33.96589199081645,220110.0,0.0192364154265258,0.1,-0.5,8.135328119835528e-13,25.0,0.25041277067839274,0.002893994099028672,0.017821364829794684,0.1,-0.47,6.035517011199986e-13,75.0,5802
5,2.3801232678607303,2.202598980578134,2.5633103892116904,6.717265135886487,5.8556181887335095,7.663497038656467,2180200.0,0.0108958787203687,0.6,-1.1,2.5683317046747582,75.0,2.3801232678607303,0.0009197017909999025,0.008009301844033534,0.7,-1.15,4.340744027970595,0.0,28741
6,1.5083800361386448,1.3911453807583811,1.6291148883184483,7.438538108975289,6.561466782987522,8.381595385643845,1101280.0,0.0108892395705038,0.5,-1.1,1.0087181362260471,50.0,1.4296362618470102,0.0012939920673944456,0.009757922361480355,0.6,-1.15,1.9289427443530658,75.0,19357
8,0.1234751746736834,0.108387875111913,0.1413120771947968,24.63784742528956,14.476141114460356,44.97587181260985,7137684.0,0.0024380752870142,0.4,-1.0,0.025303752529489,0.0,0.11470304167129478,0.0005083147369234531,0.0018787476625740235,0.42,-1.0,0.029346583875736465,25.0,501867
9,0.0303299727424965,0.0268932607765274,0.0348609223278377,22.942093746266305,10.882128366761668,68.35683186790725,10709440.0,0.0052044765378022,0.7,-1.1,0.0375147379550193,200.0,0.02596750001240042,0.0004149842777022376,0.004318894803550577,0.6,-1.08,0.02772485316675766,100.0,94125
11,0.0178331282826007,0.0146913166858438,0.0215125404335259,51.88450921589213,33.89788617602862,88.89214524444218,13571146.0,0.0073592273775752,0.1,-0.4,2.391273251139072e-14,25.0,0.0178331282826007,0.0003686451989467121,0.006645958467561552,0.09,-0.3,1.885671062923059e-16,0.0,39759
12,0.0078197026672832,0.0061797975373957,0.0099696508388119,83.70160024913113,46.527554334233685,182.38805533113288,44692302.0,0.0095718853162466,0.1,-0.4,7.278959651854683e-15,150.0,0.005137964116638229,0.00020314539336074055,0.008025665726959341,0.08,-0.1,4.9762640782927923e-20,125.0,27616
14,0.000473215777579,0.0003610445218543,0.0007009338217592,174.9547901159616,47.581088640749286,614.3094097729527,25162862.0,0.0114735949401106,0.1,0.0,2.3461698109387758e-17,500.0,0.00018346466774608167,0.00027073267211257993,0.009898690010236851,0.08,0.4,8.544300120781953e-23,425.0,18429
16,0.000120489011867,7.70123034784248e-05,0.0002079868194045,417.97586877300495,110.44383292414014,1193.7895080369187,16454458.0,0.0164798753753976,0.1,-0.1,4.5547020555659315e-18,500.0,1.5785865786928602e-05,0.00033479300999370986,0.012716119912567159,0.09,0.2,8.268239365336725e-21,600.0,12051
