band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.0185637641642616,0.0149535975550506,0.0232457395405435,72.24880258322914,31.18384716715463,142.20829216240264,197712.0,0.001746843576729,0.2,0.0,1.795861902070125e-07,100.0,0.0131329977881277,0.0030534775437893,0.0017353092093039,0.2,-0.01,1.845003964888015e-07,100.0,633390,0.061765,0.0493732,0.0,0.0542559,0.022593,4.225879999999998e-88,0.042979,0.0235854,5.672879999999997e-96,0.59033232
3,0.2894186644147591,0.250792822126112,0.3318261728821054,27.546148737757942,22.178210059980984,33.96589199081645,220110.0,0.0192364154265258,0.1,-0.5,8.135328119835528e-13,25.0,0.2504127706783927,0.0028939940990286,0.0178213648297946,0.1,-0.47,6.035517011199987e-13,75.0,5802,0.0870666,0.0882216,0.0,0.0798642,0.0664917,0.0,0.0601256,0.0603681,0.0,3.7243623e-61
5,2.3801232678607303,2.202598980578134,2.5633103892116904,6.717265135886487,5.8556181887335095,7.663497038656467,2180200.0,0.0108958787203687,0.6,-1.1,2.5683317046747582,75.0,2.3801232678607303,0.0009197017909999,0.0080093018440335,0.7,-1.15,4.340744027970595,0.0,28741,0.702402,0.0796368,0.0,0.602148,0.0542308,0.0,0.471623,0.0559636,0.0,6.607831299999997e-122
6,1.5083800361386448,1.3911453807583811,1.6291148883184483,7.438538108975289,6.561466782987522,8.381595385643845,1101280.0,0.0108892395705038,0.5,-1.1,1.0087181362260471,50.0,1.4296362618470102,0.0012939920673944,0.0097579223614803,0.6,-1.15,1.9289427443530656,75.0,19357,0.506702,0.0816276,0.0,0.440345,0.0560595,0.0,0.340202,0.0560271,0.0,1.649747599999999e-91
8,0.1234751746736834,0.108387875111913,0.1413120771947968,24.63784742528956,14.476141114460356,44.97587181260985,7137684.0,0.0024380752870142,0.4,-1.0,0.025303752529489,0.0,0.1147030416712947,0.0005083147369234,0.001878747662574,0.42,-1.0,0.0293465838757364,25.0,501867,0.15139,0.0686039,0.0,0.130867,0.0424117,0.0,0.102808,0.0441857,0.0,2.6145797e-22
9,0.0303299727424965,0.0268932607765274,0.0348609223278377,22.942093746266305,10.882128366761668,68.35683186790725,10709440.0,0.0052044765378022,0.7,-1.1,0.0375147379550193,200.0,0.0259675000124004,0.0004149842777022,0.0043188948035505,0.6,-1.08,0.0277248531667576,100.0,94125,0.0774771,0.0699612,0.0,0.0665997,0.0443646,0.0,0.0522352,0.0462798,0.0,6.152561499999997e-174
11,0.0178331282826007,0.0146913166858438,0.0215125404335259,51.88450921589213,33.89788617602862,88.89214524444218,13571146.0,0.0073592273775752,0.1,-0.4,2.3912732511390722e-14,25.0,0.0178331282826007,0.0003686451989467,0.0066459584675615,0.09,-0.3,1.885671062923059e-16,0.0,39759,0.0238753,0.0856271,0.0,0.0210797,0.0613282,0.0,0.0159744,0.0589961,0.0,0.0
12,0.0078197026672832,0.0061797975373957,0.0099696508388119,83.70160024913113,46.527554334233685,182.38805533113288,44692302.0,0.0095718853162466,0.1,-0.4,7.278959651854683e-15,150.0,0.0051379641166382,0.0002031453933607,0.0080256657269593,0.08,-0.1,4.976264078292792e-20,125.0,27616,0.013108,0.0805672,0.0,0.0116655,0.0561682,0.0,0.00885548,0.0531338,0.0,0.0
14,0.000473215777579,0.0003610445218543,0.0007009338217592,174.9547901159616,47.581088640749286,614.3094097729527,25162862.0,0.0114735949401106,0.1,0.0,2.346169810938776e-17,500.0,0.000183464667746,0.0002707326721125,0.0098986900102368,0.08,0.4,8.544300120781954e-23,425.0,18429,0.0038037,0.069207,0.0,0.00342816,0.0451541,0.0,0.00262024,0.0403214,0.0,0.0
16,0.000120489011867,7.70123034784248e-05,0.0002079868194045,417.97586877300495,110.44383292414014,1193.7895080369187,16454458.0,0.0164798753753976,0.1,-0.1,4.554702055565932e-18,500.0,1.5785865786928602e-05,0.0003347930099937,0.0127161199125671,0.09,0.2,8.268239365336725e-21,600.0,12051,0.00114339,0.0659555,0.0,0.00102727,0.0417544,0.0,0.000792555,0.0367294,0.0,0.0
