band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,290481892974556.25,259705883747679.8,325560938497768.4,9.355459314694611,5.162749540963783,13.22610283266708,2880.0,0.0070548887989571,0.2,13.0,100000.0,0.0,290481892974556.25,0.0252480482623505,0.0070548887989571,0.2,13.0,100000.0,0.0,36904,1000000.0,0.42359,0.0,1000000.0,0.388085,0.0,1000000.0,0.365004,0.0,0.99862286
5,457324141300332.56,378345697308662.9,545493141152538.3,48.455195647171394,40.60502543023666,56.28557203750822,8640.0,0.0105787688423352,0.1,7.3,3.8276728708047735e-06,100.0,156521089888725.22,0.014591379330558,0.0096509809702556,0.12,7.3,0.0298922839343901,125.0,19440,1000000.0,0.394552,0.0,1000000.0,0.356224,0.0,1000000.0,0.332473,0.0,0.39430335
8,80896687420698.11,65501849257384.88,99566972030181.66,64.66168959043837,38.62347114442266,90.369748112182,24480.0,0.0056263185262246,0.2,9.7,60626.88843368704,200.0,41022034479863.46,0.0086732787358375,0.0053391776433142,0.18,9.8,3466.7679572313,175.0,61965,1000000.0,0.337562,0.0,1000000.0,0.291694,0.0,1000000.0,0.267632,0.0,0.48615373
11,8118773388848.815,7500390092541.336,9011516961209.531,10.821601854392576,1.9447671222432008,31.85846517631578,67680.0,0.0018373660232671,0.2,18.0,755.2409316455606,100.0,7361758225193.573,0.0052178990254114,0.0018373660232671,0.2,18.0,755.2409316455606,100.0,578187,1000000.0,0.208068,0.0,1000000.0,0.165048,0.0,1000000.0,0.139917,0.0,0.97599288
14,205367930545635.0,178417800427767.28,236710429662440.88,27.908863672344697,17.313949908603927,49.30124707322302,100000.0,0.0210636063380911,0.1,-0.1,41.14624934354556,100.0,205367930545635.0,0.0042930146183294,0.0207239270526136,0.08,0.2,0.0002947400396591,0.0,4446,1000000.0,0.192484,0.0,1000000.0,0.147308,0.0,1000000.0,0.123353,0.0,9.7116234e-38
17,388573155934066.6,362320290474240.4,417416590307776.7,5.466049986467276,3.609352074349073,9.266543452485758,100000.0,0.0086165376187015,0.1,5.3,9.761256956244716e-05,0.0,388573155934066.6,0.0042930146183294,0.0086165376187015,0.1,5.3,9.761256956244716e-05,0.0,25000,1000000.0,0.402713,0.0,1000000.0,0.366462,0.0,1000000.0,0.343109,0.0,7.0734068e-07
20,105501761645936.2,96971415987175.05,115531473520457.8,9.238366547947416,5.192424904973426,23.42446263252816,100000.0,0.0022675777542062,0.1,5.6,1.658345406715397e-05,50.0,99082664965249.69,0.0042930146183294,0.0022675777542062,0.1,5.6,1.658345406715397e-05,50.0,379687,1000000.0,0.351062,0.0,1000000.0,0.306866,0.0,1000000.0,0.282857,0.0,0.68177657
23,10325747762119.2,9608832356896.287,11241546506580.568,7.135820440894946,2.948350115188751,23.809514114971734,100000.0,0.0010120006227607,0.1,12.0,3.5034483776030723e-09,50.0,9757012819852.637,0.0042930146183294,0.0010120006227607,0.1,12.0,3.5034483776030723e-09,50.0,1824555,1000000.0,0.206546,0.0,1000000.0,0.162892,0.0,1000000.0,0.137756,0.0,0.99995228
26,4818804752607.261,4519782134393.903,5148273114257.034,4.349166906385114,2.838751046254097,8.808062225842859,100000.0,0.0003996630873854,0.1,8.7,2.576461960637876e-08,0.0,4818804752607.261,0.0042930146183294,0.0003996630873854,0.1,8.7,2.576461960637876e-08,0.0,11690341,1000000.0,0.124235,0.0,1000000.0,0.0856333,0.0,1000000.0,0.0588093,4.45574e-301,1.0
30,64015836146.25255,58946078546.19503,69749654389.5789,8.475053780310182,5.367546187827043,19.053446238871945,100000.0,0.0029847473605027,0.1,3.8,1.6407387711695637e-07,0.0,64015836146.25255,0.0042930146183294,0.0029847473605027,0.1,3.8,1.6407387711695637e-07,0.0,213573,175291.0,0.037367,9.383699999999995e-122,153598.0,0.0107711,1.66188e-10,124926.0,0.00914881,1.06686e-07,0.33442638
