band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,100000.0,0.4,-1.0,0.0032920745433373,100.0,0.3,-0.87,1.235217414822986,0.0020070826992741875,50.0,480540
3,100000.0,0.4,-1.0,0.002931975823529,150.0,0.36,-1.0,2.8023504223527573,0.0015133372905769549,50.0,810912
4,100000.0,0.2,-0.9,0.0026227264784517,25.0,0.2,-0.9,0.0101643789382207,0.0026227264784517,25.0,270301
5,100000.0,0.1,-0.4,0.0071027223969428,25.0,0.1,-0.46,3.751337463782314e-11,0.006716283104300225,0.0,42187
6,100000.0,0.1,-0.3,0.0080999649847175,50.0,0.1,-0.28,2.255761667624216e-12,0.006956538852994718,75.0,37500
7,100000.0,0.1,-0.1,0.0078092955556217,150.0,0.1,-0.1,1.8058082945527636e-13,0.007248909995029251,125.0,35593
8,100000.0,0.1,0.1,0.0088992468383437,350.0,0.08,0.5,6.369828881721267e-20,0.008189505931067046,275.0,28125
9,100000.0,0.1,-0.1,0.007757055479204,350.0,0.08,0.2,2.0195048083725083e-19,0.007165979289441243,275.0,37500
