band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,1177796400.0,1085633300.0,1276274000.0,7.8894424,6.780443,9.289664,57824238.0,0.0325206087338761,0.1,0.2,5.8594790591021565e-05,50.0,1177796352.0,0.00017859502025551177,0.03170405725687331,0.11,0.0,0.005939212333983788,0.0,1764
5,2881984000.0,2720006000.0,3048030700.0,2.91473,2.5252979,3.3321862,57824238.0,0.0271334934611398,0.2,0.7,7812.155844155844,50.0,2881984000.0,0.00017859502025551177,0.02687496259332306,0.22,0.4,70828.26185083542,0.0,2646
8,1826215600.0,1719562900.0,1936165400.0,3.3893986,2.9267697,3.8735342,57824238.0,0.021074422605273,0.2,0.8,4187.074753949172,0.0,1801075968.0,0.00017859502025551177,0.02043331413615529,0.23,0.5,71192.72894618115,25.0,4464
11,1400472200.0,1321466100.0,1480592300.0,2.9130716,2.6095655,3.2330897,57824238.0,0.0296934432240366,0.2,0.2,11087.698638924676,100.0,1386371840.0,0.00017859502025551177,0.028400909313348155,0.22,0.0,82904.67823301176,25.0,2232
14,291577200.0,266942000.0,317296580.0,9.334773,8.048326,10.74021,57824238.0,0.0180035336518853,0.2,-0.4,12839.903388252616,50.0,291577216.0,0.00017859502025551177,0.017010743914308457,0.21,-0.5,39142.49183803307,0.0,6696
18,54196784.0,49852116.0,58934950.0,8.521688,6.3026543,12.618799,57824238.0,0.0152936864746942,0.2,-0.1,977.5754689754672,0.0,54196784.0,0.00017859502025551177,0.01367218636904155,0.25,-0.4,48163.20581945581,0.0,10047
21,23889534.0,21368572.0,26712340.0,16.49205,11.401858,25.397814,57824238.0,0.011264906414051,0.2,-0.5,1579.995634920635,0.0,23889534.0,0.00017859502025551177,0.009031845835780775,0.24,-0.7,35467.606551482735,0.0,23821
24,18201182.0,15661617.0,21000344.0,30.35522,24.832424,36.772366,57824238.0,0.0096649816772617,0.1,-0.4,2.7148010491018747e-05,0.0,18201182.0,0.00017859502025551177,0.008133262123350304,0.13,-0.7,0.6814722197346404,0.0,28234
27,8259777.5,6916688.5,9736188.0,42.007767,34.169865,51.2364,57824238.0,0.0144346404188872,0.2,-1.0,2635.243512043512,500.0,4049832.25,0.00017859502025551177,0.012200208557605063,0.23,-1.1,26651.70678488888,425.0,11910
31,228767.81,182654.7,289083.94,77.42566,45.591694,187.90242,57824238.0,0.0374610950045759,0.3,-1.2,9215.25874028496,500.0,75845.9765625,0.00017859502025551177,0.031883262396964596,0.5,-1.26,100000.0,600.0,1764
