band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,57.97227,57.97227,50.411827,47.57866,45.53023,43.89044,41.29202,39.23834,37.527355,36.05263,34.752323,31.552881,0.0068302024548527,0.0061204628448314,0.0052325704797725,0.0046298190249831,0.0057537313360453,0.0039155085816855,0.0053084885353349,0.0067635563474016,0.0073759171601397,0.0063733253256124,0.0089345220633828,0.004906118955464868,0.004490265829924428,0.004065737564175852,0.003727030318125421,47.57866,0.003915508581685535,0.0033047233665466844,0.00270983955731317,0.0022350314952322425,0.0019631261039115833
3,27.918455,27.918455,24.25838,22.857302,21.829319,21.001652,19.691065,18.655998,17.793736,17.0529,16.40207,14.818104,0.002196170115886,0.0043946240329297,0.0064642342863607,0.008480297591069,0.0103297843721938,0.0071165245513967,0.0042086494984387,0.0048757171633605,0.0061778803804954,0.0076238579460928,0.0086121316524728,0.002259206122863927,0.0017265868792182837,0.0022665099051640825,0.002716145568319228,21.829319,0.0021961701158860203,,,,
4,19.77977,19.77977,16.995203,15.855845,15.001662,14.301423,13.179257,12.293141,11.558838,10.934165,10.391163,9.095113,0.0047471958339436,0.0073427070303448,0.0081454476720371,0.008917808449304,0.0101432632002589,0.0100135277950285,0.0108192110680052,0.009784161911528,0.0078219979519922,0.0075223153297535,0.0091013050425777,0.0031708557076505738,0.0038172964862895897,0.0024149044292489097,0.003208447303374301,15.855845,0.0027962036930749834,,,,
5,11.903639,11.903639,10.074284,9.293804,8.711296,8.237916,7.4867325,6.8976235,6.4141016,6.004681,5.650207,4.8142204,0.0053511848268366,0.0098976818051803,0.0076985002858711,0.0050614145565542,0.0034566000445299,0.0075596097777899,0.0102866189989055,0.0076051781421938,0.0068663039277684,0.0078731309057624,0.0086076027196092,0.004918852998533108,0.004705969863503204,0.004220128301142514,0.003855502990856822,9.293804,0.003456600044529929,0.003943620164877593,0.002997712044367976,0.0044614749455524905,0.005218686771547243
6,9.944666,9.944666,7.9095097,7.295524,6.8357043,6.46045,5.8601813,5.3872485,4.9965534,4.664426,4.3765516,3.6972644,0.0103098281135448,0.0096427066283105,0.0076560210439549,0.0060875524949256,0.007850365020468,0.008492422847784,0.0084266416448344,0.0069613389499456,0.006551253927148,0.0073097748852216,0.0083570495936694,0.006167174220554128,0.00482146541819416,0.004386182606678002,0.004217264930132452,6.46045,0.005060780869437842,0.005308816884561196,0.004574052936880457,0.005541886584987221,
7,3.987062,3.987062,3.2939959,3.0129526,2.8075547,2.6429524,2.385068,2.1860876,2.0241332,1.8880961,1.7713094,1.4988414,0.0076126507064989,0.0060783366030997,0.0056446692051686,0.0086854722828397,0.008085000313811,0.0080247682633551,0.0071619367703634,0.0057041640341462,0.0065572014890481,0.0085266308502524,0.0083956093776288,0.004668320568040764,0.004653768061607222,0.004776719303482113,0.0038496622254495794,2.8075547,0.004660103374506064,0.004376410961868471,0.006367936533266616,,
8,1.213516,1.213516,0.75986975,0.69942886,0.65510774,0.619459,0.56322706,0.5192971,0.4832448,0.45274875,0.42642105,0.3644472,0.0121788872548088,0.0031034773661465,0.0068019697341779,0.0046783445968625,0.0043079576513571,0.0053526698027415,0.0065004650542213,0.005463734857194,0.0062624163048242,0.0070942335686129,0.0082022042627339,0.004103188597811891,0.004307957651357136,0.003248161864035589,0.0029283588643456235,0.69942886,0.0031034773661465787,0.008267469758439394,,,
9,0.25794634,0.25794634,0.19816107,0.17895856,0.1649028,0.15368888,0.13631044,0.12311055,0.11256442,0.10386948,0.096544236,0.080012545,0.0124058241439385,0.0070418626501276,0.0046563444153727,0.0079345325618426,0.0060019831751516,0.009506679428718,0.0048510990266739,0.0046263788087448,0.0082270111930083,0.0055441847044535,0.0089672642114525,0.0055321513539890186,0.005252237205897768,0.005094455606305352,0.004772310380727873,0.12311055,0.004482906998560573,0.0042716572538639384,0.004259136877990288,0.004259248103690827,0.004259312609845134
