band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,930443840.0,845069440.0,1021508700.0,11.473392,9.685302,14.099255,57419247.0,0.023566762210454062,0.1,0.0,0.00013073529370398996,0.0,930443840.0,0.00017922373901249443
5,2322291200.0,2175008500.0,2474092000.0,4.320653,3.779684,4.9022536,57419247.0,0.03217030697555934,0.2,-0.1,41246.286868686795,25.0,2286694100.0,0.00017922373901249443
8,1710828800.0,1607269200.0,1818124000.0,3.8187695,3.3012059,4.359999,57419247.0,0.02374902248324645,0.2,0.5,6926.284382284382,50.0,1663970600.0,0.00017922373901249443
11,1497774800.0,1413093400.0,1583779800.0,2.941873,2.6388717,3.259851,57419247.0,0.030076942937696027,0.2,0.1,15603.529966329967,25.0,1482959500.0,0.00017922373901249443
14,349931140.0,320875100.0,380205980.0,8.86914,7.77424,10.038319,57419247.0,0.017437684403248527,0.2,-0.5,22604.920634920636,25.0,341786400.0,0.00017922373901249443
18,71461464.0,65520332.0,77886690.0,9.265937,7.0923867,12.380862,57419247.0,0.016094383170416324,0.2,-0.2,1728.8824232527013,0.0,71461464.0,0.00017922373901249443
21,27906646.0,25143122.0,30957914.0,14.160639,10.133566,20.465754,57419247.0,0.014832897254160926,0.2,-0.4,1190.8397006502269,50.0,25782982.0,0.00017922373901249443
24,23329316.0,20412692.0,26494324.0,23.594398,19.808994,27.871246,57419247.0,0.008031287138569154,0.2,-1.0,16573.16265956266,0.0,23329316.0,0.00017922373901249443
27,11405997.0,9829747.0,13106394.0,29.102272,24.468296,34.380184,57419247.0,0.00975538530321185,0.2,-1.1,13761.527777777776,75.0,9908300.0,0.00017922373901249443
31,292776.03,242245.05,357995.28,55.06783,33.236103,140.55667,57419247.0,0.03109481953866744,0.2,-1.1,217.81540798611107,350.0,156827.1,0.00017922373901249443
