band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,930443840.0,845069440.0,1021508700.0,11.473392,9.685302,14.099255,57419247.0,0.023566762210454,0.1,0.0,0.0001307352937039,0.0,930443840.0,0.00017922373901249443,0.021626412468490508,0.13,-0.4,6.042404656494455,0.0,3942
5,2322291200.0,2175008500.0,2474092000.0,4.320653,3.779684,4.9022536,57419247.0,0.0321703069755593,0.2,-0.1,41246.2868686868,25.0,2322291200.0,0.00017922373901249443,0.031660953585116114,0.2,-0.12,44359.71990451942,0.0,1752
8,1710828800.0,1607269200.0,1818124000.0,3.8187695,3.3012059,4.359999,57419247.0,0.0237490224832464,0.2,0.5,6926.284382284382,50.0,1663970560.0,0.00017922373901249443,0.023107706444123854,0.22,0.3,50261.51625611599,50.0,3504
11,1497774800.0,1413093400.0,1583779800.0,2.941873,2.6388717,3.259851,57419247.0,0.030076942937696,0.2,0.1,15603.529966329968,25.0,1497774848.0,0.00017922373901249443,0.02952303479031715,0.21,0.0,44601.60453240305,0.0,2217
14,349931140.0,320875100.0,380205980.0,8.86914,7.77424,10.038319,57419247.0,0.0174376844032485,0.2,-0.5,22604.92063492064,25.0,349931136.0,0.00017922373901249443,0.016949376749126,0.2,-0.51,24026.22021982209,0.0,6651
18,71461464.0,65520332.0,77886690.0,9.265937,7.0923867,12.380862,57419247.0,0.0160943831704163,0.2,-0.2,1728.8824232527013,0.0,71461464.0,0.00017922373901249443,0.015092399701545703,0.25,-0.5,85073.17142857143,0.0,7884
21,27906646.0,25143122.0,30957914.0,14.160639,10.133566,20.465754,57419247.0,0.0148328972541609,0.2,-0.4,1190.8397006502269,50.0,27906646.0,0.00017922373901249443,0.011246214687153921,0.26,-0.7,96183.77762674887,0.0,14018
24,23329316.0,20412692.0,26494324.0,23.594398,19.808994,27.871246,57419247.0,0.0080312871385691,0.2,-1.0,16573.16265956266,0.0,23329316.0,0.00017922373901249443,0.007181350280957122,0.2,-0.98,14660.08076062425,0.0,35482
27,11405997.0,9829747.0,13106394.0,29.102272,24.468296,34.380184,57419247.0,0.0097553853032118,0.2,-1.1,13761.527777777776,75.0,9543397.0,0.00017922373901249443,0.00938148254391713,0.2,-1.09,12335.237457525795,100.0,21027
31,292776.03,242245.05,357995.28,55.06783,33.236103,140.55667,57419247.0,0.0310948195386674,0.2,-1.1,217.81540798611107,350.0,139922.953125,0.00017922373901249443,0.02430602367280227,0.4,-1.26,94817.1889718682,450.0,2956
