band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,100000.0,0.4,-1.0,0.0014716769892845,50.0,0.4,-1.02,9.339370614979236,0.0010929989029328513,25.0,1621827.0
3,100000.0,0.3,-1.0,0.00267620919061,0.0,0.32,-1.0,1.2550571612829227,0.0018937384291434212,25.0,506250.0
4,100000.0,0.3,-1.0,0.0050306186428592,200.0,0.29,-1.0,0.2602210343283692,0.004241396657107321,150.0,100000.0
5,100000.0,0.1,-0.2,0.0027053960274244,0.0,0.14,-0.5,3.440608456701238e-07,0.0019321512365927124,50.0,506250.0
6,100000.0,0.2,-0.7,0.0039024449008874,200.0,0.15,-0.5,1.165234480449411e-06,0.0025831077745074836,100.0,284764.0
7,100000.0,0.1,0.0,0.0036132309852704,25.0,0.12,-0.2,3.600744995349162e-10,0.002502969162766955,75.0,284764.0
8,100000.0,0.1,0.2,0.0029229255106834,75.0,0.09,0.4,7.4400719892554e-17,0.002531000257984351,75.0,284764.0
9,100000.0,0.1,0.3,0.0029707901458237,150.0,0.1,0.3,2.5097813412906448e-15,0.0029707901458237,150.0,213573.0
