band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,0.0202061717995348,0.0158513825634937,0.0255835441181801,83.9643748782025,46.90928712959766,118.14629000392796,99186.0,0.003077585806317784,0.5,-0.9,0.004218718115013928,200.0,0.011137415823636771,0.004310587703155172
3,0.2562825871534618,0.2141994803011045,0.3026887348486969,43.13876233030041,35.35115816575595,51.79225766417267,110431.0,0.014621344825536953,0.1,-0.5,4.308297893149158e-13,300.0,0.14442331619358706,0.004085310409424514
5,2.0571446580267096,1.8859699936063583,2.233575476119249,8.796669892079183,7.68701847910973,10.016814999835695,1093994.0,0.009770955373498869,0.7,-1.2,4.025683901294495,150.0,1.8454766434479897,0.0012982934048004831
6,1.4508821862765875,1.3253389668347684,1.5804668663245915,9.696205014115316,8.608606763259454,10.835801079482565,552599.0,0.008776760081915108,0.4,-1.1,0.4365720621078647,0.0,1.4508821862765875,0.0018266464482627237
8,0.1602203790706402,0.1382490991020104,0.1857700589827244,31.333083332888705,19.939225170464915,45.38765166313733,3581736.0,0.004113875919810439,0.5,-1.1,0.09276746929452621,75.0,0.13358515578411773,0.0007175569170312741
9,0.0396203212318406,0.0350917915896103,0.0453317033024928,22.360826075256497,11.461387997339608,58.472622473096486,5374189.0,0.0031187063112321223,0.5,-1.1,0.02751411196655604,0.0,0.03962032123184069,0.0005858033465165176
11,0.0103445131178352,0.008290385149503,0.0130707885999769,75.4221156600959,36.70140323794137,175.43502226421492,6810311.0,0.005870367821889266,0.2,-0.9,3.2846925531044384e-06,50.0,0.008277425233823188,0.0005203881670798485
12,0.0039195187870789,0.0029251244564035,0.0054744890930291,150.81899328576188,53.98029830902165,398.5593296532248,22427727.0,0.0038948328447769576,0.1,-0.3,2.4674820871513318e-15,25.0,0.003158218710527351,0.0002867658475748081
14,0.000315910121344,0.0002122353968154,0.000692191862221,864.0759688403095,55.67794069162155,2196.8622038416397,12627411.0,0.004758808969330952,0.1,0.0,2.2113033098955125e-17,150.0,0.0001573785842193811,0.0003821722545485
16,6.496193448355957e-05,3.5087437869806174e-05,0.0001468002553294,1081.72336312445,139.23712995980688,2712.9518524852406,8257312.0,0.006320190079314282,0.1,0.1,9.533738948264484e-19,350.0,1.1308612521861087e-05,0.00047259967049196054
