band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,454107956921607.6,382400568174657.94,535277555408009.06,4.169669440222063,1.8779587809554783,6.428078850026736,720.0,0.008208172519049428,0.1,8.7,2.4279711195986306e-06,0.0,454107956921607.6,0.05037584494300355
5,874682419725765.1,766031114868851.6,990445521661372.4,22.813176277627772,19.36666762367976,26.49911529494173,7200.0,0.014206132310695327,0.1,3.3,0.0028157733794388112,100.0,441238847776039.3,0.01598200647371495
8,187134708908453.3,160215239131601.34,217293034604506.62,33.624286644523224,24.178402225170995,43.51850084564271,13680.0,0.010930213589020132,0.1,5.5,1.650917824171791e-05,200.0,86309022155924.02,0.011599242029078331
11,13952540749788.326,11441851920226.656,18476438456784.727,93.48991556204706,13.685649403499482,274.5044399124152,28080.0,0.0038354623537693033,0.2,8.3,28579.543735042567,100.0,9841714555595.469,0.00809866167486047
14,558872611464529.0,521283306129998.6,599218233373701.9,5.351511407514247,3.848109157748056,7.535395333400841,56160.0,0.011559950374598948,0.1,4.0,0.0010167494615056887,0.0,558872611464529.0,0.005727856644934677
17,452542372351587.2,429766747049533.5,476859335938671.8,2.104403777138524,1.4323950400726244,3.682498094106149,450720.0,0.0033349575838882706,0.1,14.0,4.253601136302642e-08,0.0,452542372351587.2,0.002022546066510303
20,19421059437404.98,18218822122535.875,21018302830739.816,5.419059579320612,2.091695264787774,22.923538180092365,901440.0,0.0016104057470883778,0.2,7.1,100000.0,0.0,19421059437404.98,0.0014302327594031751
23,6017344132513.045,5553250015451.669,6902835124482.42,14.929331886784617,3.157753344153896,84.32489089967257,7211520.0,0.0011382968407997393,0.1,11.0,4.27004431795145e-09,50.0,5650167985325.996,0.0005057059408510994
26,296603980772.31006,278245452645.96967,316716895226.5302,4.352312019395094,2.812792729529591,8.884454835923009,3605760.0,0.0006760551083404009,0.2,3.3,25149.571019223164,0.0,296603980772.31006,0.0007151626533607517
30,37796770323.11182,34767150504.131454,41252644914.48675,8.92771284541835,5.673653539169209,19.607648881305487,7211520.0,0.0022809846992557087,0.1,3.7,1.1550347641418343e-07,0.0,37796770323.11182,0.0005057059408510994
