band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,311819400135176.0,273046188221855.4,357211285121216.6,5.975195955432248,2.76652705318447,8.893579190666351,1440.0,0.012137469180542,0.1,14.0,2.930897603784321e-08,0.0,311819400135176.0,0.03567116747608868,0.012137469180542,0.1,14.0,2.930897603784321e-08,0.0,12301
5,432932043963185.44,362064354199565.94,511923378033923.6,42.768834877374736,33.95647506917922,51.177347634893,14400.0,0.0093450161615764,0.1,8.9,7.459456022095346e-07,200.0,178937904473532.72,0.011305846896468966,0.008683218384999756,0.09,9.2,9.91351161472678e-10,175.0,24300
8,77213880976986.83,62287195241421.43,95008217911322.23,65.46409317910624,38.59679771399236,93.13464980437566,27360.0,0.0052556104646427,0.2,9.0,81594.10222802316,200.0,39166051165441.59,0.008204451759313478,0.0052556104646427,0.2,9.0,81594.10222802316,200.0,69255
11,8120653989088.0,7490292522216.485,9043866810934.07,11.668610601679289,1.7411065179873737,33.42356466322084,56160.0,0.0017722879573781,0.2,18.0,756.1534415647577,100.0,7370652972712.865,0.005727856644934677,0.0017722879573781,0.2,18.0,756.1534415647577,100.0,607210
14,312669073137424.0,284683071418899.25,342761152414766.6,11.022579197991464,8.566642177700116,14.327205117036506,112320.0,0.0238518421048416,0.1,0.7,1.8717352349055685,25.0,301246682596719.44,0.004050824017412075,0.022815610286472665,0.12,0.3,8255.772452304494,25.0,3510
17,473175899196439.1,448198644956019.6,499560483003129.5,2.462100752618733,1.727687886214518,4.171244356033446,901440.0,0.0053822921409156,0.1,11.0,3.5759681216605615e-07,0.0,473175899196439.1,0.0014302327594031751,0.0053822921409156,0.1,11.0,3.5759681216605615e-07,0.0,63382
20,25750779389574.668,24126702026454.934,27681551473250.25,4.972327401045688,2.5610002563263667,15.145797190296973,1802880.0,0.0014072175612339,0.1,12.0,8.979292663106037e-09,25.0,25007097061061.09,0.0010113656230693639,0.0014072175612339,0.1,12.0,8.979292663106037e-09,25.0,901440
23,6401043083768.898,5975741087868.582,6938110477428.741,6.045285984394347,2.7430978256095107,21.492481611807023,14423040.0,0.0014875307637538,0.1,13.0,1.079470807195077e-09,75.0,6009260409661.053,0.0003575928886806848,0.0014875307637538,0.1,13.0,1.079470807195077e-09,75.0,855663
26,703356865310.842,647104989090.7524,794053439637.0548,13.19045676696934,3.658628975231931,62.33771768287912,7211520.0,0.0008773416547276,0.2,3.1,69183.23900699688,25.0,670219546204.1826,0.0005057059408510994,0.0006395588815071261,0.19,3.4,16569.894887595787,25.0,4563540
30,66880672935.38578,61846220762.49517,72584858985.67558,7.622966984188057,4.84175990013812,17.46915329217725,14423040.0,0.0018354514419359,0.2,1.3,65048.89602336744,0.0,66880672935.38578,0.0003575928886806848,0.0017344441442148986,0.19,1.4,20194.976595704466,0.0,641746
