band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,933610800.0,840187900.0,1032819900.0,13.94886,11.880587,16.470263,58035773.0,0.021482437544708688,0.1,-0.2,0.0003978654671563414,0.0,933610800.0,0.0001782692472486289
5,2283666400.0,2135150300.0,2436663000.0,4.6318536,4.0626936,5.2483296,58035773.0,0.03443574082172329,0.2,-0.3,74320.60105820095,25.0,2247455000.0,0.0001782692472486289
8,1704543500.0,1595907700.0,1816449900.0,4.3836417,3.8600774,4.927766,58035773.0,0.02343036388378933,0.2,0.2,13439.221509528295,75.0,1637999600.0,0.0001782692472486289
11,1321303900.0,1240478000.0,1403714600.0,3.7877803,3.4113915,4.1841226,58035773.0,0.026291033947176468,0.2,-0.1,23833.043578643537,0.0,1321303900.0,0.0001782692472486289
14,354341060.0,324169120.0,385762020.0,9.472603,8.316523,10.697056,58035773.0,0.020326406015670706,0.2,-0.6,34550.37186952481,0.0,354341060.0,0.0001782692472486289
18,69343190.0,63485804.0,75675600.0,9.638129,7.3665547,12.757142,58035773.0,0.017004380728414703,0.2,-0.2,1677.634617463719,0.0,69343190.0,0.0001782692472486289
21,29528268.0,26620452.0,32719796.0,13.813051,10.137963,19.820705,58035773.0,0.01656752749734458,0.2,-0.5,1810.0604497354498,50.0,27368114.0,0.0001782692472486289
24,11385378.0,9675729.0,13348877.0,37.15631,26.229538,51.10726,58035773.0,0.006637180334499636,0.2,-0.9,4146.667857142856,25.0,10449603.0,0.0001782692472486289
27,4082310.8,3265269.5,5048213.5,69.656845,46.32054,98.5628,58035773.0,0.012226729656053203,0.3,-1.1,95878.60888997655,500.0,1579553.6,0.0001782692472486289
31,140923.45,105583.65,196710.67,147.24309,60.025898,424.6875,58035773.0,0.03393659404538518,0.3,-1.2,9459.7136120218,100.0,87601.945,0.0001782692472486289
