layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604.0,20.0,20.0,0.0161261494302795,0.0,20.0,20.0,4654.1036520739335,0.0161261494302795,0.0,6849
3,6416.0,1.8,-0.4,0.0071250693582908,0.0,2.0,-0.44,1976.8061213139858,0.006935406945394629,0.0,36540
4,25664.0,1.3,-0.8,0.002951128948905,0.0,1.32,-0.8,469.9242922037838,0.0027144950686511793,0.0,246651
5,102656.0,0.9,-1.0,0.0058843379711697,0.0,0.9,-0.99,83.9489412846288,0.005240634985993586,50.0,64962
6,410624.0,0.5,-1.0,0.0110651305934334,100.0,0.7,-1.07,11.870637867788808,0.01005642182381905,100.0,19248
7,1642496.0,0.9,-1.2,0.0202047661412925,150.0,1.1,-1.21,4.887396569759323,0.01959968671799639,200.0,4812
8,6569984.0,0.2,-0.7,0.0080018943929811,75.0,0.27,-0.9,0.0027690321388972997,0.005938744956010877,100.0,51328
9,26279936.0,0.2,-0.8,0.004161954892747,25.0,0.17,-0.7,7.761963327593858e-07,0.003470735121430729,0.0,153984
