band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,68.31722,56.301548,88.41828,76.30435,21.116405,267.10745,14554880.0,0.0019149713034513072,0.4,-1.0,11.0024902344654,75.0,53.68905,0.00035596969516627104
3,27.50307,22.940298,35.65007,72.71036,20.564604,281.92288,14554880.0,0.0037841257953785123,0.3,-1.0,1.0345111556104643,0.0,27.50307,0.00035596969516627104
4,15.4416,12.163886,22.903841,166.54163,29.708538,625.67426,14554880.0,0.004199406203187719,0.3,-1.0,0.38146288194502836,150.0,10.141409,0.00035596969516627104
5,6.722541,4.5638633,15.442023,1018.4025,46.582504,2417.562,58219520.0,0.0028326501450181285,0.1,-0.1,1.1808329566174976e-12,25.0,4.9023304,0.0001779877111025099
6,1.8137728,1.2578574,3.756126,699.1617,45.661976,1875.7991,29109760.0,0.0027497318752276456,0.1,0.1,1.0325793085759904e-13,50.0,1.2248122,0.00025171095765658043
7,0.5099245,0.36742708,0.904086,390.01117,45.82839,1213.2626,29109760.0,0.002867658525142215,0.1,0.3,1.0272591042399586e-14,100.0,0.3144809,0.00025171095765658043
8,0.21024933,0.13944547,0.46586806,903.00476,56.035954,2263.4216,29109760.0,0.003869434651433419,0.1,0.6,8.597677363424388e-16,200.0,0.0937382,0.00025171095765658043
9,0.13695209,0.08090354,0.35024345,1468.9476,85.18575,3163.046,29564600.0,0.004081853830074422,0.1,0.2,2.748426752866346e-15,150.0,0.05297654,0.00024976725849168717
