layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50
2,1905.9329,1905.9329,1457.8975,1273.488,1133.2682,1024.1885,858.92065,729.9343,627.43774,541.6814,471.1449,313.76566,0.0196009960321615,0.0197480950485233,0.0286630701461932,0.0372654822890942,0.045299306031818,0.060471056967849,0.0762407656584839,0.0900590071987342,0.1036892855265215,0.1186234103341173,0.1571751782722844,0.04885080086617666,0.03934300964948634,0.031325666150333276,0.023104847643478976,0.01960099603216159,,,
3,610.39087,610.39087,553.59393,521.70764,496.36646,474.83643,439.43945,410.67807,386.1207,364.70474,345.67352,298.92572,0.0031506821694508,0.0050796969379963,0.0072258743470782,0.0095440006128222,0.0114574869892511,0.0161166839153366,0.0210504780495344,0.0254444424083811,0.0297356978985718,0.0339208019912863,0.0450089770976617,0.014700992798852175,0.012140891235056794,0.009561895807320697,0.00670438710096477,0.003042048727539326,610.39087,,
4,172.2832,172.2832,166.45068,162.44106,159.10963,156.19333,151.00008,146.38744,142.26047,138.51974,135.09962,126.260376,0.0057970278724699,0.0055694458241813,0.0060257733006877,0.0058012631921363,0.0062450991394922,0.0068714830427817,0.0081691433663688,0.0092692462628424,0.0103341220838999,0.0113889205525546,0.0144632355131456,0.0064426163660338265,0.00581475749112792,0.005505255898913097,0.005463061686327153,0.005522284604554506,162.44106,0.005465595971629877,
5,40.23418,40.23418,39.178448,38.45203,37.846,37.296528,36.3539,35.537895,34.7964,34.11554,33.486008,31.836966,0.0034825008200942,0.003265235257169,0.0026631569884177,0.0031892036851635,0.0039117468794499,0.0039309625017059,0.004664786721373,0.0053546928534208,0.0058782481630839,0.0064758967484785,0.0082616887635423,0.003930962501705992,0.0035300189972513607,0.0032112226212368533,0.0028145293147618933,0.002389576782789865,40.23418,0.0019030318301546112,0.001755757327753682
6,8.0334015,8.0334015,7.764287,7.59273,7.4494505,7.3236575,7.105913,6.918346,6.7513714,6.5998187,6.460675,6.0965776,0.0047269842721783,0.0038826389579164,0.0038486088689406,0.0044403642318735,0.0053474985884411,0.0061856329122177,0.0060414297228849,0.0058149164106355,0.0066295980537257,0.0068800879107857,0.0087141922112568,0.004420171171629184,0.00422513517109413,0.003749307796831247,0.0035430262375164556,0.0032712989728548303,8.0334015,0.002866584490914592,0.0026803711360197102
7,1.5048453,1.5048453,1.4443918,1.4065442,1.3753308,1.3480766,1.3009996,1.2606132,1.2248703,1.1926414,1.1631474,1.0869714,0.0046340829016769,0.0061200238155538,0.0063977351555146,0.006972701205144,0.0061874182231712,0.00695299434432,0.008072492526735,0.0072595153717121,0.0083027485644239,0.0093436828525017,0.0098046886427136,0.005558838765682306,0.005050131964188576,0.004519313393399782,0.004682741217543918,0.0037374231566977834,1.5048453,,
8,0.24826278,0.24826278,0.23533179,0.22799239,0.22208038,0.21698314,0.20834811,0.2010403,0.19463257,0.18889672,0.18368204,0.17034209,0.0060230683905728,0.0052337486881889,0.0054371699501246,0.00596551597553,0.00641951960475,0.0060923093498572,0.0070352409271911,0.0077862134681203,0.0077325603327905,0.0086202644476547,0.0094653486654534,0.006730875562836691,0.00602555406993277,0.005688522661363882,0.0051768526071374055,0.0049353373193025685,0.23533179,0.004957671759793836,
