layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604.0,0.6,20.0,0.0954486180875713,0.0,0.64,20.0,98000.1473144978,0.09541375078591097,0.0,200
3,6416.0,0.1,10.0,0.0581316407205145,25.0,0.1,10.0,7.893099325426611e-15,0.0581316407205145,25.0,567
4,25664.0,0.4,-0.3,0.0457454524738729,50.0,0.4,-0.39,50217.87749369839,0.04568879015159871,0.0,901
5,102656.0,0.5,-0.8,0.0337169190701319,500.0,0.6,-0.87,100000.0,0.03357351369086381,600.0,1604
6,410624.0,0.5,-1.0,0.0362740433714213,50.0,0.6,-1.04,34931.50030260928,0.03595649166747439,25.0,1353
7,1642496.0,0.9,-1.2,0.0374189894978509,150.0,1.4,-1.22,23295.624314188277,0.03634407874718881,225.0,1353
8,6569984.0,0.3,-1.0,0.0168961134055601,50.0,0.3,-1.01,49.3014629943242,0.016794603941645003,0.0,6416
9,26279936.0,0.3,-1.0,0.0114918147382404,200.0,0.24,-0.9,0.6742971731305462,0.010845946212455049,200.0,16240
