layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,4000,3.9,-0.9,0.0193402006322487,25.0,3.9,-0.9,17449.226530944434,0.0193402006322487,25.0,5062
3,16000,2.7,-1.1,0.0067809734381023,25.0,2.7,-1.1,7277.783192973519,0.0067809734381023,25.0,40500
4,64000,6.7,-1.2,0.0094582227289079,100.0,7.0,-1.19,2364.2862387280848,0.008816950275810753,200.0,24000
5,256000,0.8,-1.2,0.0165425496293667,350.0,1.2,-1.24,601.3497187336998,0.016483922916703364,300.0,6750
6,1024000,1.1,-1.3,0.0374399999999998,0.0,1.1,-1.3,219.60522160731415,0.0374399999999998,0.0,1264
7,4096000,1.1,-1.3,0.0734699999999998,0.0,1.1,-1.3,50.50652069239875,0.0734699999999998,0.0,354
8,16384000,1.1,-1.3,0.1175699999999997,0.0,1.1,-1.3,11.375535814394288,0.1175699999999997,0.0,125
9,65536000,1.1,-1.3,0.1640499999999998,0.0,1.1,-1.3,2.7880633284003133,0.1640499999999998,0.0,69
10,262144000,0.2,-0.3,0.2120099999999997,0.0,0.2,-0.3,5.234751318182256e-06,0.2120099999999997,0.0,40
