filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
47,48.59367493207999,35.78845827588697,81.6087452478566,20.281405128542065,5.844362858856044,164.62063382543533,480000000.0,dual_color,0.01397335724695059,1.5,-1.2,165.8528300257718,200.0,39.63314787522847,6.198809110762993e-05
48,19.873367008314258,12.545296656205526,49.22546696560987,70.65176464153036,8.481634894243893,372.2474982610199,480000000.0,single_edge,0.012477591650951081,0.1,0.7,1.0616830391656664e-13,50.0,17.087272150112394,6.198809110762993e-05
49,76.5977280890017,47.23433953096735,147.91578404664943,43.55797370777443,9.775627562256265,275.6789589149903,480000000.0,single_edge,0.01663748213317766,0.2,-0.9,0.030395923844841934,0.0,76.5977280890017,6.198809110762993e-05
50,59.35954275709163,39.22788534366078,121.04993830668386,42.38336865592304,7.487004875042869,293.24877187193385,480000000.0,single_edge,0.020681861942695057,0.3,-0.9,1.1208977094396404,200.0,44.980454670419576,6.198809110762993e-05
52,40.77780556945682,30.768168211266456,59.10623919018501,11.680814017387398,2.9092425064479004,77.95810257114617,480000000.0,inside_out,0.017379144480191067,0.1,5.5,6.627020776316632e-18,200.0,34.645678581720496,6.198809110762993e-05
54,6.529077828183722,4.004236111723004,30.88423106737181,338.0587266219173,6.09205414264988,677.7809121040839,480000000.0,multi_edge,0.004239112127095546,0.2,0.2,4.3378515534838544e-05,50.0,5.287061585995803,6.198809110762993e-05
55,31.917315459019385,19.596946728331066,100.408860379868,97.38605160516104,8.660193463832185,477.4817278536723,480000000.0,single_edge,0.007843924582737694,0.2,-0.6,0.003112129118297973,0.0,31.917315459019385,6.198809110762993e-05
56,65.71891184267646,44.36865980115986,115.32036414447828,30.42756070682144,8.123272092308445,196.01142667939047,480000000.0,dual_color,0.015061495010820214,0.4,-1.1,16.621309806092803,100.0,55.238446074192744,6.198809110762993e-05
57,49.04221990353983,32.68479071413919,114.9162278817047,53.447310727969615,7.788758241843912,334.86247898801605,480000000.0,single_edge,0.011512392617106681,0.3,-0.9,1.0663588211204982,50.0,42.79186603012281,6.198809110762993e-05
58,22.23282569748327,17.832569954825978,32.850754100427224,11.668046730493405,2.437682314147747,111.60120328276926,480000000.0,inside_out,0.02865907417730923,0.2,6.6,1.3769121949217184e-07,200.0,19.039150386550713,6.198809110762993e-05
59,79.85097503697276,57.78137292077354,136.53037720408298,22.540955110099876,5.705027703286022,181.03372522791537,480000000.0,dual_color,0.013949131261950909,2.1,-1.2,289.8394059826913,200.0,64.05197506921688,6.198809110762993e-05
60,5.2418330279673535,3.5662197412588363,14.920229780018808,71.48184012645345,5.239636824651275,452.5945076459492,480000000.0,misc,0.010410193321072903,0.1,3.5,1.7562775185275945e-17,200.0,4.004164149917366,6.198809110762993e-05
61,20.29031987597485,13.62848816624935,46.02772506659476,42.00424738642796,7.354010567085544,280.3402294158333,480000000.0,misc,0.011719384875054889,0.3,-0.8,0.29167546676621847,100.0,16.818241958849438,6.198809110762993e-05
62,60.90431571509468,42.728164267765045,98.38631351681308,22.328586262037938,6.749926686062324,158.2711436941361,480000000.0,misc,0.03461412148499332,0.2,-0.7,0.008226117416540555,50.0,55.279509039152536,6.198809110762993e-05
63,15.903836474724766,9.932449626700643,55.65081902945397,146.43677537582204,7.005414801380283,523.8685437135971,480000000.0,multi_edge,0.0037645868661613235,0.1,1.7,3.2341426915467634e-15,50.0,13.157286553928335,6.198809110762993e-05
