band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,best_augmented_var,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,46.3775,46.3775,41.202892,39.255455,37.822464,36.655487,34.78328,33.2809,32.009407,30.901796,29.914406,27.45655,0.0058702372175648,0.0034575597006312,0.0043781384784252,0.0064843593076959,0.0045206276892021,0.0029245670613157,0.0038921326755407,0.0050572795615177,0.0052815307590763,0.0060961154556945,0.008078644700967,0.004297350342575857,0.004022272235098202,0.003703506195412265,0.003330585508310561,0.0029245670613157124,0.0024927823548055034,37.822464,0.0022292873422430776,0.0016769311004550449,0.0021718613689587496
3,27.15781,27.15781,22.915644,21.492205,20.462374,19.634432,18.334732,17.320183,16.482363,15.767334,15.144073,13.642387,0.0068791064395387,0.0041946989957908,0.0046931172915258,0.0051617952656576,0.0075274009359127,0.0112206404767764,0.0086578848695331,0.0065284511477154,0.0059605366818056,0.0076573328001332,0.010325953367863,0.003691824713410008,0.003675611229083414,0.0029586476732401668,0.003524459942190583,0.0041413859606379555,0.00334073569575033,20.462374,,,
4,24.792147,24.792147,21.055042,19.625849,18.536282,17.637775,16.186481,15.026175,14.057192,13.224515,12.495797,10.745767,0.0090369203481226,0.0094412437020295,0.009389609573191,0.0065736231942827,0.0042382091462407,0.0052143052104883,0.0070729149909387,0.0105690145715043,0.0124652790356037,0.0101762302079242,0.0119290493524427,0.0052248779999513415,0.005502518421808999,0.005046025164828162,0.004584506169826879,0.004166028006792378,0.0036346217733191077,21.055042,0.003481091325157115,0.0031674239482520072,0.003824098147611088
5,9.551574,9.551574,8.186749,7.5959997,7.149362,6.781969,6.190736,5.7207394,5.329133,4.9939203,4.7016892,4.0049233,0.004827486938984,0.0055301327807844,0.0044749813048017,0.0050982363189571,0.0058401603011234,0.0068587734802114,0.0077205526964873,0.0095891307371493,0.0069628758856668,0.0077772831194547,0.0086695899440558,0.005311937736895879,0.004783485156865913,0.004737691973692816,0.004124153363406463,0.004385511053625035,0.0033759337942431463,9.551574,0.002657854230106005,,
6,7.016185,7.016185,6.008418,5.5840716,5.2597632,4.9919257,4.5592628,4.2140627,3.9260552,3.6790557,3.4631655,2.9470675,0.0060130958642413,0.0055620273970374,0.0043883800339486,0.0064489899373506,0.0052072435232413,0.0063232733036031,0.0073242442448543,0.0069326491167845,0.0069408109317896,0.0076918892200883,0.0086389176431205,0.005319731072183172,0.004855618395692209,0.00486683755789453,0.004598058800725835,0.004245755216593591,0.0037303702989683832,6.008418,0.006013095864241369,,
7,2.576707,2.576707,2.132334,1.9666486,1.844876,1.7466208,1.5914515,1.4701505,1.3703483,1.285604,1.2120003,1.0370193,0.0100728601442651,0.0074068601123624,0.0037904435087631,0.0062840187839333,0.0047983499620893,0.0060213486845191,0.006666406186075,0.0077264375929835,0.0080328790954937,0.0074413589041071,0.0093392887616749,0.005571006597617462,0.004944314022736915,0.004537938276602628,0.00415927572482289,0.0037904435087631576,0.0045390896025225835,,0.007407026570018349,,
8,0.6585928,0.6585928,0.55333036,0.51245826,0.4818559,0.4568451,0.4168652,0.38524845,0.3590722,0.33676904,0.317369,0.27123058,0.0133461580285207,0.0097848353410937,0.0076707835319885,0.0059288830143486,0.007838643549878,0.0053748592187223,0.0060699186284627,0.0070472903387351,0.0076277397007162,0.0082013959557282,0.0091541965121136,0.006289930436391002,0.006191596722910657,0.0060077451805839125,0.005512897898604263,0.0050685635381527705,0.004991192044182306,0.4818559,0.004727265374999937,0.004384957436095294,0.004588070731267435
9,0.21205762,0.21205762,0.17069164,0.15409702,0.14188744,0.13208514,0.1168482,0.10523661,0.09590584,0.08818438,0.081657715,0.06684679,0.0197333071063068,0.0167048843379398,0.0132975785671319,0.0142885451158472,0.0106798382917695,0.0105651470892143,0.0088371983210033,0.0058484223518562,0.006920456041051,0.0068785292408992,0.0087722247374749,0.0066556353747101935,0.006446619516948167,0.006078552337416672,0.005896260400590049,0.005607714774976898,0.005386629322147653,0.10033781,0.00686297685340409,0.007473483982307849,0.007551549389134382
