layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1917588.4,1917588.4,1373558.8,1064545.1,837364.56,670261.1,378513.16,180533.69,37916.555,,,,0.0530071837839212,0.0802944399623329,0.1079094110907846,0.1354185507427935,0.1617450653911386,0.2286479076119529,0.2988503245728191,0.4049043030592117,,,,0.1617168583804892,0.13540087381854307,0.10788797637006187,0.08024432679301985,0.05296754546442084,1917588.4,,,,
4,814282.0,814282.0,788516.7,770779.75,754864.56,740214.94,713670.8,690427.2,669259.06,649395.4,630650.9,579758.5,0.0169005490112472,0.0184686936756282,0.0194648699061335,0.0204556942852249,0.0214590288938747,0.0231354582983314,0.0248035383435182,0.0264291365636648,0.0280882983419525,0.0297270327616254,0.0350131997012316,0.021795289154578623,0.020193865431009872,0.01932204675783092,0.018267554402235223,0.01690054901124724,,,,,
5,249365.95,249365.95,244501.14,240529.47,236914.36,233617.78,227561.95,222069.2,217009.11,212313.67,207935.25,196275.89,0.0049750922064011,0.0045279021136786,0.0041343367555073,0.0036171142688794,0.0035158771189835,0.003734215833982,0.0042325345308601,0.0047335194943616,0.0052281505512449,0.005722258878939,0.0072401521964079,0.004255756405972533,0.004007836813960219,0.0037342158339820353,0.003498533031472295,0.0035158771189835736,230504.23,0.003617114268879465,0.003928579902371054,0.004419999591673052,0.004822361328893354
6,43869.16,43869.16,42834.17,42053.56,41367.35,40740.336,39616.094,38615.246,37705.695,36866.227,36083.04,34000.535,0.0031017063915744,0.0033195800966896,0.003564805706937,0.0041081554117012,0.0042148164569767,0.0046382166315908,0.0051396274476686,0.005744298735029,0.006218162747682,0.0066916133076411,0.0084330190058858,0.0042390609688439905,0.0038787008712591886,0.003512244250763609,0.003134607550812754,0.002768029964078933,43869.16,,,,
7,6100.906,6100.906,5941.467,5822.5386,5719.368,5625.7764,5458.166,5309.067,5173.526,5048.6826,4932.7334,4625.628,0.0042692369349637,0.0037855075815779,0.0045949774516812,0.0050265580758929,0.0044432468665535,0.005147711435209,0.0058817164350751,0.0062280323186901,0.0068233856989274,0.0073791116023828,0.0087864701611325,0.004796804046010381,0.00441428581049963,0.0040235042718469935,0.003894639127016413,0.0034925244379408957,6100.906,0.0031323200848383005,,,
8,432.0266,432.0266,415.1963,405.07214,396.72607,389.42935,376.8164,365.93927,356.26178,347.49054,339.4354,318.43994,0.0032252226419142,0.0035939653822714,0.0039272220881841,0.0045845320017193,0.0051841106367611,0.0048184183211124,0.0056740897329528,0.0064942792765599,0.0069298822066534,0.0076279018667542,0.0089797761106231,0.004333098893274878,0.0038174755501103608,0.0034865731814808093,0.0032130766050393403,0.0024898829926881527,432.0266,,,,
