band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,100000.0,0.5,-1.0,0.0033286755266042,100.0,0.4,-0.95,5.578376827124521,0.0010941730355381596,25.0,1621827
3,100000.0,0.3,-0.9,0.003971312404888,100.0,0.3,-0.93,0.5532429686393656,0.002208972928977093,50.0,379687
4,100000.0,0.1,-0.3,0.0035754095841891,0.0,0.1,-0.31,1.8619136416842643e-11,0.0026395785937591947,0.0,253125
5,100000.0,0.1,-0.2,0.0075546600367719,150.0,0.09,-0.1,2.50362925979219e-14,0.006189292956381419,100.0,50000
6,100000.0,0.1,-0.2,0.0071224985922095,200.0,0.08,0.1,1.863000298971094e-17,0.007036052745545085,125.0,37500
7,100000.0,0.1,-0.1,0.0072206443311337,200.0,0.1,-0.08,4.927219229491606e-13,0.007194156308358866,225.0,37500
8,100000.0,0.1,0.2,0.0099043928129309,350.0,0.08,0.6,7.665771057129288e-20,0.008377899513370646,300.0,25000
9,100000.0,0.1,0.3,0.0124631368969177,500.0,0.09,0.6,6.383009807137706e-18,0.008958710581330652,525.0,23728
