layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604,1.4,-0.8,0.0860209454529283,0.0,1.8,-0.83,15025.522582001759,0.08589949689884158,0.0,252
3,6416,1.1,-1.1,0.0685838748004568,0.0,1.5,-1.14,5560.907151161423,0.06724368394795821,0.0,401
4,25664,1.5,-1.3,0.0674875311720697,0.0,1.1,-1.27,1299.727434201944,0.06748753117206968,100.0,401
5,102656,0.9,-1.3,0.0954899999999998,0.0,0.9,-1.3,291.3595881888039,0.0954899999999998,0.0,200
6,410624,0.3,-1.3,0.1338699999999997,0.0,0.3,-1.3,2.5934885663648664,0.1338699999999997,0.0,100
7,1642496,0.3,-1.3,0.1733399999999997,0.0,0.3,-1.3,0.4654405914403189,0.1733399999999997,0.0,61
8,6569984,0.3,-1.3,0.2076499999999997,0.0,0.3,-1.3,0.0910579320345603,0.2076499999999997,0.0,40
9,26279936,0.3,-1.3,0.2404999999999997,0.0,0.3,-1.3,0.0264700488177557,0.2404999999999997,0.0,30
