layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,27208.0,5.1,-1.0,0.0118578256224439,0.0,5.1,-1.0,54579.34080418145,0.0118578256224439,0.0,13604
3,108832.0,0.3,-1.3,0.1315299999999997,0.0,0.3,-1.3,1021.1335278603276,0.1315299999999997,0.0,106
4,333298.0,0.6,-1.3,0.0763599999999998,0.0,0.6,-1.3,3679.520769345635,0.0763599999999998,0.0,325
5,1149538.0,4.6,-1.3,0.0401917767022226,350.0,4.6,-1.3,1950.1277193093747,0.0401917767022226,350.0,1122
6,4251250.0,5.2,-1.2,0.0109450366507117,350.0,5.2,-1.2,333.905860191344,0.0109450366507117,350.0,15760
7,17005000.0,3.3,-1.2,0.0148306813058679,500.0,3.6,-1.2,67.91965075653988,0.01482211627617891,525.0,8303
8,68020000.0,0.4,-1.0,0.0132546884504252,50.0,0.41,-1.0,0.8814962934069804,0.013254023633473277,100.0,10507
9,272080000.0,1.6,-1.1,0.0244919024408398,500.0,1.41,-1.1,1.726119638220436,0.02448959239105364,400.0,3112
