band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,250319822945502.56,250319822945502.56,170161110134327.12,142371097846462.75,123359335062681.56,107921364719588.92,82987807758330.95,63647790196279.41,49417672843783.23,38585928439608.56,29561434276850.426,9630849860664.062,0.0133075620171573,0.0322513347671923,0.0507966862595951,0.0668184080248933,0.0819857851243438,0.1120107820608782,0.1418402083094222,0.1688351610404774,0.1936497256681978,0.2205976932552898,0.3152874082418704,0.08828058725397195,0.07339582465019323,0.05758805985782722,0.03830049158608603,0.012545589642655619,250319822945502.56,,,,
5,436701888575063.6,436701888575063.6,301382577707965.0,241020651466477.12,200950473187886.1,174387193111603.66,143864821776855.6,126842783909068.22,116620401932043.0,108870421417798.08,102528103949009.16,88516462875189.47,0.0218722901619555,0.0218722901619555,0.0176406426670618,0.0119989410558869,0.0096210190864674,0.0119911300280914,0.0166504136679572,0.0197097029746899,0.0229025842835569,0.0266377532670166,0.040113389245126,0.015422045080253577,0.013520263976381508,0.011895087256554637,0.010795861423776767,0.009621019086467422,,0.011724681510611457,0.014105751477184514,0.014105751477184514,0.014105751477184514
8,77792157225086.12,77792157225086.12,57036789843111.945,48100947595217.234,43250436027108.44,40066761398894.59,36378894199981.016,34193437244154.4,32688160809544.11,31535636488453.902,30525642461725.77,28084006747786.66,0.0054330445522998,0.0054330445522998,0.0054330445522998,0.0054330445522998,0.0054330445522998,0.006604926802928,0.0085791376190089,0.0101287791836122,0.0128300078028833,0.0160931836353883,0.0255181778186205,0.0053138581110668826,0.0054330445522998705,0.0054330445522998705,0.0054330445522998705,0.0054330445522998705,40066761398894.59,,,,
11,8159754220366.614,8159754220366.614,7593758249574.854,7409199610135.383,7280601782856.598,7171373313571.149,6987502670030.704,6836697697807.95,6709052223106.552,6595856980222.075,6493157128987.251,6225280116366.222,0.0071783599579048,0.0034330548719948,0.0022304849222761,0.0021673873960099,0.0035281162638771,0.0065002417252834,0.0089961303668134,0.0111511389714593,0.0130956698533483,0.014887840936373,0.0196921515543775,0.005651293230885895,0.0043343122697279135,0.003053943892441624,0.0026444405891511424,0.0021673873960099217,7409199610135.383,0.0021349131693090273,0.0033860228481000787,0.009782073739242711,
14,310419866243927.25,310419866243927.25,299585020065813.4,291817488141326.8,285383615185927.6,279832063947475.72,270194842972789.6,261635843284112.25,254004021160885.6,247071439809724.53,240757176812045.6,224475171903755.2,0.0243738528416697,0.0236554213132189,0.0249764890472392,0.0257106825223006,0.0248315351077912,0.0265865001962277,0.0261625117932095,0.0276456327078132,0.0277291969681382,0.0284787653467637,0.0302972514231497,0.024345178032789835,0.02483153510779121,0.02506668128909803,0.023949144055996463,0.022633141365925327,299585020065813.4,0.02354826058357501,,,
17,473808319425925.3,473808319425925.3,465565166348148.2,459994615329249.1,455246245946984.6,451032472023657.2,443613634193976.0,437032063337205.2,431091265249425.25,425626705700226.9,420512812734884.56,406756208281999.5,0.0055052865891877,0.0065009708783908,0.0065964757880124,0.0072327858633689,0.0070420586095039,0.0075256776001696,0.0087462160955629,0.0099795343662691,0.0111232129825248,0.0122089522146303,0.0151849653106744,0.00763591250408413,0.0070879076779019196,0.006374525632475092,0.007036825185956164,0.005505286589187738,,,,,
20,25717062769271.12,25717062769271.12,25000535963238.543,24611676640003.22,24291542988051.348,24011375214399.258,23528740195780.56,23114675305987.605,22744763175539.797,22409050181929.555,22099680632665.344,21285566210339.12,0.0022568634150089,0.0014048368737947,0.001542400493644,0.0018101175184273,0.0022027645131307,0.0030936822464466,0.0039911208994752,0.0046499976769209,0.0053599498900468,0.0060724924547055,0.0081539439706003,0.002629247179902674,0.0022469566740633655,0.0018873934659043579,0.0015424004936440139,0.0014048368737947792,,0.002222653634776972,,,
23,6402895055324.625,6402895055324.625,6198672606605.82,6094853686443.407,6010402730629.256,5937240278173.823,5812082438283.005,5704994729274.868,5610072001984.583,5523991100844.289,5444816493385.1,5237990724894.779,0.0031548113618523,0.0018635996915271,0.0017389266058256,0.0014782448502623,0.0018039738683515,0.0024888847802663,0.0031885845416973,0.0039599305586531,0.0047605330372689,0.0055324508537832,0.007689765930988,0.0029703546414876665,0.0026630644352129383,0.002359996595047917,0.0020742460858014563,0.001478244850262364,,0.001758583622610832,0.003419610521640859,0.0066443655968410065,
26,703450212108.7308,703450212108.7308,670301254096.1908,656937461529.6577,646610975085.4492,637843396334.7715,623081085509.7332,610569507305.2627,599504515933.4827,589503452051.3069,580334387986.5123,556289653278.9076,0.0012191018203007,0.0009138057340581,0.001366883627971,0.0020263862160157,0.0026122859350143,0.0036427448745297,0.0045709630525194,0.0054291742200686,0.0062370732176542,0.0070030015696958,0.0091555601234456,0.003424600335066086,0.002943476631232872,0.002351502022676852,0.0017520612180528389,0.0009138057340581859,,0.0011308344378643254,,,
30,66840131453.92902,66840131453.92902,64652005910.80432,63374653572.03864,62319417258.52909,61393748217.26232,59789140998.73448,58402147143.65729,57165429835.94521,56040989821.13363,55004710109.83511,52289103623.71951,0.0018181444879357,0.0028098421990473,0.0034973951471839,0.0040618521444514,0.0045640392946839,0.0056199564349238,0.0064107242593841,0.0072768238665833,0.0079802032114045,0.0087533615764163,0.0107595825197703,0.0045640392946839775,0.004061852144451469,0.003497395147183932,0.0028098421990473965,0.0017875374148652798,66840131453.92902,,,,
