band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,250319822945502.56,208725780975336.38,302788770737759.94,5.628149671516768,0.9206730033316142,10.542275498280938,720.0,0.013307562017157326,0.2,13.0,100000.0,0.0,250319822945502.56,0.05037584494300355
5,436701888575063.6,368089068005281.75,512259302645164.8,39.38952138878874,31.06582449442415,47.76520481313046,7200.0,0.009621019086467422,0.1,9.1,6.447032644766932e-07,100.0,174387193111603.66,0.01598200647371495
8,77792157225086.12,64055769860270.2,93539227271148.88,52.53214613325526,36.1413995088293,66.71708227280513,13680.0,0.0054330445522998705,0.2,8.6,100000.0,0.0,77792157225086.12,0.011599242029078331
11,8159754220366.614,7520673103233.439,9053886490325.932,11.261125305580071,2.0482109496215046,30.54636526994412,28080.0,0.0021673873960099217,0.2,20.0,462.6768931656441,75.0,7280601782856.598,0.00809866167486047
14,310419866243927.25,282687390339275.75,340132906623874.1,10.987082019717173,8.692440587816817,14.02042186886581,56160.0,0.023655421313218933,0.1,0.7,1.8614108313941016,25.0,299585020065813.4,0.005727856644934677
17,473808319425925.3,449051484424550.3,499867912098912.9,2.3727664577834595,1.7355729673111189,3.280354805254315,100000.0,0.005505286589187738,0.1,11.0,3.5807475590410557e-07,0.0,473808319425925.3,0.004293014618329405
20,25717062769271.12,24113449798623.484,27535520677826.07,4.540473835396199,2.536283116876017,11.39341673794109,100000.0,0.0014048368737947792,0.1,12.0,8.976936771201068e-09,25.0,25000535963238.543,0.004293014618329405
23,6402895055324.625,5981277321984.974,6938022965428.507,6.051458143976477,2.7413261006023664,21.524658316014644,100000.0,0.001478244850262364,0.1,13.0,1.0796760075114244e-09,75.0,6010402730629.256,0.004293014618329405
26,703450212108.7308,647573047991.055,795048536546.669,13.192766874801343,3.6620066516969945,62.30732030571063,100000.0,0.0009138057340581859,0.1,8.1,6.403013031702411e-09,25.0,670301254096.1908,0.004293014618329405
30,66840131453.92902,61848849184.77792,72414736687.2498,7.334161537078593,4.844850006253819,14.781784270601412,100000.0,0.0018181444879357134,0.2,1.3,65009.46492173271,0.0,66840131453.92902,0.004293014618329405
