layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,7882.226,7270.7935,8526.805,4.8081603,3.962593,5.6818247,7072,0.0095179733967078,1.9,-0.9,16921.164537313867,25.0,6685.92236328125,0.0161257775072161,0.0093176226755243,1.8,-0.89,16404.879751471184,25.0,21499,62.1018,0.0437239,3.46996e-12,53.8538,0.0171678,0.0305878,44.1614,0.0223167,0.00171816,0.56783856
3,2171.4395,2014.1039,2337.045,6.2486353,5.0782313,7.545143,28288,0.0056580742310078,1.3,-1.1,6581.814335778388,0.0,2171.439453125,0.0080688542119711,0.0054170819930412,1.27,-1.1,6494.7075599106365,0.0,63648,27.8661,0.0595206,1.4768499999999993e-87,23.7381,0.0344298,1.43646e-29,19.0449,0.0385439,5.958680000000001e-37,0.37625482
4,624.0545,573.4609,677.5113,8.371094,6.8584476,10.192197,113152,0.0074894492041794,2.1,-1.2,2273.981343702143,350.0,497.0269470214844,0.0040359092726554,0.007420157119328,1.74,-1.2,2171.508391498962,375.0,31824,12.0405,0.0722771,0.0,10.2192,0.0477337,1.7244799999999998e-224,8.07374,0.0506776,5.38753e-253,7.7181268e-06
5,162.62987,148.6238,177.47847,10.098272,8.364773,12.229185,452608,0.014292029214911,0.6,-1.2,242.44428310430612,100.0,153.9856414794922,0.002018324026021,0.0134246821573448,0.9,-1.25,562.5768890774293,50.0,10608,5.06808,0.0836655,0.0,4.26317,0.0604799,0.0,3.29601,0.0622307,0.0,2.7769798999999995e-71
6,39.51513,35.818707,43.417225,11.91644,9.970272,14.196428,1810432,0.0343599999999997,8.4,-1.3,250.1102094144624,0.0,39.51513,0.0010092542162957,0.0343599999999997,8.4,-1.3,250.1102094144624,0.0,1491,2.0584,0.0913606,0.0,1.6967,0.0703082,0.0,1.29815,0.0718443,0.0,0.0
7,9.031426,8.133928,9.987995,14.131292,11.882399,16.817919,7241728,0.0726599999999997,8.4,-1.3,57.16423070636515,0.0,9.031426,0.0005046501409454,0.0726599999999997,8.4,-1.3,57.16423070636515,0.0,331,0.810765,0.0998309,0.0,0.627742,0.0845009,0.0,0.481569,0.0859576,0.0,0.0
8,1.9914628,1.778397,2.218849,16.38771,13.580087,19.870974,28966912,0.1199699999999998,0.7,-1.0,2.37691490172276,0.0,1.9914628,0.0002523308264179,0.1199699999999998,0.7,-1.0,2.37691490172276,0.0,123,0.302139,0.120196,0.0,0.220198,0.11997,0.0,0.165768,0.11997,0.0,0.0
9,0.4719379,0.4199706,0.52760106,17.793436,14.329135,22.161554,115867648,0.1697599999999998,0.7,-1.0,0.563282527713911,0.0,0.4719379,0.0001261668519135,0.1697599999999998,0.7,-1.0,0.563282527713911,0.0,61,0.28655,0.16976,0.0,0.332191,0.16976,0.0,0.332182,0.16976,0.0,0.0
10,0.14055541,0.12588458,0.15649457,15.608429,12.037827,19.746313,463470592,0.2204599999999997,0.3,-1.3,0.0317214340500302,0.0,0.14055541,6.30837855989912e-05,0.2204599999999997,0.3,-1.3,0.0317214340500302,0.0,-1,0.205307,0.22046,0.0,0.205307,0.22046,0.0,0.0922322,0.22046,0.0,0.0
