layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2446.0,7.1,0.0,0.0141690031085998,0.0,7.1,0.0,2316.8743903772365,0.0141690031085998,0.0,9285
3,9784.0,5.8,-0.8,0.0062918155580714,0.0,5.8,-0.8,835.0495479895303,0.0062918155580714,0.0,47013
4,39136.0,2.0,-1.0,0.0039049636432911,0.0,1.97,-1.0,200.8745048681627,0.0037376724740560974,0.0,132084
5,156544.0,0.8,-1.0,0.0042195741646325,0.0,0.9,-1.03,25.658635554566388,0.0031150195181138818,0.0,198126
6,626176.0,0.7,-1.1,0.0121665006968959,0.0,1.1,-1.14,7.9131164186494845,0.01109399127548838,0.0,14676
7,2504704.0,1.0,-1.2,0.0134238424666069,25.0,1.4,-1.22,2.3313877962972342,0.011799940645487672,0.0,13929
8,10018816.0,0.5,-1.1,0.0084835155337809,100.0,0.5,-1.12,0.10824380175134786,0.006065256608805969,25.0,49531
9,40075264.0,0.2,-0.8,0.0202758002492152,100.0,0.25,-1.0,0.00039544800917307534,0.014317834334712787,0.0,9285
