layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,0.0,,,,,,,,,,-1
3,3396.0,1.0,20.0,0.1932462844228197,0.0,1.0,20.0,99385.8488372093,0.1932462844228197,0.0,48
4,98808.0,1.0,0.3,0.0052337623669724,0.0,1.0,0.3,93596.640625,0.0052337623669724,0.0,70341
5,524004.0,0.5,-0.4,0.0041490195596723,0.0,0.55,-0.5,20226.94390227341,0.0033432752560523804,0.0,165796
6,2418270.0,0.3,-0.3,0.0057205745802939,50.0,0.25,-0.1,10.970955093306904,0.005114544607014243,0.0,71730
7,10234344.0,0.2,-0.1,0.0064866887449991,0.0,0.2,-0.07,0.11380544465926437,0.005481346057144232,0.0,59965
8,42110360.0,0.2,-0.1,0.0070302015086129,25.0,0.2,-0.15,0.020364366885372135,0.006298488699404081,0.0,46263
9,170911996.0,0.1,1.2,0.0054065714141167,0.0,0.11,0.9,1.4295570308995139e-11,0.005400129454305187,0.0,62589
