filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,3.988670734916549,3.011782212415178,6.779570439260856,15.932770163646955,4.026877247714587,147.0123770281451,786432000.0,single_edge,0.0052048412391108,0.5,-0.9,1.510860126862329,0.0,3.988670734916549,4.842825551812477e-05,0.0039185905773314,0.5,-0.88,1.436013369425601,0.0,121500,1.11555,0.0582955,0.0,0.96643,0.0314273,0.0,0.77138,0.0342063,0.0,0.0
11,2.975833968065624,2.127867752070969,4.945517059055612,18.920042181801445,4.924713114892204,166.36376481453044,786432000.0,single_edge,0.0041428626643503,0.3,-0.6,0.0278087908091252,0.0,2.975833968065624,4.842825551812477e-05,0.0041428626643503,0.3,-0.6,0.0278087908091252,0.0,108000,0.904292,0.0584619,0.0,0.789216,0.0314228,0.0,0.624565,0.0327354,0.0,0.0
12,2.842237811438537,2.017462537450579,5.059811589281507,26.06215747987066,5.026621100777087,222.9524268238513,786432000.0,single_edge,0.0058782467805901,0.4,-0.7,0.213063435821377,100.0,2.842237811438537,4.842825551812477e-05,0.0044127282641436,0.3,-0.56,0.0237858849449427,0.0,96000,0.904474,0.0570332,0.0,0.791002,0.0296302,0.0,0.629197,0.0308037,0.0,0.0
13,4.621276882746188,3.499786549970318,7.276233858635928,18.0746383031081,4.683304209415076,170.12319669906913,786432000.0,single_edge,0.0060875426911435,0.5,-0.9,1.5547754364313815,100.0,4.621276882746188,4.842825551812477e-05,0.0041988839437357,0.4,-0.83,0.5565728648120466,0.0,108000,1.12838,0.061016,0.0,0.982166,0.033975,0.0,0.779291,0.0356376,0.0,0.0
14,5.038523974740246,3.7388079608769273,8.563531132936651,16.811162528719017,5.124014435136843,155.49150017045366,786432000.0,single_edge,0.0069268131560705,0.4,-0.9,0.7442126018256765,0.0,5.038523974740246,4.842825551812477e-05,0.0045071035549972,0.4,-0.87,0.6803685505352387,0.0,96000,1.13139,0.0636131,0.0,0.982731,0.0368895,0.0,0.777684,0.0386553,0.0,0.0
15,5.8452428650543,5.108602674558529,7.052972186790394,1.6673704521600436,0.0758527060402191,29.97033688244084,786432000.0,inside_out,0.0482038698550766,1.3,3.0,2.3057054187638046,0.0,5.6991480638098295,4.842825551812477e-05,0.0482038411732667,1.64,3.0,3.2136739715045595,50.0,750,2.25064,0.0482038,0.0,2.33225,0.0558565,0.0,1.93271,0.0493586,0.0,0.0
16,3.577760309759888,2.579451686301691,8.358730575452793,49.19713457934434,4.7348283140430505,352.7213482705844,786432000.0,multi_edge,0.004569925710261,0.4,-0.7,0.2640301045294767,100.0,3.577760309759888,4.842825551812477e-05,0.0024959575576475,0.26,-0.4,0.0049082642363196,0.0,288000,1.01824,0.054518,0.0,0.892928,0.0271905,0.0,0.708606,0.0278123,0.0,0.0
17,5.480632620410247,4.086765724221864,7.633105466752899,12.1523807851938,5.501595416080991,84.8553980148644,786432000.0,dual_color,0.009918075968596,0.3,-0.8,0.0950495350015574,0.0,5.480632620410247,4.842825551812477e-05,0.0090981832733438,0.35,-0.9,0.3886408255827718,0.0,22780,1.03873,0.0730146,0.0,0.906509,0.0468213,0.0,0.705497,0.0468853,0.0,0.0
18,2.565071150787592,1.7899349025824802,4.97443039571663,31.01456522509569,5.602854236266531,254.6425218981783,786432000.0,multi_edge,0.0038483318241797,0.2,-0.1,4.626751714984826e-05,0.0,2.565071150787592,4.842825551812477e-05,0.0032316770951313,0.23,-0.3,0.0006234172251636,0.0,182250,0.836005,0.0561323,0.0,0.733688,0.0288834,0.0,0.580908,0.0291955,0.0,0.0
19,10.08577452810952,8.831651428934059,11.742056365394532,1.3918736782040106,0.3801011504403577,11.716872098274187,786432000.0,inside_out,0.0554954358467484,3.1,-0.4,17.851192657970966,200.0,9.44600513961527,4.842825551812477e-05,0.0554846204792438,3.3,-0.4,17.92997084009636,225.0,597,2.49224,0.0598081,0.0,2.73697,0.0556798,0.0,2.06548,0.0564434,0.0,0.0
20,6.706544231653312,4.924648036751046,10.606315002946008,15.331624440772757,5.718886967927856,123.51296759473396,786432000.0,dual_color,0.0074329856715124,0.2,-0.2,0.0001622528534102,0.0,6.706544231653312,4.842825551812477e-05,0.0051164828587162,0.2,-0.14,0.000135757169508,0.0,72000,1.32759,0.0582599,0.0,1.1663,0.0311673,0.0,0.921229,0.031184,0.0,0.0
21,19.716087784631046,16.94130071301308,23.65858509774876,1.530560466317925,0.3696779450559975,16.761141331797898,786432000.0,eye,0.026908097027277,20.0,-0.8,49.051959806785526,0.0,19.716087784631046,4.842825551812477e-05,0.026908097027277,20.0,-0.8,49.051959806785526,0.0,2530,3.49223,0.0473598,0.0,3.26194,0.0310335,0.0,2.72216,0.0379359,0.0,0.0
