filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
24,3.9209679519200535,2.7441876603298656,8.38335225506036,31.631814537838537,6.596024443093016,307.6677847439075,786432000.0,single_edge,0.005541551184378601,0.3,-0.7,0.04440195541897548,50.0,3.541354150644123,4.8428255518124764e-05
25,4.497509909092733,3.173109670660041,9.835607573869106,36.82713655143552,6.29058352417467,255.82828442636315,786432000.0,multi_edge,0.006382327358112505,0.2,-0.3,0.0001487271795334896,0.0,4.497509909092733,4.8428255518124764e-05
26,3.8278274770097593,3.045944071259644,5.127958146672198,8.855608750443183,3.0735029766620974,78.2608234352107,786432000.0,dual_color,0.005547552295590341,0.7,-0.8,2.866570408713141,50.0,3.628572205117328,4.8428255518124764e-05
27,3.037912790007883,2.0444219670401096,7.73609949737544,52.18141876278137,7.037773375367223,357.6378164526814,786432000.0,multi_edge,0.0032843537271717294,0.2,-0.4,0.0001403122089390003,0.0,3.037912790007883,4.8428255518124764e-05
28,4.305212342248103,3.0521951168169674,7.578664860585524,25.0848370072678,6.180808509116387,195.84478572121125,786432000.0,single_edge,0.0064267135463124125,0.3,-0.7,0.04897609166777627,50.0,3.906172236637242,4.8428255518124764e-05
29,2.544030406615645,1.7875191368536811,4.87962248158411,24.09248069683563,6.096552017019784,248.6576988741515,786432000.0,single_edge,0.012224223884366503,0.1,1.6,7.585417867662458e-16,50.0,2.333267348155856,4.8428255518124764e-05
30,3.2381893295694444,2.211179314279187,6.846756511214928,32.64909422715599,6.750480043191327,310.28451542254794,786432000.0,single_edge,0.004931414150830649,0.3,-0.7,0.0365690467536528,50.0,2.9166270783381525,4.8428255518124764e-05
31,4.6024111400071295,3.640468487675847,6.777042985385482,6.817995467719227,2.093902091023486,94.15291446073164,786432000.0,eye,0.0064864180018724404,0.4,-0.1,0.12746189607118874,0.0,4.6024111400071295,4.8428255518124764e-05
32,3.5523497508344555,2.6378781095589083,6.754818037330991,19.67516401091426,4.475806659177667,204.6544519959019,786432000.0,single_edge,0.005205100852475442,0.5,-0.9,1.2498325080749693,50.0,3.299557821317919,4.8428255518124764e-05
33,2.371361915724709,1.661353151135152,5.335937996280323,43.95582925022578,5.705658974570347,350.1024355397823,786432000.0,multi_edge,0.004161263997588094,0.2,-0.1,4.277348332836769e-05,0.0,2.371361915724709,4.8428255518124764e-05
34,3.3525077837669115,2.3380334303266124,6.309814850448007,29.362919615183277,6.731613371806796,253.7989077096352,786432000.0,single_edge,0.005298907359736815,0.3,-0.7,0.03801881542201563,50.0,3.032255866366402,4.8428255518124764e-05
37,17.20683415206671,14.783813155555114,20.22942468631787,1.9020137670008983,0.4623752575136702,19.65606347832794,786432000.0,eye,0.02487803951838019,3.0,-0.7,39.1316331814695,0.0,17.20683415206671,4.8428255518124764e-05
38,6.7070607031536005,5.239580565515577,9.603407798838756,10.628165728956557,3.630054219614175,102.72892746112863,786432000.0,dual_color,0.00492515785490083,0.5,-0.8,1.9961490187957147,0.0,6.7070607031536005,4.8428255518124764e-05
39,5.358547597044291,4.291352993654249,7.552085672808347,8.300134040859708,2.080573838658084,107.00078751361352,786432000.0,eye,0.011013553983430957,0.1,5.8,6.4065702033041105e-19,100.0,4.97343335228015,4.8428255518124764e-05
