filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,best_augmented_var,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
28,4.215171164751737,4.215171164751737,3.8190855106112855,3.6278545491841614,3.3524710938252085,0.0077685117853742,0.0049783665213734,0.0073611112916016,0.0084190866158962,0.006005202506254248,0.00602904787735975,0.006080518586893235,0.005667546048667815,4.215171164751737,0.004978366521373401,0.005044213377013773,0.004200456768629013,,
29,2.628130494879242,2.628130494879242,2.4024339281763263,2.292877866659812,2.1319912331965027,0.0103006669409734,0.0101534319971114,0.0108015102140773,0.0117067813877621,0.011086952357992508,0.011045252182200871,0.010244997665866395,0.010035166886300684,2.628130494879242,0.009917882293666413,0.009409593310391595,0.009399252179157491,,
30,3.192078473845789,3.192078473845789,2.8681461256346528,2.718012341904562,2.503597976997357,0.006462401124703,0.0056893561024581,0.0066921512002952,0.0077729002677821,0.006174884783741175,0.0056619561918246075,0.0054621353098100595,0.0048974632146485675,3.192078473845789,0.004753642819216447,0.004598418017833117,0.00372232904046417,,
31,4.566698024395093,4.566698024395093,4.364538186443467,4.257694685873592,4.0909246745756125,0.0064171570960726,0.0068383589417646,0.007885872494115,0.0075477630410192,0.006608708448463951,0.006319129647294974,0.006135719829074793,0.005980291441660901,4.4318704646087905,0.006087649434272868,,,,
32,3.480912561367585,3.480912561367585,3.2202040149405966,3.094915182905012,2.908795330488569,0.0072599508054153,0.0064264498305373,0.007139628946518,0.0099028574021994,0.006800188026295187,0.00640157622695961,0.006208314386672464,0.006498518479519211,3.480912561367585,0.006426449830537306,0.005986861015786604,0.00496814122195216,,
33,2.335551918218062,2.335551918218062,2.0269855500475744,1.9270082509300868,1.7863843158763328,0.003769763728481,0.0036093342701796,0.0051787610923516,0.0059708711210754,0.004618188648543131,0.004076039262819853,0.004235979982382676,0.003770302271444037,2.3355519182180626,0.003249970161947835,0.0027019977036768505,0.0014400146342282705,,
34,3.2905002156615533,3.2905002156615533,2.9706277700605725,2.8218574869274966,2.607409803281539,0.0059859811281726,0.0069500776492109,0.0082631076934026,0.0084430177329547,0.005905787057126521,0.005445246669201986,0.005441888776061332,0.005345820039491966,3.2905002156615533,0.004757462793562817,,,,
35,16.120550799201386,16.120550799201386,15.765628228938652,15.5517135323631,15.20095283720133,0.0360600143273732,0.0360596276936899,0.0360595562598195,0.0360606648207347,0.03606315147729827,0.03605922413524132,0.036059245097840864,0.036059311827991214,15.282435924201579,0.03605954135676964,0.03606015157639253,0.036059836349867314,0.03605947026317469,0.03605934031570923
36,6.897321766544854,6.897321766544854,6.726716584437022,6.633874387232473,6.486068883230068,0.0211052042182728,0.0209997253713247,0.0209447689901607,0.0208629574217825,0.020800228304473256,0.020813828375381482,0.020831865161289986,0.02084501309839898,6.3637664495681046,0.020861848868464872,0.020875517049756098,0.020894368225814086,0.0209129031258104,0.020941318083177562
37,17.532121216101036,17.532121216101036,17.08371721619433,16.825964809602976,16.418868019954143,0.018647413174013,0.0191951618462377,0.0206410920145524,0.0213620257072943,0.022238703382074065,0.021556380910491335,0.020799329120445964,0.019917732877199446,,0.018647413174013083,,,,
