band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,75.38526,60.889893,97.03382,81.3024,27.24747,234.38525,7281120.0,0.0026111611725511,0.2,-0.6,0.0058833624292034,50.0,64.70734405517578,0.0005032832335974628,0.0017204118368136512,0.2,-0.64,0.007438198212592285,25.0,647938
3,29.017336,24.287535,36.556973,61.603676,21.173878,214.87718,7281120.0,0.002592961172296,0.3,-0.9,0.6078074047733826,50.0,24.390676498413086,0.0005032832335974628,0.0017962188069451136,0.3,-0.91,0.6318096513764858,50.0,575946
4,17.254368,13.904614,23.667818,109.402435,27.565727,413.15738,7281120.0,0.0034642697382492,0.3,-1.0,0.4757062970139103,100.0,17.25436782836914,0.0005032832335974628,0.0018075103495084899,0.2,-0.84,0.004988585010732158,0.0,575946
5,14.269713,10.821849,23.366629,269.05148,40.84331,922.23236,29124480.0,0.0052865716432616,0.1,-0.3,7.945664016540638e-12,75.0,11.736311912536621,0.00025164734159732874,0.004422054198013423,0.08,0.0,5.815936433072976e-17,25.0,95989
6,4.402337,3.275878,7.6986375,353.29486,42.218037,1140.069,14562240.0,0.0061177102108297,0.1,-0.2,1.2299327332517599e-12,100.0,2.8860974311828613,0.0003558797301684068,0.005404183411669594,0.1,-0.21,1.3046020837378359e-12,100.0,63993
7,1.025797,0.7783654,1.6717998,261.06735,39.629406,905.9016,14562240.0,0.0064817716964797,0.1,0.1,4.903001240042083e-14,200.0,0.6606271862983704,0.0003558797301684068,0.005434402061239048,0.08,0.4,3.076667031874096e-19,125.0,63993
8,0.38332254,0.28667274,0.6477042,305.18527,44.338146,1020.4736,14562240.0,0.0064609877572476,0.1,0.3,5.8295125056986806e-15,300.0,0.19991359114646912,0.0003558797301684068,0.005877021831611318,0.08,0.7,2.0443141986232628e-20,225.0,53991
9,0.25032574,0.17988616,0.3781329,216.88075,69.899605,652.3678,14789775.0,0.0077599999997375,0.1,-0.2,5.4298373542455584e-14,150.0,0.11273710429668427,0.00035313167074730353,0.0077599999997221,0.13,-0.5,1.2548959262812343e-09,200.0,30844
