band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,0.006282997404418,0.0056390001772538,0.0071056667600868,17.992874823628203,8.041698427836359,47.952884110971326,198462.0,0.0017959919694238,0.5,-0.9,0.0023799232592492,0.0,0.006282997404418,0.0030477040399392217,0.0017959919694238,0.5,-0.9,0.0023799232592492,0.0,565150
3,0.0037747186045541,0.0032623890478284,0.0045010180963273,38.15725805790927,12.843534568673364,100.19504508149134,220998.0,0.0030056854111165,0.3,-0.6,3.1976661788205325e-05,25.0,0.0034218401291818265,0.002888175540140997,0.0010287290204483192,0.3,-0.58,3.0245971506369644e-05,25.0,1678200
5,2.1275488137613587,1.942133460329332,2.318822590524855,9.8653864234645,8.705351799048977,11.115357611262866,2188982.0,0.016251063943925,0.4,-1.2,1.0227034330905902,0.0,2.1275488137613587,0.0009178552095793516,0.013506407866981651,0.43,-1.2,1.35522698490179,0.0,9618
6,1.5995419144833087,1.4623833574556828,1.7406531782493646,9.458891924125298,8.464685370911152,10.49878921978832,1105744.0,0.0122582398529943,0.4,-1.1,0.4465300183487077,100.0,1.5995419144833087,0.001291377743216715,0.010197763067812352,0.4,-1.12,0.5243767260119807,0.0,17277
8,0.1933635477716856,0.1672958131203702,0.2231290058464698,29.65458590896126,20.276583400684554,40.35313708864043,7167056.0,0.0038263994712233,0.3,-0.9,0.0042285369764935,50.0,0.19336354777168566,0.0005072721286948497,0.002008358386471343,0.3,-0.95,0.005878394963673376,0.0,447941
9,0.0378845880572249,0.0336103450743286,0.0433734541995887,22.21651559987589,10.59640899795576,59.8181213351866,10753786.0,0.0049592217886705,0.6,-1.1,0.0401567461599714,25.0,0.03788458805722493,0.00041412777867290494,0.0032821810984923205,0.5,-1.06,0.022899291620663044,0.0,168027
11,0.0165923624038615,0.0136906520128117,0.0200488182450433,51.97006188266093,32.29952785692806,94.28744835532828,13627424.0,0.0074383022469033,0.2,-0.9,4.564236156408321e-06,150.0,0.013899049481582182,0.0003678832285335132,0.005527486541454185,0.19,-0.9,2.7123371662465075e-06,50.0,59886
12,0.009705406341704,0.007773766958186,0.0121076017456892,71.81064801279534,43.84499745391256,138.3292695682652,44877886.0,0.0059170364218184,0.1,-0.4,1.0311541341844296e-14,100.0,0.00970540634170407,0.00020272493126693788,0.004747613748953716,0.07,0.0,2.3198611001767535e-23,0.0,83200
14,0.0005655160631541,0.0004415229389239,0.0007978775929939,135.13160903348796,42.11703699061746,480.9716836544641,25267410.0,0.0060693394629026,0.1,-0.2,1.5119015564478361e-16,150.0,0.0003547751092638,0.0002701720050941419,0.0060693394629026,0.1,-0.2,1.5119015564478361e-16,150.0,49350
16,0.0001310278526446,8.294108076739756e-05,0.0002208366061909,397.28591255076543,115.83713498162132,1094.6164097335045,16522856.0,0.0085369943342089,0.1,-0.1,4.9778122219659214e-18,500.0,2.491829998962856e-05,0.00033409935789440706,0.007216579542818079,0.08,0.2,3.576225707523552e-23,400.0,36304
