layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,2115.98,1901.7118,2349.228,3.4033833,1.9920577,4.9680963,3180.0,0.0182640438664424,0.2,3.8,0.0001132312420999,0.0,2115.98,0.024030335482930112,0.0182640438664424,0.2,3.8,0.0001132312420999,0.0,5365
3,673.21747,635.6923,712.8687,3.037643,2.2851176,3.9230359,12720.0,0.0045403001056817,0.3,2.1,0.1259217341028808,0.0,673.21747,0.01202851450611388,0.0045403001056817,0.3,2.1,0.1259217341028808,0.0,91686
4,188.34312,177.02032,200.11723,3.6323195,2.8535008,4.629042,50880.0,0.0050561591349156,0.6,-0.1,36.15903597474679,25.0,188.34312438964844,0.006017563498360196,0.004827851106558145,0.49,0.1,12.685008949069697,0.0,76320
5,43.649445,40.704983,46.74766,5.291733,4.1454306,6.7361245,203520.0,0.0019801080188628,0.4,-0.1,1.2088535333725992,0.0,43.649445,0.0030096044936828606,0.0019801080188628,0.4,-0.1,1.2088535333725992,0.0,457920
6,8.706341,8.027619,9.425082,7.502429,5.6327186,10.357133,814080.0,0.0038925378140765,0.4,-0.4,0.3774924372969069,50.0,8.438323974609375,0.0015050074551751034,0.003408966252436585,0.39,-0.4,0.33073510852547183,25.0,152640
7,1.6204807,1.4816421,1.770143,10.01849,7.480563,14.607306,3256320.0,0.0055066574241744,0.3,-0.4,0.0084946626110846,50.0,1.6204806566238403,0.0007525549699048645,0.0048174888198818655,0.23,-0.1,0.00023139418391766457,0.0,76320
8,0.25356194,0.22936961,0.28192884,13.938591,9.163198,30.660614,13025280.0,0.0064738592676669,0.2,0.0,3.309749325849774e-06,25.0,0.24203938245773315,0.0003762902880576396,0.006385498270812806,0.16,0.4,1.3998591661571648e-08,25.0,45840
