layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2006.0,0.7,-0.5,0.0124393043435078,0.0,0.7,-0.52,1536.538377906145,0.012408375276654782,0.0,11421
3,8024.0,1.1,-1.0,0.0077436521352444,25.0,0.9,-1.02,1537.659157963349,0.0070770307137437705,0.0,38556
4,32096.0,1.1,-1.2,0.0165181201407522,150.0,0.91,-1.2,500.82882117973145,0.016517771529940106,50.0,6769
5,128384.0,1.1,-1.3,0.0407599999999997,0.0,1.1,-1.3,215.29390149504155,0.0407599999999997,0.0,1128
6,513536.0,0.9,-1.3,0.0783899999999998,0.0,0.9,-1.3,39.61580966763279,0.0783899999999998,0.0,297
7,2054144.0,0.3,-1.3,0.1212099999999997,0.0,0.3,-1.3,0.4113859624953438,0.1212099999999997,0.0,125
8,8216576.0,0.2,-0.3,0.1635299999999998,0.0,0.2,-0.3,1.5207501276144885e-05,0.1635299999999998,0.0,69
9,32866304.0,0.2,8.1,0.2083199999999997,0.0,0.2,8.1,5.295747693969527e-10,0.2083199999999997,0.0,-1
