layer,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,3083.5781,2826.3713,3351.5994,0.6854546,0.3843482,1.0239546,2446.0,0.0077361484075435,2.4,-0.2,4929.4458085496935,0.0,3083.5781,0.027391058317828124,0.0077361484075435,2.4,-0.2,4929.4458085496935,0.0,31338
3,847.51666,802.79834,894.0482,2.2758288,1.9484652,2.6241002,9784.0,0.0075641977800075,1.2,-0.7,1294.9702653188629,0.0,847.5166625976562,0.01371292533206765,0.007058217425820468,1.24,-0.7,1334.0417115928262,0.0,37147
4,197.1647,184.73486,210.1571,4.206626,3.5507047,5.0205836,39136.0,0.005830972239253,1.4,-1.0,466.4093787317103,75.0,197.16470336914062,0.006860766614414416,0.0049240432860324646,0.9,-0.95,316.1940316696272,0.0,74296
5,44.2201,40.871475,47.855286,7.4233656,5.4946823,13.409365,156544.0,0.0075505266588686,0.6,-1.0,37.54875443476372,0.0,42.942012786865234,0.0034314536386640306,0.006151194543322441,0.7,-1.05,58.174834615807995,25.0,49531
6,9.388031,8.569294,10.318589,10.869469,7.736299,24.630526,626176.0,0.0102870096421386,0.7,-1.1,11.885406638309796,300.0,7.722263813018799,0.0017159936940756553,0.010239557226732199,0.69,-1.1,11.726358031304393,275.0,18573
7,1.9477209,1.7386336,2.2729497,23.800837,10.407249,106.72521,2504704.0,0.0135572959218217,0.9,-1.2,4.997971942040025,150.0,1.7563706636428833,0.0008580634771374716,0.0135004730587176,0.85,-1.2,4.995014198816372,75.0,9784
8,0.44855222,0.39211762,0.5611296,45.00341,12.935134,228.21909,10018816.0,0.0053747157504674,0.5,-1.1,0.2446083351969719,200.0,0.38421523571014404,0.000429048385014687,0.003874301729520524,0.46,-1.1,0.20190989961027542,100.0,117408
9,0.12297406,0.10661821,0.16388807,67.74977,13.526072,366.5709,40075264.0,0.0136239010228838,0.3,-1.0,0.0046255939270673,0.0,0.10391908884048462,0.0002145283527339156,0.012433262653591404,0.3,-0.97,0.0034338344426360695,100.0,12382
