filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,262144000.0,0.1,2.9,0.0030282741099896,200.0,0.09,3.3,8.00857086703683e-19,0.002736926359091063,175.0,256000
1,262144000.0,0.2,0.6,0.0024295110956991,200.0,0.17,0.9,1.2664666032244855e-06,0.0022043481705953383,175.0,384000
2,262144000.0,0.1,2.5,0.0019219956336432,50.0,0.11,2.3,4.351579325427348e-14,0.0016859841806318165,75.0,648000
3,262144000.0,0.1,2.3,0.0024104218045833,100.0,0.11,1.9,5.562909187649338e-14,0.002232836851946529,100.0,384000
4,262144000.0,0.1,1.9,0.0038325524070174,200.0,0.11,1.6,4.052092155038695e-14,0.003586562199242027,200.0,144000
5,262144000.0,0.1,1.0,0.0126241776295821,200.0,0.11,1.1,4.766484580494762e-14,0.008907513012334084,300.0,24000
6,262144000.0,0.1,1.5,0.0055244551726997,200.0,0.09,1.9,1.973411288492975e-19,0.0053837877366148534,200.0,64000
7,262144000.0,0.1,3.1,0.0028767430725926,200.0,0.09,3.3,8.891928115004285e-19,0.0025133573701049683,150.0,288000
8,262144000.0,0.1,3.0,0.0024791201544627,100.0,0.09,3.3,5.321741948180851e-19,0.0023839955797433365,75.0,324000
9,262144000.0,0.1,2.4,0.0026394805915208,200.0,0.09,2.6,1.7545029294813408e-18,0.002120803613322567,150.0,432000
10,262144000.0,0.1,2.1,0.0034633584620568,200.0,0.1,2.0,8.8560981621251485e-16,0.0033526758184674876,175.0,162000
11,262144000.0,0.1,2.3,0.0039038258871187,200.0,0.1,2.2,1.940858437246116e-16,0.0034417297489650507,175.0,162000
12,262144000.0,0.1,1.9,0.0042439856100334,200.0,0.1,1.9,1.3711850576024882e-16,0.0042439856100334,200.0,108000
13,262144000.0,0.1,2.2,0.0044232040229027,200.0,0.1,2.1,1.7912372175780648e-17,0.004010892908102803,175.0,121500
14,262144000.0,0.1,2.9,0.002664830510452,200.0,0.09,3.1,1.2094627586009777e-18,0.0023163794836436047,150.0,345988
15,262144000.0,0.1,2.9,0.0019796075891896,100.0,0.1,3.1,1.4885248971566903e-16,0.0017178200634682874,125.0,648000
16,262144000.0,0.1,2.0,0.0019884491677086,50.0,0.1,2.0,1.4776111514190826e-15,0.0019884491677086,50.0,486000
17,262144000.0,0.1,1.8,0.0042760584097324,200.0,0.09,2.0,3.9744735501222965e-18,0.003363443917800968,150.0,162000
18,262144000.0,0.1,1.6,0.0056678154466624,200.0,0.09,1.9,1.6020007552720838e-18,0.005200752925217378,175.0,72000
19,262144000.0,0.1,1.6,0.0060111583516631,200.0,0.09,1.9,2.7945672915621287e-19,0.0055837486761883826,175.0,60750
20,262144000.0,0.1,0.9,0.0135262861570329,200.0,0.09,1.4,3.616184757139882e-19,0.009857825540710102,275.0,19219
21,262144000.0,0.1,3.0,0.0029371655151303,200.0,0.1,2.6,9.031134918062544e-16,0.0019692744112241867,125.0,486000
22,262144000.0,0.1,2.6,0.0024956228670623,200.0,0.09,2.8,1.4753925350929722e-18,0.0021091865653171116,150.0,432000
23,262144000.0,0.1,2.1,0.0035558509558948,200.0,0.09,2.2,4.645963553457864e-18,0.0024857366049272356,125.0,288000
24,262144000.0,0.1,2.0,0.0026143785531594,50.0,0.09,2.4,1.2666085259441366e-18,0.002054161955693079,50.0,432000
25,262144000.0,0.1,1.2,0.0088662484303581,200.0,0.1,1.6,8.638467321903714e-16,0.005465912148475027,300.0,64000
26,262144000.0,0.1,1.5,0.006205010893299,200.0,0.11,1.4,1.6578667454602753e-14,0.005619609768548917,275.0,60750
27,262144000.0,0.1,1.1,0.010452414203881,200.0,0.1,1.4,5.848803667881594e-17,0.006726557430154045,300.0,40500
28,262144000.0,0.1,2.6,0.001552707059923,100.0,0.1,2.6,8.141089891039774e-16,0.001552707059923,100.0,768000
