filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
0,"(2.0, 0.5, 0.044)",85.23641,28.694447,732.05145,1326.7544,8.5038,845.4875,262144000.0,"(2.0, 0.5, 0.044)",0.0030282741099896026,0.1,2.9,4.556878624476858e-16,200.0,32.243713,8.387993035035688e-05
1,"(2.0, 0.5, 0.065)",55.11944,16.155226,348.34167,905.3878,7.874421,853.0659,262144000.0,"(2.0, 0.5, 0.065)",0.0024295110956991713,0.2,0.6,5.914424437706742e-05,200.0,17.474768,8.387993035035688e-05
2,"(2.0, 0.5, 0.096)",22.82442,9.009885,101.607285,555.71906,5.062737,758.95074,262144000.0,"(2.0, 0.5, 0.096)",0.0019219956336432031,0.1,2.5,4.0318127164576244e-16,50.0,12.023202,8.387993035035688e-05
3,"(2.0, 0.5, 0.141)",9.843026,4.6802635,53.98522,570.564,6.635873,714.9852,262144000.0,"(2.0, 0.5, 0.141)",0.002410421804583396,0.1,2.3,3.1058145413720266e-16,100.0,5.835878,8.387993035035688e-05
4,"(2.0, 0.5, 0.208)",6.0105796,1.7554764,35.83095,694.4357,11.610837,844.96704,262144000.0,"(2.0, 0.5, 0.208)",0.003832552407017409,0.1,1.9,2.9062569543211413e-16,200.0,2.0220644,8.387993035035688e-05
5,"(2.0, 0.5, 0.306)",2.1734369,0.5444698,9.9342,431.17087,24.019732,662.25964,262144000.0,"(2.0, 0.5, 0.306)",0.012624177629582164,0.1,1.0,1.5554974140614555e-15,200.0,0.74016446,8.387993035035688e-05
6,"(2.0, 0.5, 0.45)",0.5414084,0.22092415,4.927081,1347.7365,10.447507,847.3999,262144000.0,"(2.0, 0.5, 0.45)",0.005524455172699727,0.1,1.5,1.1209704646409695e-16,200.0,0.2586071,8.387993035035688e-05
7,"(2.0, 1.0, 0.044)",104.48048,31.121315,1179.8293,2493.7976,8.534616,922.4664,262144000.0,"(2.0, 1.0, 0.044)",0.0028767430725926595,0.1,3.1,3.247629944265638e-16,200.0,34.469532,8.387993035035688e-05
8,"(2.0, 1.0, 0.065)",47.764854,16.399597,625.0383,3161.9998,6.1063805,912.1242,262144000.0,"(2.0, 1.0, 0.065)",0.0024791201544627217,0.1,3.0,2.41920310520044e-16,100.0,21.008305,8.387993035035688e-05
9,"(2.0, 1.0, 0.096)",33.97162,12.787334,239.80354,915.1541,10.165865,840.5951,262144000.0,"(2.0, 1.0, 0.096)",0.0026394805915208293,0.1,2.4,5.750593143274136e-16,200.0,13.649004,8.387993035035688e-05
10,"(2.0, 1.0, 0.141)",21.561584,6.7388945,126.532196,658.5016,10.990568,821.40826,262144000.0,"(2.0, 1.0, 0.141)",0.0034633584620568647,0.1,2.1,6.620853902199948e-16,200.0,7.6646657,8.387993035035688e-05
11,"(2.0, 1.0, 0.208)",5.6215043,2.4797206,37.810867,766.08093,8.551432,797.2113,262144000.0,"(2.0, 1.0, 0.208)",0.0039038258871187947,0.1,2.3,1.4856442706025379e-16,200.0,2.7915506,8.387993035035688e-05
12,"(2.0, 1.0, 0.306)",2.5409522,0.8737135,14.63799,588.5841,11.454744,759.3524,262144000.0,"(2.0, 1.0, 0.306)",0.004243985610033411,0.1,1.9,1.371185057602488e-16,200.0,0.95401907,8.387993035035688e-05
