layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,1604.0,4.7,-0.9,0.0276497714297767,0.0,4.7,-0.9,5672.701325219876,0.0276497714297767,0.0,2406
3,6416.0,2.2,-1.1,0.0253401530039426,25.0,1.9,-1.12,1513.2850740553565,0.025243774473291125,0.0,3043
4,25664.0,9.0,-1.3,0.0318344763092268,0.0,9.0,-1.26,348.2178748478967,0.031834476309226756,100.0,1804
5,102656.0,1.4,-1.2,0.0725999999999997,0.0,1.4,-1.2,53.52214746884377,0.0725999999999997,0.0,337
6,410624.0,0.3,-1.3,0.1214899999999997,0.0,0.3,-1.3,0.5022316832433452,0.1214899999999997,0.0,126
7,1642496.0,2.4,-1.4,0.1666099999999998,0.0,2.4,-1.4,4.951954442668115,0.1666099999999998,0.0,61
8,6569984.0,0.4,1.7,0.2045499999999998,0.0,0.4,1.7,0.0005183115045832,0.2045499999999998,0.0,-1
9,26279936.0,0.3,-1.3,0.2393199999999997,0.0,0.3,-1.3,0.012919208701574,0.2393199999999997,0.0,-1
