band,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
12,226080.0,0.1,0.9,0.0289679004372321,500.0,0.1,1.1,0.07009162936561018,0.026316726248246436,600.0,2649
13,224640.0,0.6,-1.0,0.0096282320109943,75.0,0.44,-0.9,96866676570122.08,0.008165727384758958,0.0,28080
15,113760.0,0.6,-0.4,0.0014766012271147,0.0,0.67,-0.5,255647937244338.75,0.0010772534482940688,0.0,1639990
16,901440.0,0.5,0.5,0.000660410850894,25.0,0.5,0.5,21494035728410.22,0.000660410850894,25.0,4331796
