band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,0.042634167,0.03849313,0.046925314,0.2585659,-0.094795756,0.6505477,1544.0,0.0146309028414917,9.0,1.4,0.0578793406176404,0.0,0.042634167,0.034452833815697,0.0146309028414917,9.0,1.4,0.0578793406176404,0.0,8793,0.199041,0.0153272,0.855645,0.18051,0.0303965,0.112971,0.149173,0.0326612,0.0725758,0.89072009
5,0.04408071,0.042167287,0.04599743,-0.012097597,-0.15629561,0.14105737,6948.0,0.0096451393555622,20.0,20.0,0.0450250803247707,0.0,0.04408071,0.0162688236461591,0.0096451393555622,20.0,20.0,0.0450250803247707,0.0,19783,0.210693,0.0086001,0.679676,0.185905,0.033016,5.14804e-07,0.153045,0.0357733,3.67798e-08,0.53447981
8,0.043879498,0.04186609,0.04590696,-0.06482196,-0.18496819,0.061279472,6176.0,0.0128526118025358,7.4,1.2,0.0603701316083225,0.0,0.043879498,0.0172541231911106,0.0128526118025358,7.4,1.2,0.0603701316083225,0.0,11724,0.203718,0.013978,0.177236,0.184196,0.0312927,1.09146e-05,0.150088,0.0337872,1.46568e-06,0.25717827
11,0.04252561,0.040287446,0.04479884,-0.031808615,-0.19345067,0.15081906,4632.0,0.0078526690535986,5.0,18.0,0.0330793651264767,0.0,0.04252561,0.0199184321733806,0.0078526690535986,5.0,18.0,0.0330793651264767,0.0,29676,0.205605,0.00780459,0.938329,0.181233,0.0308315,0.000293088,0.147055,0.032503,0.000109755,0.93539046
14,0.042739898,0.041162577,0.044312317,0.069702625,-0.06969812,0.22657305,10036.0,0.0051925959131219,19.0,15.0,0.0444969452211717,0.0,0.042739898,0.013539883237372,0.0051925959131219,19.0,15.0,0.0444969452211717,0.0,72337,0.206329,0.00518708,0.948673,0.182219,0.0311052,7.18209e-09,0.147656,0.0337781,2.203e-10,0.94823187
17,0.043005385,0.041444935,0.044570133,-0.010769844,-0.12482242,0.10763927,10036.0,0.0057548367019309,20.0,20.0,0.0439267192350777,0.0,0.043005385,0.013539883237372,0.0057548367019309,20.0,20.0,0.0439267192350777,0.0,57156,0.207986,0.00501654,0.961191,0.182527,0.0307166,1.16377e-08,0.149293,0.034491,8.28593e-11,0.89180007
20,0.041771967,0.040289104,0.04330341,-0.044644833,-0.15162332,0.065918714,12352.0,0.0137499779725578,20.0,20.0,0.0426668773190543,0.0,0.041771967,0.0122061816096127,0.0137499779725578,20.0,20.0,0.0426668773190543,0.0,9264,0.207114,0.010928,0.103884,0.185415,0.0342838,4.76007e-13,0.151974,0.035972,2.53482e-14,0.018560545
23,0.04119349,0.039726634,0.042691864,-0.060322285,-0.17217101,0.057891216,17756.0,0.0059731888257371,20.0,20.0,0.0420760061979863,0.0,0.04119349,0.0101825483550194,0.0059731888257371,20.0,20.0,0.0420760061979863,0.0,50562,0.204368,0.00413782,0.920166,0.176055,0.0301306,1.94151e-14,0.14566,0.032912,3.81818e-17,0.54873016
26,0.04167278,0.04017216,0.04321712,0.024414778,-0.09599313,0.1553297,25476.0,0.0092310817413255,20.0,20.0,0.0425655665362407,0.0,0.04167278,0.0085021777542203,0.0092310817413255,20.0,20.0,0.0425655665362407,0.0,21495,0.204374,0.00889278,0.0353596,0.180877,0.0313738,3.20824e-22,0.148347,0.034062,4.085270000000001e-26,0.025866161
29,0.042843882,0.04130837,0.04441479,-0.01756668,-0.13875684,0.11761901,22388.0,0.0041210836042657,20.0,20.0,0.0437617567424084,0.0,0.042843882,0.009069130392163,0.0041210836042657,20.0,20.0,0.0437617567424084,0.0,113338,0.206933,0.00394097,0.876249,0.182332,0.0296093,1.74105e-17,0.148058,0.0325853,4.356700000000001e-21,0.83997009
32,0.042153094,0.040623397,0.04371503,0.018659592,-0.10465528,0.15361518,13124.0,0.0036797570371128,17.0,9.0,0.0457201579571357,0.0,0.042153094,0.0118421312431925,0.0036797570371128,17.0,9.0,0.0457201579571357,0.0,141892,0.20472,0.00370791,0.993391,0.179867,0.0288964,5.92334e-10,0.145561,0.0322571,2.6784e-12,0.99399835
35,0.042077452,0.040226165,0.043966524,0.047956944,-0.090923406,0.20017983,6948.0,0.0114458884449345,8.9,3.1,0.0506395680126089,0.0,0.042077452,0.0162688236461591,0.0114458884449345,8.9,3.1,0.0506395680126089,0.0,14836,0.20123,0.0114739,0.317284,0.183398,0.0326513,7.18361e-07,0.149732,0.0344302,1.36562e-07,0.32009813
