layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,0.0,,,,,,,,,,-1
3,564.0,1.3,20.0,0.0228461230518679,0.0,1.3,20.0,98704.85222093231,0.0228461230518679,0.0,3610
4,22538.0,0.5,0.3,0.016085052181466,0.0,0.57,0.1,99808.82621229778,0.015583794044864763,0.0,8019
5,296776.0,0.1,6.0,0.0031987410649922,25.0,0.1,6.0,8.354743668330431e-15,0.0031987410649922,25.0,187803
6,2880648.0,0.1,3.2,0.0050464034837399,250.0,0.1,3.1,1.1963999672623725e-13,0.004905492040918447,225.0,75954
7,25362406.0,0.1,2.2,0.0032520300815498,75.0,0.11,1.8,1.3247204800457318e-11,0.002933497453326073,75.0,222910
8,213093688.0,0.2,0.3,0.0022932261200456,25.0,0.17,0.7,4.6839413593945394e-06,0.0018734884459293832,25.0,526749
