band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
2,391564280511945.6,354161917960663.1,432552438388824.25,6.855218102731588,4.635409170468637,9.06075375333835,2880.0,0.013166141718411517,0.1,9.1,1.4475992496591173e-06,0.0,391564280511945.6,0.0252480482623505
5,977784425740355.0,857285754529729.0,1106743799414766.8,22.652588518812134,19.548573977542038,26.036472902323887,8640.0,0.014195632334778996,0.1,3.4,0.002307471650735139,150.0,436917231700093.75,0.01459137933055801
8,199321010423472.53,170926990631496.6,231562049219526.56,32.61878224164752,23.84944173189118,41.60734685668326,24480.0,0.011462536901187509,0.1,5.2,2.6956401877501997e-05,350.0,93371223405054.62,0.008673278735837538
11,14208504878605.545,11661512239303.684,18644114517204.914,87.4235652512558,15.16270780884281,259.9990963616655,67680.0,0.003888840671937752,0.2,9.1,19021.55445564998,250.0,9557431774869.445,0.005217899025411498
14,409455897766606.4,374021207683785.94,447581329376784.94,10.081178045514966,7.389148411872531,14.167466096998195,187200.0,0.01906565898337817,0.1,1.3,0.3239314006095059,0.0,409455897766606.44,0.0031380148313681173
17,388086546717526.2,365697437498791.0,412178913357960.06,3.3804524096041773,2.273745274897655,6.290518436848117,519840.0,0.0023504213816977204,0.1,10.0,6.55397354795157e-07,0.0,388086546717526.2,0.0018833128424659345
20,73406969959580.75,67136267321158.39,81662738708303.89,11.961804655322789,5.13686939010098,40.13232483931613,1442880.0,0.002341866009242688,0.1,8.0,6.95178771761003e-07,100.0,65844037607807.23,0.0011305032347310806
23,11113408986167.06,10433937517181.35,11898939057242.164,4.445090052990609,2.4549102188769703,12.307202327501557,4007520.0,0.0007923678140350776,0.1,12.0,3.884018212484634e-09,25.0,10816889934505.662,0.0006783703088241033
26,3116566154511.891,2888230494327.873,3380761659119.84,7.259126934226401,4.209280298352622,17.522139232661353,11121120.0,0.0006845544169044038,0.1,6.3,2.1467021424649224e-07,0.0,3116566154511.891,0.0004072312197337857
30,35587817847.04666,32606964628.966465,38979528078.08171,9.742967481931354,6.1277087624293065,21.656670128377407,8360640.0,0.0022495114754566004,0.1,3.4,1.8794836833067067e-07,0.0,35587817847.04666,0.0004696703183341334
