band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,196789777498918.56,178134219912550.53,217138592269702.25,2.318174818627485,1.2965683803133612,3.533831534554244,1440.0,0.0091433640822127,0.1,14.0,1.849694685676375e-08,0.0,196789777498918.56,0.03567116747608868,0.007438796174078444,0.11,14.0,4.436901237049579e-06,0.0,35028.0
5,318760724711611.5,271773508971901.44,372028769556710.5,30.576054690188545,20.66118399215363,40.56994760032626,4320.0,0.0076881362462718,0.1,9.4,4.638251750403046e-07,50.0,164029324028307.97,0.020623821110128046,0.0076881362462718,0.1,9.4,4.638251750403046e-07,50.0,32805.0
8,63128137666347.56,52143177570338.54,78844519430077.67,66.17074100666781,15.984776239806212,126.8277319060628,12240.0,0.0045246269162656,0.2,14.0,12503.110343943114,75.0,39674370164044.01,0.0122618370593477,0.0045246269162656,0.2,14.0,12503.110343943114,75.0,92947.0
11,7191245536161.345,6819490721526.892,7595809754518.349,2.3809399706668675,1.1512709423340446,4.484468729466041,33840.0,0.0018891566533926,0.2,20.0,435.6429969786816,50.0,6855201172444.232,0.007377771632076051,0.0016252902690381686,0.21,20.0,1682.944846766935,50.0,731767.0
14,2545750486659.296,2316912003400.6147,2836311966414.6377,13.477716753472194,4.941655413949692,30.61423146058129,93600.0,0.0023153302214643,0.2,6.8,13988.102852498072,150.0,2202906276304.242,0.004437299556044136,0.0021783828046523235,0.19,7.0,3548.52385217832,125.0,399810.0
17,397459742898573.1,369249906599790.7,428460986040550.8,6.343184023420763,4.3102392004722905,10.13556420175736,259920.0,0.0130170319640804,0.1,3.5,0.0017433091772397,0.0,397459742898573.1,0.002663218312332404,0.0130170319640804,0.1,3.5,0.0017433091772397,0.0,10972.0
20,132893379952661.62,123710637797723.2,143052553020909.62,5.8539647135078265,3.779182149723508,11.962220044801605,721440.0,0.0013876746656353,0.1,6.0,1.3263857142848963e-05,0.0,132893379952661.62,0.001598705247273362,0.0013876746656353,0.1,6.0,1.3263857142848963e-05,0.0,913072.0
23,10132311292120.586,9447686820953.594,10987107568727.71,6.480768729435022,2.715221056907866,19.893505879406305,2003760.0,0.0009513723188002,0.1,14.0,9.006816130823754e-10,50.0,9582388683299.637,0.0009593361084363511,0.0009513723188002,0.1,14.0,9.006816130823754e-10,50.0,2003760.0
26,3621925569374.092,3390450936249.212,3877709231435.944,4.760958995459788,3.030899387721056,10.18404715699264,5560560.0,0.0011216147427845,0.1,9.1,1.3033706503255184e-08,25.0,3525515718906.852,0.0005759031306141694,0.0011216147427845,0.1,9.1,1.3033706503255184e-08,25.0,1484487.0
30,52824188519.53462,48284153114.01975,58126882890.923065,10.72671560447849,6.407196067828946,25.95296641674344,4180320.0,0.0033263501188276,0.1,3.8,1.2974395811389777e-07,25.0,50621513366.59692,0.0006642024497160474,0.0033263501188276,0.1,3.8,1.2974395811389777e-07,25.0,165334.0
