band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,196789777498918.56,178134219912550.53,217138592269702.25,2.318174818627485,1.2965683803133612,3.533831534554244,1440.0,0.0091433640822088,0.1,14.0,1.84969468567645e-08,0.0,196789777498918.56,0.0356711674760886,0.0074387961740789,0.11,14.0,4.436901237049491e-06,0.0,35028,1000000.0,0.41423,3.6265099999999995e-224,1000000.0,0.374132,1.753739999999999e-181,1000000.0,0.350756,6.757089999999996e-159,0.9999974
5,318760724711611.44,271773508971901.44,372028769556710.5,30.57605469018856,20.66118399215363,40.56994760032624,4320.0,0.0076881362462716,0.1,9.4,4.638251750403345e-07,50.0,164029324028307.97,0.020623821110128,0.0076881362462716,0.1,9.4,4.638251750403345e-07,50.0,32805,1000000.0,0.394272,0.0,1000000.0,0.356154,0.0,1000000.0,0.332508,0.0,0.9587207
8,63128137666347.58,52143177570338.54,78844519430077.67,66.17074100666775,15.98477623980621,126.8277319060628,12240.0,0.0045246269162656,0.2,14.0,12503.110343943115,75.0,39674370164044.01,0.0122618370593477,0.0045246269162656,0.2,14.0,12503.110343943115,75.0,92947,1000000.0,0.340349,0.0,1000000.0,0.295582,0.0,1000000.0,0.271554,0.0,0.96260208
11,7191245536161.347,6819490721526.893,7595809754518.349,2.380939970666865,1.1512709423340437,4.4844687294660375,33840.0,0.0018891566533926,0.2,20.0,435.6429969786813,50.0,6855201172444.232,0.007377771632076,0.0016252902690385,0.21,20.0,1682.9448467668822,50.0,731767,1000000.0,0.203497,0.0,1000000.0,0.161071,0.0,1000000.0,0.135523,0.0,0.99999079
14,2545750486659.297,2316912003400.6147,2836311966414.6377,13.47771675347219,4.941655413949692,30.61423146058131,93600.0,0.0023153302214643,0.2,6.8,13988.10285249808,150.0,2202906276304.2417,0.0044372995560441,0.0021783828046513,0.19,7.0,3548.523852178278,125.0,399810,1000000.0,0.0600927,2.9069999999999994e-294,1000000.0,0.0371714,8.372369999999996e-113,943098.0,0.0168398,1.73706e-23,0.76522869
17,397459742898573.25,369249906599790.8,428460986040550.8,6.343184023420758,4.3102392004722905,10.13556420175736,100000.0,0.0130170319640815,0.1,3.5,0.0017433091772397,0.0,397459742898573.25,0.0042930146183294,0.0130170319640815,0.1,3.5,0.0017433091772397,0.0,10546,1000000.0,0.385016,0.0,1000000.0,0.347267,0.0,1000000.0,0.323795,0.0,3.7939967e-15
20,132893379952661.62,123710637797723.2,143052553020909.6,5.853964713507825,3.779182149723509,11.962220044801605,100000.0,0.0013876746656334,0.1,6.0,1.3263857142849368e-05,0.0,132893379952661.62,0.0042930146183294,0.0013876746656334,0.1,6.0,1.3263857142849368e-05,0.0,961083,1000000.0,0.367976,0.0,1000000.0,0.32543,0.0,1000000.0,0.301493,0.0,0.99043819
23,10132311292120.586,9447686820953.592,10987107568727.71,6.48076872943502,2.715221056907867,19.893505879406305,100000.0,0.0009513723187997,0.1,14.0,9.00681613082412e-10,50.0,9582388683299.637,0.0042930146183294,0.0009513723187997,0.1,14.0,9.00681613082412e-10,50.0,2052624,1000000.0,0.209243,0.0,1000000.0,0.165496,0.0,1000000.0,0.14042,0.0,0.99998951
26,3621925569374.093,3390450936249.212,3877709231435.945,4.760958995459785,3.030899387721057,10.18404715699264,100000.0,0.0011216147427843,0.1,9.1,1.3033706503255283e-08,25.0,3525515718906.852,0.0042930146183294,0.0011216147427843,0.1,9.1,1.3033706503255283e-08,25.0,1441624,1000000.0,0.0939332,0.0,1000000.0,0.0587642,1.28889e-300,1000000.0,0.030326,2.4825199999999992e-80,0.99959987
30,52824188519.53462,48284153114.01975,58126882890.923065,10.726715604478494,6.407196067828944,25.95296641674344,100000.0,0.0033263501188284,0.1,3.8,1.2974395811389544e-07,25.0,50621513366.59692,0.0042930146183294,0.0033263501188284,0.1,3.8,1.2974395811389544e-07,25.0,168750,156535.0,0.0360856,1.4222699999999994e-113,136366.0,0.0110365,5.22134e-11,111472.0,0.00628592,0.000736462,0.21799293
