band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
2,254220171394581.84,228411745491661.7,281956680597499.3,3.1415943703577662,1.8963027811271147,4.345706077555075,1536.0,0.0102055779765393,0.2,13.0,100000.0,0.0,254220171394581.84,0.0345421467338566,0.0102055779765393,0.2,13.0,100000.0,0.0,17496,1000000.0,0.426953,1.13531e-254,1000000.0,0.386332,7.891349999999998e-207,1000000.0,0.362964,8.115559999999996e-182,0.99675039
5,545026481264862.9,450242330542646.2,650107359596263.4,44.45505253607018,35.45340732488548,53.178632170732136,4608.0,0.0088186150291487,0.1,6.3,1.6312145868765203e-05,50.0,236818516721098.0,0.0199701399692911,0.0088186150291487,0.1,6.3,1.6312145868765203e-05,50.0,23328,1000000.0,0.403172,0.0,1000000.0,0.3654,0.0,1000000.0,0.342007,0.0,0.86287629
8,86644302951738.28,67042058430787.77,111114197363906.92,94.57744852489012,45.79447541151142,128.29273728654314,13056.0,0.0055244911472154,0.2,8.9,96319.44520261168,100.0,46243823506845.5,0.011872896555926,0.004714823069726,0.18,8.7,6762.769726269069,75.0,83652,1000000.0,0.342676,0.0,1000000.0,0.297657,0.0,1000000.0,0.273627,0.0,0.93233642
11,10889009452007.496,8605393873739.011,15116974633507.434,131.51655750098692,16.62969064642714,388.1532589859694,36096.0,0.0031367399739548,0.2,17.0,955.0435024344736,150.0,7313592189842.268,0.0071436492304197,0.0029117610956821,0.19,17.0,223.62962254854068,125.0,219528,1000000.0,0.206285,0.0,1000000.0,0.164319,0.0,1000000.0,0.138726,0.0,0.91866257
14,249872429785074.3,225496676682018.4,276105591113628.56,13.413422294974763,10.27017250545084,17.89299768277491,99840.0,0.028372933188102,0.1,0.1,20.189593838397727,25.0,239482426497273.2,0.0042964518148797,0.0272369212883973,0.12,-0.2,56431.050134527126,25.0,2497,1000000.0,0.225185,0.0,1000000.0,0.18219,0.0,1000000.0,0.158359,0.0,8.9024931e-65
17,387212213033422.0,363377255615163.3,412924202118811.4,4.206112345917656,2.855971073120954,6.880429738274279,277248.0,0.0051146160695142,0.1,7.2,9.45975189021879e-06,0.0,387212213033422.0,0.0025786698111508,0.0051146160695142,0.1,7.2,9.45975189021879e-06,0.0,69312,1000000.0,0.414767,0.0,1000000.0,0.379539,0.0,1000000.0,0.356399,0.0,9.9994942e-07
20,82738042897389.08,76747552468559.53,89315824630031.27,6.669304853590264,4.331419125875922,12.72451151810053,769536.0,0.002067585821767,0.1,6.9,2.677963770758593e-06,50.0,78514156516290.19,0.0015479468139976,0.002067585821767,0.1,6.9,2.677963770758593e-06,50.0,432864,1000000.0,0.345892,0.0,1000000.0,0.301268,0.0,1000000.0,0.277229,0.0,0.0027735378
23,7687085892015.024,7267993811548.149,8140701036099.118,2.810511123589248,1.711372897678501,5.685823128214363,2137344.0,0.0005505417579569,0.2,7.6,31169.97704781189,25.0,7520407592222.707,0.0009288757526913,0.0005505417579569,0.2,7.6,31169.97704781189,25.0,6086421,1000000.0,0.192132,0.0,1000000.0,0.149935,0.0,1000000.0,0.124453,0.0,0.53604992
26,3254620063763.216,3037093962014.514,3506573739297.003,5.6519612232048,3.257847586971226,15.108452549844166,5931264.0,0.0006644970901805,0.1,7.4,6.403760945819181e-08,0.0,3254620063763.216,0.0005576167305598,0.0006644970901805,0.1,7.4,6.403760945819181e-08,0.0,4222549,1000000.0,0.0809916,0.0,1000000.0,0.0420209,0.0,1000000.0,0.0138326,0.0,0.010617297
30,45058047591.93502,41586602467.62783,48865284076.02992,7.682572982732644,5.242259995851269,14.198381568235437,4459008.0,0.0023544879106326,0.2,1.1,60679.33580038653,0.0,45058047591.93502,0.0006431124832111,0.0021283648808225,0.18,1.4,4339.096857274276,0.0,418032,147563.0,0.0369482,0.0,129379.0,0.0103336,0.0,105414.0,0.00900856,,5.698532600000001e-18
