filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,16384000.0,0.3,1.4,0.000870049109169,0.0,0.27,1.8,0.0030741080748589327,0.0007924909847081274,0.0,3072000
1,16384000.0,0.5,0.0,0.0010116333665693,0.0,0.41,0.3,0.36722440651863375,0.0002847082999148931,0.0,23328000
2,16384000.0,0.6,-0.4,0.0011318020645267,0.0,0.5,-0.22,0.7986667136965169,0.0004589476251227742,0.0,9216000
3,16384000.0,0.4,-0.2,0.0020123718173457,0.0,0.5,-0.44,0.4248538770477265,0.0013479992980446331,0.0,1024000
4,16384000.0,0.4,-0.4,0.0028156275797428,0.0,0.4,-0.42,0.04661115445392861,0.0020823784625015884,0.0,432000
5,16384000.0,0.3,-0.3,0.0037618465588736,0.0,0.28,-0.2,0.000513023873164852,0.002774332453887529,0.0,243000
6,16384000.0,0.2,0.4,0.0042330481355684,0.0,0.22,0.2,5.7576038519187676e-06,0.0033248642776816384,0.0,162000
7,16384000.0,0.2,3.2,0.000443502629537,0.0,0.2,3.2,5.893437778769221e-06,0.000443502629537,0.0,9216000
8,16384000.0,0.3,1.1,0.0004718985216291,0.0,0.3,1.1,0.0131712515409601,0.0004718985216291,0.0,8192000
9,16384000.0,0.3,0.8,0.0009004701411412,0.0,0.34,0.5,0.03501093206831068,0.0002559687808232902,0.0,27648000
10,16384000.0,0.4,-0.1,0.0006245448454655,0.0,0.4,-0.1,0.1094263152086701,0.0006245448454655,0.0,4608000
11,16384000.0,0.3,0.0,0.0021768800553433,0.0,0.33,-0.1,0.010188073470847707,0.0017547897473434437,0.0,576000
12,16384000.0,0.3,-0.2,0.0024792107638592,0.0,0.28,-0.1,0.0006912344244278102,0.0019832556873655566,0.0,486000
13,16384000.0,0.1,2.2,0.0032870688869444,0.0,0.1,2.2,1.1046775130887404e-17,0.0032870688869444,0.0,172993
14,16384000.0,0.4,0.5,0.0007000388522523,0.0,0.38,0.6,0.3655853201266347,0.0004948877667447921,0.0,7776000
15,16384000.0,0.6,-0.3,0.0015318849184848,50.0,0.44,0.0,0.7738275518604091,0.0006325161402984947,0.0,4608000
16,16384000.0,0.4,-0.1,0.0021271071480563,0.0,0.47,-0.3,0.6378731196731068,0.0011193348808405112,0.0,1536000
17,16384000.0,0.4,-0.4,0.0027728202651276,0.0,0.41,-0.4,0.13978006723441547,0.001953241530342653,0.0,512000
18,16384000.0,0.3,-0.3,0.004340936851558,0.0,0.36,-0.5,0.027599810314939927,0.003202435378621804,0.0,182250
19,16384000.0,0.2,0.1,0.0044851395202288,0.0,0.23,-0.1,3.994349362931176e-05,0.0036829895105787713,0.0,144000
20,16384000.0,0.1,1.8,0.0036187715701619,0.0,0.1,1.8,1.5572391554556264e-17,0.0036187715701619,0.0,144000
21,16384000.0,0.2,2.6,0.0008243928882043,0.0,0.21,2.4,3.143630936270048e-05,0.000810570772575292,0.0,2916000
22,16384000.0,0.3,0.8,0.0006986047227137,0.0,0.33,0.6,0.050199161547407604,0.0005200940027849654,0.0,6912000
23,16384000.0,0.5,-0.3,0.0015998065798381,50.0,0.39,-0.1,0.1933268226281233,0.0006617721215691486,0.0,4096000
24,16384000.0,0.3,0.0,0.0022837242398489,0.0,0.37,-0.3,0.07091064575310556,0.0013783378251185363,0.0,1024000
25,16384000.0,0.3,-0.3,0.0039373507529737,0.0,0.3,-0.32,0.005242661279074216,0.002564865627676771,0.0,288000
26,16384000.0,0.2,0.1,0.0044806002602301,0.0,0.21,0.0,1.1019346485573947e-05,0.0035225668854269587,0.0,144000
27,16384000.0,0.1,1.8,0.0047138756989391,50.0,0.09,2.1,3.7053687892274285e-20,0.004160306958499171,25.0,108000
28,16384000.0,0.2,3.1,0.0006198272770029,0.0,0.2,3.1,4.660221945516412e-06,0.0006198272770029,0.0,4608000
29,16384000.0,0.3,1.2,0.0007448116470998,0.0,0.35,0.8,0.05682610075036239,0.0005290147924651989,0.0,6912000
30,16384000.0,0.6,-0.3,0.0015763934804814,50.0,0.45,0.0,0.31719925532885496,0.0005257799529259088,0.0,6912000
31,16384000.0,0.5,-0.4,0.0021030543927819,50.0,0.42,-0.3,0.13025250573962685,0.0009454138082749808,0.0,2048000
32,16384000.0,0.4,-0.5,0.0025720045226148,0.0,0.36,-0.4,0.021333336623577448,0.0020089270718760543,0.0,461319
33,16384000.0,0.2,0.2,0.0035151829753287,0.0,0.27,-0.2,0.00032282372140942755,0.003390252669618926,25.0,162000
34,16384000.0,0.1,2.2,0.0039893934149158,50.0,0.11,1.9,5.471329415561085e-16,0.003654713553666325,50.0,144000
35,16384000.0,0.3,1.8,0.0005522014921355,0.0,0.34,1.4,0.062176149913767596,0.00040269778246495094,0.0,11664000
36,16384000.0,0.3,1.1,0.0011666976138324,0.0,0.33,0.9,0.03248343824653156,0.0005905104437199382,0.0,5184000
