filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
0,"(2.0, 0.5, 0.044)",47.675446,38.538307,58.149254,4.0355287,1.7087072,11.88198,16384000.0,"(2.0, 0.5, 0.044)",0.000870049109169,0.3,1.4,0.0171519619460284,0.0,47.675445556640625,0.0003355120903509215,0.0007924909847081274,0.27,1.8,0.0030741080748589327,0.0,3072000
1,"(2.0, 0.5, 0.065)",19.243467,15.368475,24.224464,4.5915446,1.8238894,14.051207,16384000.0,"(2.0, 0.5, 0.065)",0.0010116333665693,0.5,0.0,1.603622277577718,0.0,19.243467330932617,0.0003355120903509215,0.0002847082999148931,0.41,0.3,0.36722440651863375,0.0,23328000
2,"(2.0, 0.5, 0.096)",7.278729,5.8730617,9.066898,5.347929,2.069188,19.490412,16384000.0,"(2.0, 0.5, 0.096)",0.0011318020645267,0.6,-0.4,2.0602034210650197,0.0,7.27872896194458,0.0003355120903509215,0.0004589476251227742,0.5,-0.22,0.7986667136965169,0.0,9216000
3,"(2.0, 0.5, 0.141)",2.8101535,2.207047,3.7605584,6.9910345,2.539103,32.83667,16384000.0,"(2.0, 0.5, 0.141)",0.0020123718173457,0.4,-0.2,0.0909291176511964,0.0,2.8101534843444824,0.0003355120903509215,0.0013479992980446331,0.5,-0.44,0.4248538770477265,0.0,1024000
4,"(2.0, 0.5, 0.208)",0.9830495,0.7538298,1.3227394,9.225349,3.4068913,56.3096,16384000.0,"(2.0, 0.5, 0.208)",0.0028156275797428,0.4,-0.4,0.0449027142343726,0.0,0.9830495119094849,0.0003355120903509215,0.0020823784625015884,0.4,-0.42,0.04661115445392861,0.0,432000
5,"(2.0, 0.5, 0.306)",0.2809072,0.20950025,0.38420007,13.071856,3.5561674,79.350945,16384000.0,"(2.0, 0.5, 0.306)",0.0037618465588736,0.3,-0.3,0.0012434410732809,0.0,0.28090721368789673,0.0003355120903509215,0.002774332453887529,0.28,-0.2,0.000513023873164852,0.0,243000
6,"(2.0, 0.5, 0.45)",0.15354717,0.113396116,0.24126898,16.764734,3.9495487,131.47011,16384000.0,"(2.0, 0.5, 0.45)",0.0042330481355684,0.2,0.4,7.932083621124451e-07,0.0,0.15354716777801514,0.0003355120903509215,0.0033248642776816384,0.22,0.2,5.7576038519187676e-06,0.0,162000
7,"(2.0, 1.0, 0.044)",63.05527,52.46766,76.867676,3.9716148,1.6878263,11.15274,16384000.0,"(2.0, 1.0, 0.044)",0.000443502629537,0.2,3.2,5.893437778769221e-06,0.0,63.05527,0.0003355120903509215,0.000443502629537,0.2,3.2,5.893437778769221e-06,0.0,9216000
8,"(2.0, 1.0, 0.065)",26.44106,21.522533,33.041473,4.424464,1.9012107,13.735676,16384000.0,"(2.0, 1.0, 0.065)",0.0004718985216291,0.3,1.1,0.0131712515409601,0.0,26.44106,0.0003355120903509215,0.0004718985216291,0.3,1.1,0.0131712515409601,0.0,8192000
9,"(2.0, 1.0, 0.096)",9.860673,7.986827,12.410775,6.181883,2.1602745,40.18519,16384000.0,"(2.0, 1.0, 0.096)",0.0009004701411412,0.3,0.8,0.0070475936473593,0.0,9.860672950744629,0.0003355120903509215,0.0002559687808232902,0.34,0.5,0.03501093206831068,0.0,27648000
