layer,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,best_augmented_var,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,18256.06,18256.06,15379.865,13707.252,12458.762,11441.537,9770.208,8443.284,7386.3804,6519.7354,5760.376,3989.2007,0.0559828979497608,0.0560705712955036,0.0560740883561741,0.0561292569799573,0.0561301413305685,0.0563026279782461,0.0664601455579537,0.0787309908254504,0.0896697904123937,0.1020535604270115,0.1368256181538036,0.05613014133056854,0.05611288600761216,0.05607408835617411,0.05605609068208267,0.0559828979497608,,,,,
3,4221.2715,4221.2715,3922.9626,3720.6394,3554.674,3416.9995,3182.337,2987.7896,2821.6233,2674.0442,2540.606,2206.1624,0.0408145551294992,0.0408761713619464,0.0409104889697138,0.0408851594852424,0.0409393786197286,0.0409620163641399,0.0432142564174354,0.0433291865272392,0.0433857544139211,0.0434026589035338,0.0457868558967335,0.041650119942663155,0.0414205730738183,0.041070823099893405,0.04079935437837795,0.040619833489874635,4221.2715,,,,
4,1046.169,1046.169,1016.8701,995.08704,976.0839,958.96564,928.62366,901.4371,876.8248,854.53156,834.0634,780.12634,0.0301989853222466,0.0301475558185843,0.030069943902707,0.0300003200525282,0.0303256103217425,0.0302584362110756,0.0301546175335069,0.0301153382964776,0.0302611103452232,0.0301750466789765,0.0301488231329251,0.030052288159163665,0.02990518258290853,0.02984814377147038,0.029883341058625335,0.029844221592993547,1046.169,0.029885507721133964,0.029726370014582282,0.02971875511870592,
5,251.99075,251.99075,246.30678,241.96742,238.16025,234.7164,228.62865,223.24852,218.36862,213.85838,209.64975,198.36723,0.0236719633472903,0.0236578211965002,0.0236466922382817,0.0236366798044473,0.0236274147768503,0.02368280931215,0.0236681736194087,0.0236544356458547,0.0236413243239463,0.0236287118560077,0.023642145159022,0.023628681420841957,0.023628375593142348,0.02362801264429787,0.023627655282776994,0.02362741477685032,246.30678,0.023627398886687245,0.02362775404539247,0.023623521970232708,0.023627047816864255
6,58.64246,58.64246,57.157894,56.026196,55.037373,54.13779,52.531425,51.115124,49.832935,48.6539,47.563156,44.669746,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.0370699999999998,0.03706999999999988,0.03706999999999988,0.03706999999999988,0.03706999999999988,0.03706999999999988,,,,,
7,13.662098,13.662098,13.280417,12.989439,12.736155,12.506528,12.096705,11.734604,11.407306,11.106986,10.828993,10.09706,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.0682999999999998,0.06829999999999975,0.06829999999999975,0.06829999999999975,0.06829999999999975,0.06829999999999975,12.506528,,,,
8,3.1901147,3.1901147,3.0919209,3.0183015,2.9542959,2.8965626,2.7941175,2.7040246,2.6229577,2.5489419,2.4805968,2.3017256,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.1119399999999997,0.11193999999999976,0.11193999999999976,0.11193999999999976,0.11193999999999976,0.11193999999999976,,,,,
9,0.79922307,0.79922307,0.7726593,0.7526721,0.73542786,0.71999013,0.69279367,0.66906595,0.64784515,0.6285671,0.61084175,0.56467545,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.1603399999999997,0.16033999999999976,0.16033999999999976,0.16033999999999976,0.16033999999999976,0.16033999999999976,,,,,
10,0.22991675,0.22991675,0.22196355,0.21583347,0.21055059,0.20584022,0.19761688,0.19052382,0.18424387,0.17858939,0.17343429,0.16019647,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,0.2099399999999998,,,,,
