layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,4000,2.8,-0.8,0.0559828979497608,0.0,2.8,-0.8,44934.14793798541,0.0559828979497608,0.0,562
3,16000,1.4,-1.0,0.0408145551294992,0.0,1.7,-1.02,12308.585552533066,0.040619833489874635,0.0,1125
4,64000,1.1,-1.1,0.0300003200525282,75.0,1.4,-1.13,3531.4521859365254,0.02971875511870592,0.0,2000
5,256000,1.1,-1.2,0.0236274147768503,100.0,1.03,-1.2,840.8395342021535,0.023623521970232708,25.0,3375
6,1024000,2.0,-1.3,0.0370699999999998,0.0,2.0,-1.3,374.6295979454755,0.0370699999999998,0.0,1347
7,4096000,1.4,-1.2,0.0682999999999998,0.0,1.8,-1.23,60.33616202643198,0.06829999999999975,100.0,375
8,16384000,0.3,-1.3,0.1119399999999997,0.0,0.3,-1.3,0.7199652656000615,0.1119399999999997,0.0,139
9,65536000,0.3,-1.3,0.1603399999999997,0.0,0.3,-1.3,0.1803737150715637,0.1603399999999997,0.0,69
10,262144000,0.2,-0.3,0.2099399999999998,0.0,0.2,-0.3,7.603067175421124e-06,0.2099399999999998,0.0,40
