band,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
2,45.36947,37.192898,62.504337,105.943756,18.967024,423.49338,100000.0,0.0038314494434549,0.4,-1.0,7.622697442327803,50.0,37.19661331176758,0.004293014618329405,0.0017829618967941663,0.33,-0.9,1.8185025960896561,50.0,569530
3,28.487642,22.820335,40.596302,133.39507,25.079493,504.80347,100000.0,0.0046013572024748,0.5,-1.1,13.401251369052464,150.0,22.656187057495117,0.004293014618329405,0.0015299211901376175,0.34,-1.0,1.94803447931262,50.0,759375
4,28.39673,23.002432,38.076363,95.74208,29.754055,357.59332,100000.0,0.0044900891244834,0.2,-0.9,0.008767777397519,75.0,28.396730422973633,0.004293014618329405,0.002634566248667203,0.16,-0.8,0.00018393787594290633,0.0,253125
5,17.751116,14.454866,22.739864,76.118126,32.262527,242.55627,100000.0,0.0074731629530917,0.1,-0.4,2.647671332209021e-11,0.0,17.751115798950195,0.004293014618329405,0.005753717747921227,0.1,-0.42,3.029421563179141e-11,0.0,56250
6,15.278565,12.067231,23.165314,177.71135,33.287712,678.3828,100000.0,0.0078065750011764,0.1,-0.4,1.8213194918960812e-11,50.0,13.048805236816406,0.004293014618329405,0.007362700533929067,0.1,-0.42,2.2269209668765922e-11,25.0,35593
7,6.0523825,4.7651215,8.304162,116.038055,37.999065,402.60687,100000.0,0.0075512911858367,0.1,-0.3,3.336594285081496e-12,100.0,4.5024824142456055,0.004293014618329405,0.006986736116415617,0.1,-0.32,3.989757511118154e-12,75.0,37500
8,1.4496542,1.0271565,3.279829,950.878,35.372276,2264.1743,100000.0,0.0077530196126798,0.1,-0.1,2.0500327774164226e-13,150.0,0.9760696291923523,0.004293014618329405,0.006834600078412301,0.08,0.2,1.4008360529022954e-18,75.0,37500
9,0.36990875,0.28517875,0.54410625,163.98988,45.023357,583.6791,100000.0,0.0083377677119654,0.1,0.0,2.310871124775405e-14,350.0,0.19049160182476044,0.004293014618329405,0.007438262689754954,0.08,0.3,1.5374433126557499e-19,250.0,33783
