band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
2,45.36947,45.36947,39.26308,37.196613,35.70386,34.494583,32.572918,31.04408,29.759005,28.648903,27.666063,25.236103,0.0044750943241889,0.0059863518067976,0.0038314494434549,0.005541703860025,0.0052553931658458,0.0063072835196993,0.0077914103190731,0.0059057362387814,0.0059573042405972,0.0059841033990121,0.0079638287416064,0.00338673076991065,37.196613,0.0029750967745256034,0.002557508271949078,0.002437952170275582,0.0017829618967941663,0.002218282233198643,0.0030953925019796547,,
3,28.487642,28.487642,24.17589,22.656187,21.55886,20.677736,19.297802,18.219467,17.329727,16.57168,15.910836,14.317342,0.0050049264909129,0.0094706697705867,0.0083393355345396,0.0067193786808014,0.0054648389794719,0.0046013572024748,0.0051520643804322,0.005203095949849,0.0064386532856204,0.0062675008494086,0.0080651411259355,0.004202895457866189,22.656187,0.003897562526392121,0.0038584281160877754,0.003404786491396434,0.0028925470457500917,0.002413181184760053,0.0020611275084861398,0.0015886475572948113,0.0015299211901376175
4,28.39673,28.39673,24.804958,23.272522,22.094799,21.116188,19.522474,18.23738,17.15491,16.218294,15.393815,13.386931,0.0067164966758033,0.0099777507022728,0.0068186241964226,0.0044900891244834,0.0051802058576242,0.0065598272136216,0.0080569618618367,0.010949108312227,0.0121281838405246,0.0101083489929456,0.0118503121694867,0.0056375005038065695,28.39673,0.005475264683625056,0.004923082232236472,0.005063090839603653,0.004490089124483412,0.00393641088356397,0.003388473771718987,0.002634566248667203,
5,17.751116,17.751116,15.613714,14.61307,13.8457365,13.207838,12.16924,11.331561,10.62483,10.012577,9.472379,8.15477,0.0074731629530917,0.0074834822511254,0.0086002541221941,0.0081169327115315,0.0088966670714462,0.0103143634399096,0.0103270824296327,0.0114571263746308,0.0092865827038378,0.0101469947748956,0.0126942374175637,0.007656374528005088,17.751116,0.007441305509173213,0.007499912259160753,0.006503455053174376,0.005753717747921227,,,,
6,15.278565,15.278565,13.048805,12.210901,11.563072,11.021909,10.138088,9.420738,8.813715,8.287159,7.821878,6.6871686,0.0136267914443135,0.008773330135213,0.0078065750011764,0.0093715685949601,0.0101989410793909,0.0094128319205622,0.0104865485276095,0.01055646238825,0.01146803365599,0.0115704456240068,0.0119724000242489,0.00834590222959919,13.048805,0.008837444471288692,0.008412478223376065,0.008031878788755088,0.0075821588947569685,0.007362700533929067,0.009173120749272456,,
7,6.0523825,6.0523825,5.1649666,4.7863603,4.5024824,4.2706265,3.8978179,3.6015751,3.3557248,3.1454382,2.9616573,2.5200975,0.0133002385415604,0.0122827876877965,0.0112700174723501,0.0081228746364613,0.0075512911858367,0.009663398703802,0.009155526358008,0.0102236178941163,0.0104105576175726,0.0113363995994012,0.0117700478829928,0.008159398021847841,4.5024824,0.008507325752950882,0.007944154877765414,0.007667691187075873,0.007363409351091175,0.006986736116415617,0.007005325406250228,0.008479283304261398,0.009119153273824065
8,1.4496542,1.4496542,1.1119223,1.0344043,0.9760696,0.92820626,0.8510889,0.7893889,0.7377807,0.6933014,0.6543019,0.55993074,0.0189187402431736,0.0140251582008817,0.01015377018407,0.0096448092829444,0.0114912411101975,0.0077530196126798,0.0084629543114076,0.0088403563539242,0.009762298928336,0.0100895160131295,0.0120352722912443,0.008164477932645964,0.9760696,0.008420989032727168,0.008151582521040639,0.007809904998068488,0.007452776944286421,0.0070779536165953005,0.007524174937638961,0.006834600078412301,0.009327826941169626
9,0.36990875,0.36990875,0.3115406,0.28672865,0.26770782,0.25202915,0.2268469,0.20693026,0.1904916,0.17653881,0.16446483,0.13599613,0.0170960101411744,0.0178028480318468,0.0136640849611467,0.0151813604197957,0.0154824002237191,0.0100012054307333,0.0129633605558157,0.008401102040365,0.0093363625341788,0.0083377677119654,0.0102354678791241,0.00923539806540943,0.1904916,0.009117758872310549,0.008920909817009104,0.0083256343422778,0.008116143937306596,0.00796765889052723,0.00776482449488939,0.0074690731594947105,0.007438262689754954
