band,obs_var,var_exclude_0,var_exclude_25,var_exclude_50,var_exclude_75,var_exclude_100,var_exclude_150,var_exclude_200,var_exclude_250,var_exclude_300,var_exclude_350,var_exclude_500,kstest_stat_0,kstest_stat_25,kstest_stat_50,kstest_stat_75,kstest_stat_100,kstest_stat_150,kstest_stat_200,kstest_stat_250,kstest_stat_300,kstest_stat_350,kstest_stat_500,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,best_augmented_var,kstest_stat_minus100
2,68.2252,68.2252,59.61792,56.211372,53.75638,51.796764,48.715378,46.295372,44.293297,42.57271,41.062714,37.378773,0.0052673737613737,0.0039831694233435,0.0046318316299412,0.0018393181639007,0.0023107756321808,0.0047238415061462,0.0053302611704542,0.0051870600411548,0.0061725166855743,0.0068332538417118,0.0081492229019026,0.00342646525265931,0.0032943361688962843,0.0027645186812294657,0.0021943363213701716,0.001839318163900705,0.0024848890771701493,0.0024906496003119782,0.002967406192820876,,
3,27.45759,27.45759,24.307354,23.015917,22.051817,21.264372,20.000551,18.990482,18.13908,17.40215,16.752037,15.1575,0.004019654836766,0.008948562739139,0.0101825225930314,0.0084869270782413,0.0071214953150748,0.0063838689004629,0.0047393753523273,0.0051835080176552,0.0062769372391386,0.0076717174976466,0.0086619013895389,0.002724759995548498,0.0029638718628421934,0.0019232669949028613,0.0016149895054747843,0.001627468886946537,,,,24.307354,
4,15.414542,15.414542,12.990083,12.114144,11.470373,10.950674,10.13334,9.492446,8.963871,8.514085,8.123115,7.190332,0.008670750564609,0.0066312762674237,0.0065775581486748,0.009426819752059,0.0074389087800025,0.0042405982053263,0.0066942550904128,0.0075799589725527,0.0081956066177662,0.008804083348671,0.0116887840867935,0.006110256091086952,0.006470904216004138,0.005434991710706272,0.004969275708117019,0.0042405982053263375,0.0037320147644450685,0.003455622519478563,0.0041932779244535645,10.950674,0.0038086521539009155
5,6.733086,6.733086,4.9071617,4.4615307,4.143739,3.893739,3.5090966,3.2179856,2.984601,2.7911968,2.6269498,2.248943,0.0087075440213728,0.0027974067350832,0.0065834731009353,0.0041932038174791,0.003552882943595,0.0062922550648452,0.007139333770741,0.0051524228496118,0.0062812423795572,0.0081112417383239,0.0082260949115235,0.003367572861746937,0.004912460797406593,0.00329029459756372,0.0022165873955494186,0.002413278673871866,0.004240419103451909,,,4.4615307,
6,1.7697375,1.7697375,1.3492265,1.2257313,1.1393372,1.0717502,0.9689193,0.8913719,0.8292825,0.77767915,0.7336181,0.6314608,0.009543429307937,0.0041303177906236,0.0028548562942537,0.0046350103303768,0.0050381264866268,0.0033843320440321,0.0059802203056136,0.005268894698842,0.0058859956652078,0.005924758708422,0.0076065215341627,0.0038792796047738675,0.0036084980346537763,0.0032099250186929645,0.0027591512092016157,0.002854856294253749,0.003198647695322021,0.007101611942145869,,1.1393372,
7,0.51006496,0.51006496,0.3955475,0.35983256,0.3344044,0.31447285,0.28388485,0.26082736,0.24234085,0.22696432,0.21388657,0.18371977,0.0126744900772932,0.0056904506057502,0.0054467861823197,0.0044755586776283,0.0028774073291373,0.0038165095771059,0.0049254403674338,0.0058090767993367,0.0059627696186422,0.006255251531031,0.0077873624912167,0.004545253735408957,0.004056359866791091,0.0035744403393149077,0.003192857743938843,0.002817882931809304,0.0025863471405803244,0.0042151468624404,0.004917620948253321,0.3344044,0.00946617117226245
8,0.21042575,0.21042575,0.15138942,0.13565198,0.12459807,0.11603281,0.10321398,0.093764156,0.08638185,0.08037257,0.07535859,0.064148046,0.017702753474764,0.012502850625919,0.0099193571486754,0.0065763136366521,0.0068808373423288,0.0043454024006703,0.0038656147324217,0.0046406587287608,0.0054547347699434,0.0055930102598311,0.0073239764029721,0.005228861827265502,0.00482030386849985,0.004508536997771536,0.0042055424177843085,0.003768858654571411,0.003531262354525508,0.0036085933353446897,0.004485121836576622,0.098170295,0.004541229777798361
9,0.12478296,0.12478296,0.0866991,0.07475819,0.06670908,0.060681276,0.05200978,0.045939304,0.041394904,0.037834063,0.034963414,0.02887932,0.0175361718154668,0.012712545621516,0.0083665399772434,0.0079227611929908,0.0079244448117984,0.0079263722430007,0.007920874514658,0.0079233923953865,0.0079226284353309,0.0079199999998114,0.0079199999997498,0.007919999999737526,0.007919999999741523,0.007919999999734917,0.007919999999727423,0.007919999999732419,0.007919999999724703,0.007919999999786154,0.007919999999790761,0.036326397,0.007919999999788818
