layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,2446.0,20.0,-0.1,0.0149280115731854,0.0,20.0,-0.1,2198.7666265731277,0.0149280115731854,0.0,8254
3,9784.0,4.9,-0.8,0.007189127916317,0.0,4.9,-0.8,762.8869666952745,0.007189127916317,0.0,37147
4,39136.0,1.6,-1.0,0.0054584162265257,0.0,1.9,-1.02,190.20370721442984,0.004314841241150336,0.0,99063
5,156544.0,1.9,-1.1,0.0050513502527818,200.0,1.5,-1.09,36.63081938247029,0.004499913063539807,125.0,88056
6,626176.0,0.7,-1.1,0.0131718423397192,0.0,1.1,-1.14,7.541099282771394,0.012120319415474201,0.0,12382
7,2504704.0,1.0,-1.2,0.0140314904065714,100.0,1.4,-1.22,2.1329235440726055,0.012193215874124141,50.0,12382
8,10018816.0,0.5,-1.1,0.0092490326385212,150.0,0.5,-1.12,0.10605080445346084,0.006757704262111197,50.0,39136
9,40075264.0,0.3,-1.1,0.0202107931485212,0.0,0.3,-1.07,0.002220294026849053,0.015866277942573725,50.0,7338
