layer,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
2,4000,1.3,-0.9,0.0668830410283009,0.0,1.7,-0.94,41967.14327918979,0.06628688126296206,0.0,421
3,16000,2.8,-1.1,0.0447167051728617,25.0,3.0,-1.11,14131.694681878813,0.04447206592260722,0.0,948
4,64000,5.4,-1.2,0.0322851606611867,150.0,5.4,-1.2,3727.9905415316216,0.0322851606611867,150.0,1687
5,256000,0.8,-1.2,0.0261987743518368,350.0,1.1,-1.23,665.2470686860004,0.025979999999999837,450.0,2845
6,1024000,0.9,-1.3,0.0397599999999998,0.0,0.5,-1.18,42.643496176091624,0.039759999999999796,100.0,1125
7,4096000,0.9,-1.3,0.0731199999999998,0.0,0.9,-1.3,50.64925065106857,0.0731199999999998,0.0,354
8,16384000,0.3,-1.3,0.1193899999999997,0.0,0.3,-1.3,0.5541935111285954,0.1193899999999997,0.0,125
9,65536000,0.3,-1.3,0.1694099999999997,0.0,0.3,-1.3,0.1339949454563875,0.1694099999999997,0.0,62
10,262144000,0.3,-1.3,0.2185499999999998,0.0,0.3,-1.3,0.0390531049811388,0.2185499999999998,0.0,37
